"FIPS_NHL","FIPS","Jan","Feb","Mar","Apr","May","Jun","Jul","Aug","Sep","Oct","Nov","Dec","Total"
"H24021","24021","3.85137190666174","30.1344773190667","15.6163074672354","-12.4036318594571","12.9569725380124","26.8745063198698","-5.56542179332451","2.4457304857588","37.941030810908","25.3260974063123","20.1586775680204","-6.49902975307558","12.0879394763786"
"H24023","24023","1.77218013670995","12.4425715027575","12.0064541360441","-0.0591993721284233","2.08609377394919","30.9643725357922","-4.88733222546237","-8.39325895969861","14.2808430198346","6.10653734751588","8.01505967137782","-3.06288031313612","5.63449551847424"
"H42013","42013","2.98172258976338","17.1342403301411","7.4033056814794","-11.2969718867116","7.66407663681367","23.7849730542155","-6.13554559062344","-1.30082052644199","22.143265901009","19.5436567906525","11.6511540480712","0.0963440823138548","7.08312724499737"
"H42027","42027","7.23942986019537","21.3978911093451","7.24066333443393","-7.56294705188399","3.83070752351982","9.63719315321282","-6.35010400024035","-2.70769061349984","38.9490983671305","23.6078345474128","11.2648250165758","-1.37021457598893","8.43794730229608"
"H42043","42043","4.03781042500669","25.0482884020786","9.501479837831","-12.2780356050661","9.669231507589","7.5127926948474","-4.71491005380561","3.61466888424721","47.240267530819","33.130649714824","8.77882882205193","-6.48665863379453","9.58064411746341"
"H42079","42079","5.98990082105299","21.1503189265126","9.32292747707591","-2.43435502398017","3.43701681159212","8.7390263161495","-2.28468389522589","-5.11203136389332","37.7295623222658","23.6327208087277","8.2468380844946","-7.14841492524204","7.75593325157572"
"H42113","42113","5.95606417625892","22.1954543342335","9.12412902619803","-1.45052675302354","3.35330827723806","8.00124183814569","-2.05436675159395","-6.97819633071799","36.353085379399","22.3315742293972","8.59295494365898","-6.84178597076978","7.68804314138638"
"H42115","42115","4.73486082376058","14.0815803505805","9.62774093042662","-1.37721171107014","-1.74399374230571","12.1136886512005","-2.03640841034167","-0.0767265325738523","39.6736409296092","20.2290102973018","6.36784250222706","-4.57136180674149","7.67873637672054"
"H42117","42117","9.6179809390198","20.8748176813086","5.03873641073127","-0.814306208659824","-3.71094206701092","13.4422144915193","-3.39918003238776","-6.34778606629388","32.9957850309314","14.0620376517125","8.94618896345042","5.20084995884606","7.31256919859383"
"H42119","42119","6.98372960994029","21.8049423561584","7.46636127990455","-6.78040407171476","3.79604547541778","9.34499317602326","-5.50262059958748","-3.08900330956429","38.8521270328564","23.6560230713257","10.5361630609559","-2.06493541548935","8.33264189714567"
"H42131","42131","6.25187402026162","19.9121527087441","9.2332910662465","-1.17624053731724","2.34506898187399","9.04320006688782","-2.17076532615144","-5.87873600895986","36.7119358170502","22.3928518657382","7.93372130356386","-6.9322979112446","7.458400312452"
"H51003","51003","4.91338046479325","19.3779937069911","15.5431550066364","6.33078120440396","-3.81209935574057","31.9193508574777","4.34438944967384","6.30627047464885","20.3287223943228","16.1382468419173","20.8794012766834","-5.54730750074955","11.3301833921625"
"H51009","51009","5.4968854381087","12.2621217822447","13.6523282997953","9.57910155932846","-6.74416267050567","31.4365408498873","3.85481178091296","3.71457701963609","19.3193299272092","11.1505862779496","19.1072143985237","-5.18825810643433","9.88081457365885"
"H51015","51015","4.94716230339259","15.5242499455021","14.7363771171608","8.00173959578217","-5.18320484668192","31.8761025208676","3.94305820642209","4.21391579269597","19.134529230404","13.4556562258819","19.4308168976538","-5.40184198106337","10.306624983381"
"H51023","51023","6.55956792738546","9.08222493695481","12.6181965005137","12.2305172997336","-8.253369201348","31.418507352966","3.03272596268265","1.76092429886489","18.6214836667971","7.77370366272967","20.2852850246888","-4.67123197313941","8.99166921934489"
"H51045","51045","5.40381140002316","6.60140978448464","13.3355230362082","16.2925723635307","-7.39344555283309","27.5364427928824","2.63385619548134","-5.71373893222071","6.97840290845615","4.21607318458118","16.9077326483039","-5.44970406323483","6.58296262587048"
"H51079","51079","5.19613530961527","23.6468357205194","16.5474395091088","4.75564904337741","-2.19822596966952","32.7746355786421","3.98343787567143","7.67453157231604","22.0797062948087","18.8643233658243","22.8104050400981","-5.52840594247923","12.4078232896536"
"H51113","51113","5.42248686139007","25.8439761728687","16.9554447944913","3.30999223592095","-1.06478438946205","33.9080557030466","2.45036221037147","7.4865904676611","22.9469462839491","19.9416598164676","22.5284824298369","-5.48251651495281","12.7510136897174"
"H51125","51125","5.08656160985608","14.7262827457335","14.2606487244962","8.21276355742691","-5.78238164420741","31.2536233567154","4.32937502282005","5.05259727261128","19.3045729073526","12.9264092463598","19.2327639556679","-5.45278481546329","10.0630810456993"
"H51139","51139","5.3084794197467","25.7059877291138","16.9697189481026","2.91805619875901","-0.587690441027293","34.061401169204","2.10693901429407","6.77868748755945","22.9464852252333","20.043954024499","22.8870842394267","-5.23917200172971","12.7694254881749"
"H51157","51157","5.3804996826867","26.2908565140918","16.6175238410315","0.704247808616914","0.607545029690806","34.7054792476605","-0.0411607499969704","6.291727595863","23.6765703317647","20.2309393083732","21.0714764874294","-5.16674119596848","12.4042198190315"
"H51165","51165","4.49006878037977","20.3783061467609","16.5376274304148","5.87648545380881","-2.25016424418841","33.721492147816","2.58771876243816","2.56192563462983","19.3641027828901","16.5813844550023","20.6624176696683","-5.21150197650396","11.1141279599714"
