"FIPS_NHL","FIPS","Jan","Feb","Mar","Apr","May","Jun","Jul","Aug","Sep","Oct","Nov","Dec","Total"
"H24021","24021","-9.47532972976213","3.47473786534235","15.587202517625","14.077363309343","25.3223009433906","5.57492623135736","7.00625144267541","17.9328603174109","23.2088025521912","10.2747354617021","18.5067745659499","11.2777100916383","11.8825314297989"
"H24023","24023","-9.10673836695509","2.44185149005684","11.3487487172666","7.77872964823699","16.8744888160458","11.4496143017016","8.41056928364603","22.6942005933297","11.952021585445","9.64077259234952","12.302438705776","10.90197438304","9.72478391237082"
"H42013","42013","-8.44440954368471","4.90626285144155","16.7903752701689","0.822332674898025","16.0103423488144","20.5850534113535","9.95195791193095","19.4882778148939","19.6246213859892","1.92823712999215","20.2607986345666","6.52756885834154","10.8116139949146"
"H42027","42027","-6.59541841123984","7.48956332221269","22.1725972466616","-1.69593355312806","18.3842434086143","16.9185026123395","9.42261432400794","11.7087563814985","24.0953390535118","7.54412689398848","19.2448752377416","9.30083723467585","11.5809615713083"
"H42043","42043","-6.76987083473955","5.70890477015521","25.1397828299489","0.544858778186049","23.7279172347509","12.0214673274535","6.95660008118544","4.88408197951779","26.2075309481737","8.32197164323647","19.4592940032973","11.434463306218","11.2419807281591"
"H42079","42079","-6.77394199370532","6.24208864156099","30.2108715049982","-3.55865145442967","20.0246367351045","8.58440194928825","2.7878416193664","3.20709894340216","21.1254725611988","6.27901302414839","16.2283724141497","10.274990123409","9.03317568555593"
"H42113","42113","-6.76526547509395","6.82554603461711","30.7954000805444","-3.58759661176445","19.823936440602","8.85646573411785","2.49954441694448","4.06578592386445","21.1075187097934","5.71726553470924","16.1058202173385","9.94637404627173","9.26595420041364"
"H42115","42115","-6.49723565320266","3.66811220886","28.9502083991411","-5.05642444151578","16.5147335172315","7.03734687129062","3.1551550621291","0.7396558192356","16.4239411753428","9.05103058877121","13.8079023409304","8.01941048618511","7.6794705450831"
"H42117","42117","-2.89718317546627","8.31158764587567","23.7870135231051","-3.41299965722276","14.6181057441179","10.8772264002774","13.1975723329598","11.1093142999598","18.3200838621672","8.52370443342447","18.6889145266633","8.7940548147456","10.8209441571459"
"H42119","42119","-6.40715245417901","7.31728606317967","23.5203126841405","-1.86058986614632","18.753810975105","15.1287706660339","8.64119112843932","10.1904396398035","23.5889956937239","7.44986366546006","18.9266080106271","9.52692890933815","11.2207711866692"
"H42131","42131","-6.92032460409392","6.09019109126822","30.576942384631","-4.00715183353808","19.1193002438488","8.3225900222221","2.36526765560974","3.22369377618827","20.4530699895423","6.31201664146575","15.6345738561782","9.7473981517078","8.72227956790124"
"H51003","51003","-13.1222107214344","-2.37045863944654","5.97060903216616","20.5561553010806","14.727722163421","3.06724401551131","6.89249414282614","21.3067713878009","11.6073296200017","15.7915594192651","4.67308058410177","13.177801648042","8.6553460819172"
"H51009","51009","-11.3594570099055","-3.05649534605869","4.02920446622147","20.816014349039","14.5364395169293","-3.12234004315827","5.80389221542712","18.5680227478879","2.94327306848661","20.5448154521448","0.980157967084306","13.5449285986707","7.04086856797082"
"H51015","51015","-12.2406239252946","-2.54503807064397","5.05643749912298","20.2095832627888","14.5209494485382","0.588519656641576","6.36048012733406","19.7836910132824","7.38159234881153","18.0337093929406","3.00912818193605","13.302200641791","7.91329388716055"
"H51023","51023","-9.54210408187286","-4.07258251077292","2.61982120902208","21.1751124676326","14.1606118993632","-7.91640710433195","5.13663092723454","17.5706851888958","-1.22149096675511","22.2689566575467","-1.43690110552631","13.2757130620169","5.93178806183049"
"H51045","51045","-9.4027743717898","-3.53918151562664","1.42214909815649","14.4787731605229","11.7361042021614","-5.64800372605534","4.76522765408318","15.0317774436545","2.29024448442218","18.6840218680121","-1.44952211437404","12.1211814119715","5.17909784810805"
"H51079","51079","-13.5344432154177","-2.37300114986421","7.1410761243265","21.032351903069","15.1108253002234","5.02116940950282","7.35526898568058","23.1316931841909","15.8332178204778","13.6546730937019","6.47174799679457","12.9438833045785","9.69478868452815"
"H51113","51113","-13.470572301179","-2.14665139129832","8.41091594718339","20.6206742700615","16.043603270054","6.07876059050854","7.55460724099515","23.5702077287634","16.9243353957717","12.4318655191303","8.15494614881778","12.7065545316834","10.1301472443693"
"H51125","51125","-12.2945913975722","-2.65219271360964","4.70667243622892","20.5364703321877","14.6050486552894","-0.414557054846663","6.25581609277969","19.3602770026254","6.11329191389221","18.666502386215","2.44906912754712","13.4717524002203","7.71936488737342"
"H51139","51139","-13.3497338634922","-1.9522781998466","8.72391703619771","20.2576725795001","16.0879540955884","6.51294967479039","7.61048777337613","23.634791412438","17.1714354599064","12.1599344593937","8.25341126133769","12.4903122240371","10.1751030223265"
"H51157","51157","-13.1447043864645","-1.24754959713538","10.3002100685327","19.132876213949","17.7874443007577","7.08959745310168","7.70051337858472","22.8110148082905","16.0285102560042","11.3030380108183","10.0265318649474","12.2078109183169","10.4897918307514"
"H51165","51165","-12.579632192383","-1.94348158926193","7.02206853903677","18.9334512821699","14.5891064294092","5.55278490634487","7.05559511315529","22.0847440794196","13.8280255853117","14.4428085916154","6.1486205757483","12.6123626579295","9.32564113883393"
"H54023","54023","-9.51994938680036","1.90777934570538","10.9943386440589","9.19057756082866","16.5841638591454","10.9577519999931","8.16241189438982","22.3107686590786","11.9009733971398","10.3261604694409","11.3721507183089","10.9560147059591","9.64621084215395"
"H54031","54031","-11.4584161423725","0.627259643210899","11.4376252670687","13.9365578394778","16.9548460992443","10.4712982287327","8.06630008926304","22.5780854437376","14.0463444544564","10.1141625308129","10.011201145268","10.8526287958377","10.4184216989716"
