"","USGS Gage","Model","Pct. Error"
"Overall Mean Flow",7400,7650,3.38
"Jan. Mean Flow",9800,9490,-3.16
"Feb. Mean Flow",10700,11800,10.3
"Mar. Mean Flow",12900,13400,3.88
"Apr. Mean Flow",11400,11000,-3.51
"May Mean Flow",8770,8160,-6.96
"Jun. Mean Flow",5980,6240,4.35
"Jul. Mean Flow",3600,3980,10.6
"Aug. Mean Flow",2880,3240,12.5
"Sep. Mean Flow",4810,5710,18.7
"Oct. Mean Flow",3840,4710,22.7
"Nov. Mean Flow",6620,6900,4.23
"Dec. Mean Flow",7680,7450,-2.99
