"FIPS_NHL","FIPS","Jan","Feb","Mar","Apr","May","Jun","Jul","Aug","Sep","Oct","Nov","Dec","Total"
"H24021","24021","2.01564441504763","2.29619090939418","2.78226174965742","2.75032936121928","1.99078858741034","1.96668979666412","2.18160833473468","2.13402437144427","2.0614766082109","2.01522145230711","1.42745895635765","1.56013376477604","2.09848569226863"
"H24023","24023","2.13489686938431","2.24149019119654","2.66332562243761","2.83940000512385","1.68342898884184","1.81127271687765","2.11640439074235","1.98428143588651","2.07190968992525","2.03307520597046","1.55508525734766","1.77149485625087","2.07550543583207"
"H42013","42013","2.12394202877238","2.3935940033245","2.80883594487761","2.87163094346857","1.88722557101567","1.82003945604616","2.25949954451798","1.95573641708263","1.99384814210387","2.01708835860838","1.58618021001587","1.87346300815085","2.13259030233204"
"H42027","42027","1.94039357875251","2.357869656111","2.85971135382308","2.83531201520507","1.8936276175583","1.94521764769102","2.20494217319037","2.06771171071548","1.90924680459686","1.94959342281417","1.55107723662568","1.49470676213357","2.08411749826809"
"H42043","42043","1.84607709609348","2.44550234551074","2.87984722043436","2.83759614389874","1.9952905415105","2.03042633460645","2.21985790502933","2.20651931573953","2.03592749892207","1.8984452855171","1.41094867872029","1.49074102336812","2.10809828244589"
"H42079","42079","1.68248303822012","2.37986471827266","2.85168388256839","2.909841225483","1.82295798471123","1.99510416985397","2.21276532475489","2.12298512575336","1.87236364961681","1.95007492762489","1.44645944605107","1.42258770193831","2.05576426623739"
"H42113","42113","1.70588532067502","2.36228294114265","2.84957930316347","2.91169595800938","1.78862880851997","1.97338920885749","2.19833463705583","2.10069799022756","1.84994597263539","1.94400737726648","1.45878209512012","1.40741099886626","2.0458867176283"
"H42115","42115","1.56291478629044","2.40578028819718","2.83634285876752","2.90270503498094","1.77263473208257","2.03030620471851","2.23992562511849","2.10199021203384","1.83467516666568","1.96955121531628","1.4442798768917","1.4342234520657","2.04461078776074"
"H42117","42117","1.84565956010395","2.25702939256746","2.90256582830458","2.90117263945618","1.76887103574822","1.89265330577897","2.17183861604968","1.95868885076786","1.73956035120231","1.97634164422882","1.63551203377743","1.52261355173885","2.04770890081036"
"H42119","42119","1.90072593394976","2.35765978498082","2.86292011882082","2.84870626274228","1.88188215054706","1.95125720424544","2.20194910390808","2.07629408515227","1.90211067545448","1.94577214013648","1.5332034519079","1.48437833769669","2.07890493746184"
"H42131","42131","1.65862149610319","2.37513116283251","2.84527487670843","2.91531162470769","1.79831817772321","1.98897189028433","2.2069021234002","2.10739050248347","1.85013564407562","1.96024013049093","1.45108873259458","1.41425872174592","2.04763709026251"
"H51003","51003","2.16659439165364","2.13533281401498","2.46206675405022","2.7237321002948","1.64126358682478","1.85108718778892","2.18328106531667","2.07034465552642","2.17634488510728","2.02691033912264","1.45904273184648","1.60929361587175","2.04210784395155"
"H51009","51009","2.23566322748766","2.11236133595672","2.3927353325324","2.73597769109633","1.58042342389366","1.81548423552149","2.14892565091245","2.11156457480735","2.22995637795967","2.01365747959588","1.49206876325504","1.62490235014854","2.04114337026393"
"H51015","51015","2.20366488932804","2.12840172589378","2.43015197815476","2.72915773806139","1.61385085343397","1.83195665794459","2.16631797043714","2.08806660866634","2.19874261847313","2.02074877951852","1.47521096105244","1.62146648055298","2.04231143845976"
"H51023","51023","2.25604662528305","2.10681402045971","2.36695235469855","2.75713983889806","1.53444825579578","1.79901568870194","2.11514526920807","2.16397052896459","2.27054478426009","2.01632863644759","1.51803507061879","1.62330391162274","2.04397874874658"
"H51045","51045","2.30768414973909","2.13464308882506","2.39219254357599","2.77644662998004","1.55349036437251","1.82730355924384","2.05638709265325","2.19306496948356","2.27427849334847","2.00679713550921","1.52240460426031","1.63358254481912","2.05652293131754"
"H51079","51079","2.12284621261411","2.15279873620303","2.50659573810523","2.73068619252837","1.66860263978278","1.87411809315785","2.2004090664186","2.06782954301572","2.15541567956271","2.04061832560667","1.44637786281121","1.59478434798303","2.04675686981578"
