"FIPS_NHL","FIPS","Jan","Feb","Mar","Apr","May","Jun","Jul","Aug","Sep","Oct","Nov","Dec","Total"
"H24021","24021","2.07192352107849","2.78052386457899","1.77091682420462","2.46615777845679","1.77000040953834","1.82916945542408","2.10999387963242","2.01213512860186","2.10688898798899","0.997840551842458","2.03895182480017","3.20276803346375","2.09643918830092"
"H24023","24023","2.04210278615197","3.00881456708045","1.50616230930552","2.54937996106076","1.90649469666888","2.02646979023484","2.42842629056539","2.23004529425247","2.59336476717228","1.22356924677911","2.11589829651659","3.29456590952113","2.24377449294245"
"H42013","42013","2.19413771242546","3.02484377331567","1.64802360904035","2.57425484513483","1.84776185080474","2.02121443829491","2.42204835058565","2.27605569742093","2.45400375726984","1.07558530124459","2.09057092501861","3.33399511925457","2.24687461498418"
"H42027","42027","2.27396280058472","3.02398231794125","1.78106495898538","2.53301615735396","1.86159659451745","2.03366241243994","2.29171588722233","2.31682206888982","2.37200112517889","1.04276585746832","2.22074429422495","3.36209373172241","2.25945235054412"
"H42043","42043","2.13110451623378","2.94093763294999","1.78278198847653","2.47997600607407","1.83708457222956","1.94924898078846","2.19164164504562","2.25444037968668","2.2295498857554","0.971690561177759","2.17328046145481","3.30525285758615","2.1872491239549"
"H42079","42079","2.37170234259031","3.08543377669493","1.85985698859304","2.50781650193844","1.82723929916193","2.04652449307385","2.33875922879136","2.35375313118474","2.3699050914881","0.981129798237593","2.29715350255934","3.32387400928603","2.28026234696664"
"H42113","42113","2.37386493323132","3.10466785743888","1.86062279909231","2.52149740410248","1.83577876998081","2.04606140666018","2.34799312110285","2.35951357707533","2.38847420932663","0.982154459334316","2.30752541251977","3.35833355113482","2.29054062508331"
"H42115","42115","2.56279805565509","3.12419832361038","1.92794197742488","2.49990331394974","1.81057727571523","2.1134672706806","2.36761903796597","2.37890912415119","2.3593681302084","0.960087931151424","2.32805046848193","3.25169972209248","2.30705171925728"
"H42117","42117","2.47691290151557","3.17924467595164","1.86744378900958","2.63218779658095","1.91308858879216","2.09389706105106","2.37079620553236","2.33614075344896","2.42256774046346","1.07422228807463","2.3100032226509","3.41388187376712","2.34086557473653"
"H42119","42119","2.28310821526353","3.03460862208513","1.79667315993379","2.53434252194372","1.86098506383671","2.03095765403919","2.29429832315462","2.31774731563408","2.36517872838806","1.0320058794757","2.23347661171188","3.36140448894389","2.26206554870086"
"H42131","42131","2.41099596766212","3.10558907947664","1.87200654320237","2.51135442852987","1.82541610667485","2.06521562000645","2.36055982703256","2.36841803050824","2.39103396462786","0.983392263575141","2.3098865944432","3.31765297340922","2.29346011659571"
"H51003","51003","2.05274688210772","2.6711685495695","1.61284279422308","2.3854202512664","1.96349174620293","1.92932268226765","2.28328858395919","2.14036066352188","2.39880624421733","1.2698389301035","2.1004570832463","3.1255877300753","2.16111101173007"
"H51009","51009","1.94783551936823","2.57258890146204","1.59919354966421","2.37862591658355","2.026891998297","1.89143122810533","2.28236013775635","2.09215859468805","2.414358520665","1.33789549900975","2.11611551752862","3.07290792740235","2.14436360921087"
"H51015","51015","1.99769218950373","2.63370070345851","1.60404295334228","2.38077946210625","1.99076540606355","1.9146598829437","2.28674967301001","2.12441105103447","2.4154197427987","1.30251619742023","2.10527021955974","3.10846563863056","2.15537275998931"
"H51023","51023","1.92337071094738","2.51896807074397","1.58166355207344","2.37078172178325","2.07218623104637","1.87665502025378","2.30522396021776","2.06238495627244","2.44355266968567","1.39774421994746","2.14445249783584","3.05868459013584","2.14630568341193"
"H51045","51045","1.90991793202906","2.60840372232356","1.56166904541801","2.32891752759828","2.08451017232933","1.9202541096679","2.36319425518339","2.09423481102516","2.55310735791653","1.40416415956064","2.16655806156426","3.17549836569111","2.18086912669227"
"H51079","51079","2.1204103433497","2.71409028422575","1.61789488384419","2.39164138937898","1.93676025856254","1.94556428426711","2.29140947144572","2.15777533467734","2.38794111764734","1.24395105110264","2.1001580416217","3.14822933776835","2.17131881649095"
"H51113","51113","2.14458776834631","2.7377809616578","1.63463677480926","2.39775411980469","1.92338039770566","1.94668571787507","2.28982831115748","2.15369122718583","2.36640397787727","1.21966622622138","2.09385532456142","3.16597512865603","2.17285382798818"
"H51125","51125","1.97912881577082","2.60790402122867","1.60974112463377","2.38063276031626","2.00174971649171","1.904134211259","2.27486241337651","2.10824644613405","2.40242575684298","1.30551101541342","2.10632119165466","3.09130564249531","2.1476635929681"
"H51139","51139","2.14939548714681","2.75138625840667","1.62406671978551","2.39782303262585","1.92103783566364","1.95183593858048","2.29736275322795","2.16139803537632","2.3782723151925","1.22149634435107","2.09237925848239","3.17349499388679","2.17666241439383"
"H51157","51157","2.13547886679298","2.75600995951593","1.6550075278083","2.40596745624141","1.91465938150874","1.93579152885967","2.2737923058377","2.13167616740085","2.33239260998472","1.18587798106398","2.07678226338567","3.18111811079548","2.16537951326629"
"H51165","51165","2.08606154335746","2.74830586826483","1.58716559504144","2.39020542169077","1.93972570525639","1.95890087218413","2.3267057822588","2.18571325889274","2.45242193242196","1.27188433679927","2.09888889914967","3.17800811380364","2.18533227742676"
"H54023","54023","2.04798455435205","2.97335322521579","1.51482049577448","2.51633717192157","1.91205338033966","2.01752159762662","2.41705106933302","2.22839489347682","2.57845263618775","1.23441258717725","2.10780101155506","3.2841928404869","2.23603128862058"
