"","data11.date","data11.flow","data15.flow","data14.flow","data16.flow"
"1",1991-01-01,1287.80312,1321.70545,1321.70545,1321.70545
"2",1991-01-02,1138.75904,1164.45364,1164.45364,1164.45364
"3",1991-01-03,903.03447,918.72895,918.72894,918.72894
"4",1991-01-04,731.55974,740.62818,740.62758,740.62687
"5",1991-01-05,619.98564,625.1868,625.16739,625.14834
"6",1991-01-06,548.11717,551.11049,550.9993,550.90292
"7",1991-01-07,500.75826,502.41876,502.1828,502.09087
"8",1991-01-08,744.88759,702.88792,778.33368,890.53038
"9",1991-01-09,1042.27242,949.7344,1112.10937,1336.59424
"10",1991-01-10,956.52279,880.67169,1017.02313,1178.79323
"11",1991-01-11,795.91993,745.24581,841.53543,944.0477
"12",1991-01-12,1160.26453,1284.53619,1681.38803,2575.94228
"13",1991-01-13,1721.75621,1940.44699,2823.91676,4399.92388
"14",1991-01-14,1643.7967,1687.77998,2461.78433,3298.17936
"15",1991-01-15,1337.96208,1307.42591,1773.53145,2140.36111
"16",1991-01-16,1068.44155,1014.92598,1293.16733,1454.21254
"17",1991-01-17,1339.18172,1162.68387,1399.1751,1590.68058
"18",1991-01-18,1757.27701,1432.13113,1625.77843,1874.95574
"19",1991-01-19,1573.13447,1286.14747,1379.98042,1535.77962
"20",1991-01-20,1232.29971,1039.24768,1085.14267,1167.91221
"21",1991-01-21,1019.21939,880.05236,908.29313,964.58939
"22",1991-01-22,900.83832,786.89357,807.53583,857.58443
"23",1991-01-23,795.74411,704.87388,718.72,754.17992
"24",1991-01-24,713.14037,640.51533,650.69089,671.70582
"25",1991-01-25,653.58556,593.39486,601.58313,612.66064
"26",1991-01-26,610.36873,558.30398,565.38265,570.37531
"27",1991-01-27,577.8614,531.14209,537.57008,539.06772
"28",1991-01-28,552.15571,509.07918,515.09971,514.69997
"29",1991-01-29,530.39367,489.99685,495.73217,494.37798
"30",1991-01-30,511.1015,472.81628,478.31343,476.51676
"31",1991-01-31,493.41069,456.85256,462.10544,460.41259
"32",1991-02-01,476.82667,441.7317,446.72961,445.55822
"33",1991-02-02,460.93847,427.15937,431.90876,431.12612
