"","data11.date","data11.flow","data15.flow","data14.flow","data16.flow"
"1",1991-01-01,584.833038,592.575508,592.57551,592.575508
"2",1991-01-02,455.083786,458.694584,458.69458,458.694584
"3",1991-01-03,386.269388,388.301712,388.3017,388.301691
"4",1991-01-04,351.510172,352.934627,352.93325,352.931815
"5",1991-01-05,328.418363,329.594052,329.56773,329.545156
"6",1991-01-06,309.774676,310.818824,310.70455,310.629297
"7",1991-01-07,293.993154,294.788511,294.58841,294.911942
"8",1991-01-08,381.259338,372.242316,403.46457,451.495088
"9",1991-01-09,450.197472,439.499733,500.78275,587.358762
"10",1991-01-10,383.242501,383.920799,428.22339,481.435175
"11",1991-01-11,335.011077,336.760105,366.35904,399.286855
"12",1991-01-12,550.4194,517.866695,751.83286,1134.212416
"13",1991-01-13,1035.744137,953.30829,1475.30664,2303.400356
"14",1991-01-14,994.231714,932.208589,1279.60097,1767.493627
"15",1991-01-15,641.211338,617.280811,756.6351,937.284671
"16",1991-01-16,507.778587,498.170873,578.05336,680.431712
"17",1991-01-17,658.00632,606.354156,679.79993,827.422087
"18",1991-01-18,831.451429,724.67895,774.18797,946.58838
"19",1991-01-19,684.008124,603.871017,620.08264,709.202877
"20",1991-01-20,536.365902,491.338264,510.79755,566.134079
"21",1991-01-21,479.863819,444.101778,462.40729,505.871905
"22",1991-01-22,448.741527,415.783275,431.43433,470.259781
"23",1991-01-23,425.01773,393.89136,407.56871,443.827033
"24",1991-01-24,402.627024,373.707449,386.76771,421.054159
"25",1991-01-25,382.163648,354.812555,367.62865,400.322717
"26",1991-01-26,362.847892,336.781071,349.19887,380.356223
"27",1991-01-27,345.032885,320.042276,332.03536,361.747931
"28",1991-01-28,328.45813,304.448763,316.01212,344.385556
"29",1991-01-29,312.253205,289.206357,300.28963,327.337067
"30",1991-01-30,296.913817,274.538338,285.11426,310.878775
"31",1991-01-31,284.127159,260.983065,270.45475,294.956057
"32",1991-02-01,274.338425,249.243394,256.36049,280.367534
"33",1991-02-02,262.737514,237.381549,242.90337,266.505329
"34",1991-02-03,248.65499,224.708232,230.1334,252.644069
"35",1991-02-04,235.22982,212.617019,217.9858,239.395887
"36",1991-02-05,222.593754,201.17412,206.39302,226.749182
"37",1991-02-06,210.615658,190.301974,195.31236,214.644893
"38",1991-02-07,200.392923,180.489169,185.75385,205.602211
"39",1991-02-08,205.711713,184.193959,193.21189,220.576592
"40",1991-02-09,215.758777,193.260644,205.51206,238.543008
"41",1991-02-10,207.362279,186.794036,197.97788,227.350527
"42",1991-02-11,192.458976,174.000903,183.98462,209.527744
"43",1991-02-12,180.629971,163.459686,172.71672,196.036807
"44",1991-02-13,170.285959,154.111428,162.79676,184.560775
"45",1991-02-14,160.819337,145.525058,153.70163,174.161964
"46",1991-02-15,159.311062,143.954427,154.02393,177.632054
