"","data11.date","data11.flow","data15.flow","data14.flow","data16.flow"
"1",1991-01-01,452.700256,462.999665,462.999665,462.999665
"2",1991-01-02,401.186034,409.32756,409.327559,409.327554
"3",1991-01-03,337.527074,343.591023,343.59058,343.589923
"4",1991-01-04,294.219721,299.040732,299.032057,299.026597
"5",1991-01-05,266.756248,270.891618,270.86025,270.844365
"6",1991-01-06,248.340785,252.07154,252.010374,251.986189
"7",1991-01-07,234.869404,238.326907,238.235346,238.208864
"8",1991-01-08,282.322231,280.779321,287.602203,298.51712
"9",1991-01-09,368.442903,360.437998,383.367224,415.977929
"10",1991-01-10,386.070596,379.540424,411.281522,456.98002
"11",1991-01-11,354.900994,348.368139,375.687347,417.487862
"12",1991-01-12,770.127063,652.39626,829.255991,1131.010471
"13",1991-01-13,1916.569508,1510.580687,2089.010785,3034.148569
"14",1991-01-14,2008.744882,1617.376052,2164.223273,2995.328486
"15",1991-01-15,1156.059831,993.498109,1217.356741,1530.995969
"16",1991-01-16,727.908017,655.519757,758.268644,896.787874
"17",1991-01-17,869.538448,738.672084,935.107405,1224.292174
"18",1991-01-18,1077.160228,885.405384,1171.120505,1580.890396
"19",1991-01-19,834.630839,716.279148,889.311474,1109.155046
"20",1991-01-20,608.619332,546.246584,638.541492,748.358493
"21",1991-01-21,547.932355,497.82424,572.295165,659.061114
"22",1991-01-22,545.076197,493.492129,569.247147,655.851612
"23",1991-01-23,486.545547,446.619698,505.540283,569.736952
"24",1991-01-24,428.351863,399.850984,442.824849,488.0712
"25",1991-01-25,389.685658,367.692309,401.559197,436.594433
"26",1991-01-26,364.449941,345.780325,374.818835,404.680081
"27",1991-01-27,346.707883,329.689384,356.070531,383.203503
"28",1991-01-28,332.879493,316.707701,341.448198,366.967564
"29",1991-01-29,320.811982,305.145035,328.658956,353.006081
"30",1991-01-30,309.568611,294.270012,316.738358,340.090073
"31",1991-01-31,298.666222,283.700699,305.20797,327.639611
"32",1991-02-01,287.926999,273.297933,293.89592,315.451629
"33",1991-02-02,277.285301,262.990314,282.735201,303.467345
"34",1991-02-03,266.919453,252.94644,271.894503,291.863878
"35",1991-02-04,256.818709,243.167462,261.353978,280.604134
"36",1991-02-05,246.958439,233.64099,251.086927,269.636117
"37",1991-02-06,237.325213,224.355933,241.083514,258.946768
"38",1991-02-07,229.303264,216.498079,232.984581,251.786587
"39",1991-02-08,343.270526,318.129761,366.371955,454.728392
"40",1991-02-09,560.966765,508.404559,625.38399,831.276663
"41",1991-02-10,573.358006,518.663332,637.516657,817.779651
"42",1991-02-11,440.018529,404.486418,475.206441,570.94512
"43",1991-02-12,348.937563,324.950159,368.774002,425.154961
"44",1991-02-13,295.971984,277.785851,308.466262,347.32758
"45",1991-02-14,264.919229,249.589169,273.939045,305.320478
"46",1991-02-15,285.553428,268.935644,298.109411,339.274189
"47",1991-02-16,309.731422,291.710698,325.780318,375.819236
"48",1991-02-17,287.046333,270.969592,299.947363,341.866292
"49",1991-02-18,263.335257,248.943845,273.471822,308.336793
"50",1991-02-19,277.835191,262.888812,290.468832,326.951346
"51",1991-02-20,368.352421,348.565152,376.47668,426.638021
"52",1991-02-21,426.190346,403.480076,425.012679,482.53905
"53",1991-02-22,386.669291,366.755204,387.848941,437.645877
"54",1991-02-23,337.291829,320.466043,342.251982,383.344017
"55",1991-02-24,302.096897,287.136101,309.27921,345.033423
"56",1991-02-25,278.377185,264.479817,286.536872,319.206794
"57",1991-02-26,261.911295,248.607303,270.47256,301.506529
"58",1991-02-27,293.892872,277.119506,306.368022,347.5532
"59",1991-02-28,328.982053,308.678507,344.493703,394.443443
"60",1991-03-01,307.974807,289.685097,321.000191,363.917558
"61",1991-03-02,279.835629,264.345694,290.3646,326.047382
"62",1991-03-03,293.717273,273.0055,303.515079,355.389496
"63",1991-03-04,368.353034,331.388477,379.811345,484.239966
"64",1991-03-05,605.140345,531.018808,623.938892,871.95183
"65",1991-03-06,726.496362,641.316862,747.014414,1043.420899
"66",1991-03-07,558.378164,505.404312,571.290624,743.247055
"67",1991-03-08,431.942035,397.854442,440.839606,542.801994
"68",1991-03-09,360.932588,335.463659,367.957861,439.089474
"69",1991-03-10,318.438924,297.573989,324.193986,378.549182
"70",1991-03-11,292.064642,273.536862,296.984155,342.732207
"71",1991-03-12,274.085221,256.769576,278.399529,319.614932
"72",1991-03-13,260.354144,243.739185,264.182095,302.753508
"73",1991-03-14,331.705596,299.386851,334.56241,411.328041
"74",1991-03-15,471.947828,410.254651,473.119209,608.610553
"75",1991-03-16,497.880904,432.727719,498.308548,626.018872
"76",1991-03-17,425.267115,377.563295,425.970795,515.002163
"77",1991-03-18,358.635967,324.903708,359.624022,423.325663
"78",1991-03-19,670.772485,547.639193,692.986888,1196.170096
"79",1991-03-20,988.317181,784.49375,1025.415242,1851.933492
"80",1991-03-21,759.765937,632.212742,777.673357,1190.738247
"81",1991-03-22,539.137036,467.555959,547.526114,749.979506
"82",1991-03-23,415.197214,369.783519,419.540383,535.397853
"83",1991-03-24,362.449103,325.546296,365.310831,456.54897
"84",1991-03-25,342.694264,307.631739,345.052955,432.047086
"85",1991-03-26,321.552036,289.237448,323.381163,399.959306
"86",1991-03-27,300.215288,270.463685,301.514178,367.642094
"87",1991-03-28,283.425704,255.318657,284.322204,344.222948
"88",1991-03-29,270.113543,243.075016,270.728514,326.888292
"89",1991-03-30,1000.619255,715.838683,1081.235657,2265.301596
"90",1991-03-31,2587.306984,1880.692665,2777.928039,4987.250092
"91",1991-04-01,2489.784328,1960.895487,2609.896077,3645.372939
"92",1991-04-02,1382.767205,1159.145067,1426.928484,1813.969811
"93",1991-04-03,823.257128,717.296162,841.255635,1023.602592
"94",1991-04-04,567.839093,507.806318,575.82098,681.661766
"95",1991-04-05,446.743247,405.859197,450.455114,524.863422
"96",1991-04-06,385.142848,352.741495,386.845428,447.32108
"97",1991-04-07,350.55627,322.176242,351.224075,404.933686
"98",1991-04-08,328.368016,302.108767,328.46157,378.404758
"99",1991-04-09,311.874217,286.941538,311.629214,359.051878
"100",1991-04-10,297.877976,273.984376,297.419248,342.764995
"101",1991-04-11,293.217395,268.810671,294.1299,342.983748
"102",1991-04-12,288.501978,263.679906,290.621782,342.096585
"103",1991-04-13,274.157944,250.866424,275.602617,322.549643
"104",1991-04-14,266.838536,244.697501,268.555756,315.31678
"105",1991-04-15,267.868587,246.00766,271.083019,322.89343
"106",1991-04-16,274.871225,251.510523,280.586259,337.484885
"107",1991-04-17,277.430706,252.298049,284.928761,342.724847
"108",1991-04-18,264.410608,240.449262,271.220772,323.935023
"109",1991-04-19,246.773422,225.326801,252.24089,298.843453
"110",1991-04-20,244.853517,224.066693,252.294858,303.67624
"111",1991-04-21,302.786879,273.725407,319.795479,405.047329
"112",1991-04-22,346.719099,311.779741,368.959917,471.544507
"113",1991-04-23,315.24402,286.540252,331.755145,409.831839
"114",1991-04-24,278.398628,255.811578,289.536616,346.828686
"115",1991-04-25,251.011971,232.262327,258.932194,304.284991
"116",1991-04-26,231.475299,214.992128,237.619749,276.431037
"117",1991-04-27,216.772714,201.69497,221.928281,256.953227
"118",1991-04-28,204.852486,190.748778,209.421379,241.980972
"119",1991-04-29,194.573273,181.229865,198.756254,229.471455
"120",1991-04-30,185.316092,172.617141,189.218888,218.404687
"121",1991-05-01,199.942729,185.497271,208.247136,250.628247
"122",1991-05-02,214.242923,198.082123,226.833657,280.760296
"123",1991-05-03,200.57647,185.892233,211.350553,256.526979
"124",1991-05-04,185.232242,172.433956,193.789915,229.924333
"125",1991-05-05,172.360795,160.988443,179.354146,209.443169
"126",1991-05-06,161.784769,151.422513,167.772404,194.058796
"127",1991-05-07,175.49706,162.272065,183.456371,213.686206
"128",1991-05-08,190.348706,174.142934,200.046299,233.483559
"129",1991-05-09,178.92454,164.354168,187.032068,215.616187
"130",1991-05-10,165.663348,153.126782,172.397167,197.045422
"131",1991-05-11,154.376311,143.352258,160.186479,182.198789
"132",1991-05-12,145.068248,135.090009,150.272666,170.503821
"133",1991-05-13,137.17583,127.945645,141.962352,160.895203
"134",1991-05-14,130.244578,121.587043,134.718585,152.613982
"135",1991-05-15,124.959225,116.552284,129.39403,147.131143
"136",1991-05-16,121.741233,113.064359,126.516382,144.813278
"137",1991-05-17,117.687958,108.966512,122.537033,140.640097
"138",1991-05-18,117.550617,108.311737,122.857241,141.931562
"139",1991-05-19,117.832015,107.784745,123.703363,143.649492
"140",1991-05-20,137.74874,124.82834,145.199508,170.484242
"141",1991-05-21,172.560716,155.493092,182.193246,215.63832
"142",1991-05-22,182.252697,164.912703,191.572418,224.60043
"143",1991-05-23,176.212164,160.8694,184.035311,212.290432
"144",1991-05-24,167.369339,153.994222,173.880105,197.824646
"145",1991-05-25,158.704947,146.779528,164.31744,185.28942
"146",1991-05-26,150.680668,139.795227,155.692294,174.652768
"147",1991-05-27,143.358464,133.24651,147.950462,165.485465
"148",1991-05-28,136.661165,127.151558,140.942774,157.399219
"149",1991-05-29,130.379609,121.373418,134.416905,149.999721
"150",1991-05-30,124.44287,115.87884,128.276814,143.114146
"151",1991-05-31,118.801537,110.639075,122.453052,136.611104
"152",1991-06-01,113.426161,105.636095,116.907131,130.426598
"153",1991-06-02,108.978545,101.003621,112.394785,126.450081
"154",1991-06-03,105.699765,97.486435,109.046238,123.938097
"155",1991-06-04,101.613504,93.809952,104.785869,119.233781
"156",1991-06-05,96.620567,89.342646,99.625928,113.225849
"157",1991-06-06,92.002703,85.162711,94.855235,107.688766
"158",1991-06-07,87.699195,81.231728,90.41172,102.570167
"159",1991-06-08,83.659188,77.516873,86.242564,97.799181
"160",1991-06-09,79.84025,73.990544,82.303127,93.314755
"161",1991-06-10,76.213203,70.6326,78.56243,89.069922
"162",1991-06-11,72.757455,67.427772,74.998771,85.033778
"163",1991-06-12,69.459469,64.365827,71.597989,81.186713
"164",1991-06-13,66.310358,61.44003,68.350852,77.516117
"165",1991-06-14,63.301666,58.643372,65.2486,74.01094
"166",1991-06-15,60.407243,55.952509,62.264037,70.638833
"167",1991-06-16,57.64703,53.38557,59.418034,67.424573
"168",1991-06-17,56.474869,51.661141,58.328847,67.740874
"169",1991-06-18,60.909167,54.407707,63.081567,76.499508
"170",1991-06-19,68.303936,59.881803,70.83949,88.679506
"171",1991-06-20,70.241404,60.746441,72.868322,93.411266
"172",1991-06-21,66.765231,57.403074,69.175352,89.425222
"173",1991-06-22,63.271224,54.025533,65.51171,85.216376
"174",1991-06-23,75.91351,62.965904,78.842521,110.236498
"175",1991-06-24,107.14436,85.854978,111.24152,169.228585
"176",1991-06-25,121.546522,96.483866,125.713486,193.884104
"177",1991-06-26,113.717669,91.345647,117.119743,173.544891
"178",1991-06-27,104.600099,85.087781,107.231847,152.16275
"179",1991-06-28,96.742137,79.409175,98.827271,135.906104
"180",1991-06-29,90.239385,74.487137,91.964786,124.010536
"181",1991-06-30,84.769755,70.19914,86.257761,114.988007
"182",1991-07-01,80.047396,66.400215,81.372757,107.778149
"183",1991-07-02,75.906486,62.984564,77.124248,101.892745
"184",1991-07-03,75.911095,62.686207,77.681458,104.343668
"185",1991-07-04,82.634723,67.315474,86.058965,120.164879
"186",1991-07-05,87.570422,70.550967,92.169521,133.627067
"187",1991-07-06,99.825374,79.863098,106.026986,170.333333
"188",1991-07-07,108.04349,86.312374,115.14451,193.563433
"189",1991-07-08,99.124674,79.571892,104.906449,167.285483
"190",1991-07-09,91.075026,73.401905,95.84212,145.184553
"191",1991-07-10,84.426482,68.194697,88.500249,129.312283
"192",1991-07-11,78.913351,63.800415,82.513823,117.877493
"193",1991-07-12,74.231309,60.017101,77.495576,109.243565
"194",1991-07-13,70.137098,56.678515,73.151688,102.345759
"195",1991-07-14,77.867187,63.033562,82.108253,121.106724
"196",1991-07-15,84.939983,68.976732,90.38158,138.413232
"197",1991-07-16,78.849044,64.204347,83.688284,125.398814
"198",1991-07-17,73.10691,59.647109,77.288059,112.789946
"199",1991-07-18,68.177696,55.669349,71.844925,102.803728
"200",1991-07-19,63.962182,52.223763,67.250138,95.031598
"201",1991-07-20,60.282521,49.188771,63.2883,88.783224
"202",1991-07-21,57.223211,46.606629,60.084637,84.109904
"203",1991-07-22,54.379989,44.21643,57.109773,79.879281
"204",1991-07-23,51.494049,41.844732,54.02969,75.418915
"205",1991-07-24,48.832089,39.647107,51.20782,71.427862
"206",1991-07-25,46.344669,37.584664,48.594168,67.82237
"207",1991-07-26,49.865534,39.889055,52.924943,75.668696
"208",1991-07-27,131.596432,98.802414,152.468493,332.626144
"209",1991-07-28,304.306414,211.14411,376.785631,936.048919
"210",1991-07-29,338.216684,228.789704,419.886031,963.100329
"211",1991-07-30,305.600857,209.471045,367.606613,748.854392
"212",1991-07-31,294.765651,201.716913,349.486651,685.618732
"213",1991-08-01,241.840109,170.528858,278.82538,499.328837
"214",1991-08-02,193.118722,142.731116,216.052522,352.096517
"215",1991-08-03,160.916527,123.391968,175.917905,268.237928
"216",1991-08-04,140.260612,110.104073,151.007352,221.394441
"217",1991-08-05,126.424725,100.58012,134.839064,193.704478
"218",1991-08-06,116.484145,93.326169,123.555123,175.828344
"219",1991-08-07,108.783218,87.454691,115.023706,163.079435
"220",1991-08-08,180.628192,133.259043,198.518426,332.097042
"221",1991-08-09,242.879649,174.499116,270.345195,462.799647
"222",1991-08-10,269.82926,186.514218,304.498701,511.749299
"223",1991-08-11,287.430956,194.009395,325.499783,541.704651
"224",1991-08-12,221.407875,158.119507,244.273774,375.037518
"225",1991-08-13,174.486192,130.763558,189.154934,277.054214
"226",1991-08-14,144.92492,112.243485,155.386323,222.365858
"227",1991-08-15,126.134767,99.663916,134.369701,190.634831
"228",1991-08-16,114.571092,91.35394,121.768944,173.220081
"229",1991-08-17,106.097743,84.980532,112.65332,161.014445
"230",1991-08-18,98.507873,79.235853,104.423819,149.405135
"231",1991-08-19,92.402841,74.47147,97.867436,140.285158
