"","lri.dat11.date","lri.dat11.flow.unit","lri.dat15.flow.unit","lri.dat14.flow.unit","lri.dat16.flow.unit"
"1",1991-01-01,2.23696962,2.25665364,2.25665364,2.25665364
"2",1991-01-02,1.98573805,1.9962797,1.99627964,1.99627955
"3",1991-01-03,1.84127081,1.84845263,1.84843599,1.8484187
"4",1991-01-04,1.7361811,1.74198513,1.74158904,1.74128783
"5",1991-01-05,1.64327657,1.64826801,1.64691936,1.64614737
"6",1991-01-06,1.56497733,1.56910723,1.56721486,1.57034268
"7",1991-01-07,2.74261784,2.61694186,2.86132347,3.33635293
"8",1991-01-08,2.44204024,2.40267015,2.58904302,2.90222351
"9",1991-01-09,2.00401249,2.00087778,2.15105914,2.34137102
"10",1991-01-10,1.81237956,1.79498022,1.90022333,2.03077209
"11",1991-01-11,5.50570529,4.85767327,7.28888064,11.47311255
"12",1991-01-12,7.90331931,7.16985576,9.80911667,13.89621685
"13",1991-01-13,5.01383627,4.63137633,5.74649179,7.45913117
"14",1991-01-14,3.37030758,3.22308103,3.69629796,4.41973235
"15",1991-01-15,2.77096827,2.68037273,2.91344912,3.28759975
"16",1991-01-16,4.36828329,3.87726629,4.33870226,5.49260982
"17",1991-01-17,3.826758,3.38225706,3.68132807,4.45336256
"18",1991-01-18,2.9968515,2.7234864,2.88497054,3.28744092
"19",1991-01-19,2.63198402,2.4255038,2.53875891,2.80865474
"20",1991-01-20,2.43311633,2.25352957,2.34855223,2.57200297
"21",1991-01-21,2.29416504,2.1277582,2.21474538,2.41890976
"22",1991-01-22,2.17864665,2.02084224,2.10326928,2.29461409
"23",1991-01-23,2.0738564,1.92294917,2.00195845,2.18405765
"24",1991-01-24,1.97507123,1.83042579,1.90642126,2.08053711
"25",1991-01-25,1.87710524,1.73854313,1.81175793,1.97765024
"26",1991-01-26,1.79116636,1.65773695,1.72866803,1.88747067
"27",1991-01-27,1.70517265,1.57703376,1.64538152,1.79707639
"28",1991-01-28,1.62269015,1.4992583,1.56473993,1.70956605
"29",1991-01-29,1.54258526,1.4237801,1.48625445,1.62424348
"30",1991-01-30,1.46469902,1.35070509,1.41014768,1.54136287
"31",1991-01-31,1.38955465,1.28029558,1.33697908,1.4620809
