"","lri.dat11.date","lri.dat11.flow.unit","lri.dat15.flow.unit","lri.dat14.flow.unit","lri.dat16.flow.unit"
"1",1991-01-01,2.14638766,2.16097038,2.16097038,2.16097038
"2",1991-01-02,1.80061061,1.80645728,1.80645608,1.80645457
"3",1991-01-03,1.63272977,1.63543985,1.63532882,1.63521948
"4",1991-01-04,1.52801569,1.529327,1.52874587,1.52834872
"5",1991-01-05,1.44290418,1.44333346,1.44207766,1.44134256
"6",1991-01-06,1.3734757,1.37330392,1.37135307,1.37032252
"7",1991-01-07,2.82799249,2.67823487,2.91500937,3.36400179
"8",1991-01-08,2.24838092,2.16056714,2.2826827,2.52453568
"9",1991-01-09,1.89118467,1.84092245,1.9376739,2.12737189
"10",1991-01-10,1.65913824,1.61509829,1.66001301,1.78262404
"11",1991-01-11,7.61315908,7.95347606,11.45684963,17.75921904
"12",1991-01-12,9.12880725,9.18591898,10.75701606,14.1698262
"13",1991-01-13,4.87810905,4.57046199,5.09642325,6.31769787
"14",1991-01-14,3.15748427,2.91301208,3.15749725,3.67308389
"15",1991-01-15,2.51471709,2.29373017,2.42473127,2.69054301
"16",1991-01-16,4.57144883,3.84659735,4.56048057,6.24877052
"17",1991-01-17,3.373499,2.88068641,3.26123328,4.25049593
"18",1991-01-18,2.55970831,2.24924291,2.44295874,2.8838213
"19",1991-01-19,2.21858088,1.97730212,2.10487641,2.34957369
"20",1991-01-20,2.12022517,1.86417915,2.00083917,2.26188883
"21",1991-01-21,1.98403035,1.76289258,1.871881,2.06381561
"22",1991-01-22,1.87611624,1.67206736,1.77134573,1.93395865
"23",1991-01-23,1.78539589,1.59304529,1.68687572,1.83511676
"24",1991-01-24,1.7022137,1.51954594,1.60925848,1.74831759
"25",1991-01-25,1.61988736,1.44646448,1.53137393,1.6630427
"26",1991-01-26,1.5476614,1.38233224,1.46265704,1.58773823
"27",1991-01-27,1.47527742,1.3178764,1.39353684,1.51234479
"28",1991-01-28,1.40517063,1.25519691,1.32636721,1.43888826
"29",1991-01-29,1.33673551,1.19399142,1.26114792,1.36750258
"30",1991-01-30,1.27040856,1.13460541,1.19763516,1.29797572
"31",1991-01-31,1.20594965,1.07671995,1.13589827,1.23086402
"32",1991-02-01,1.14394801,1.02089908,1.07637051,1.16633101
"33",1991-02-02,1.08469869,0.96748594,1.01937149,1.10448194
"34",1991-02-03,1.02788343,0.91631158,0.96482825,1.04523521
"35",1991-02-04,0.97326862,0.8671882,0.91255582,0.98844299
"36",1991-02-05,0.92076154,0.82002546,0.86246761,0.93403668
"37",1991-02-06,0.87925943,0.7821365,0.83042048,0.93381739
"38",1991-02-07,1.5747259,1.43359067,1.61066851,1.87388051
"39",1991-02-08,1.52844066,1.39747106,1.54516851,1.78222957
"40",1991-02-09,1.14594451,1.04403219,1.13272085,1.27265523
"41",1991-02-10,1.00318608,0.91382733,0.98242679,1.08948593
"42",1991-02-11,0.9207389,0.83835071,0.8977771,0.99037109
"43",1991-02-12,0.86397766,0.7863807,0.85418073,0.98367574
"44",1991-02-13,0.83354688,0.74920819,0.85002278,0.9789366
"45",1991-02-14,1.19382438,1.10987564,1.20117183,1.34253449
"46",1991-02-15,0.92835815,0.8522197,0.92137518,1.02689273
"47",1991-02-16,0.84967023,0.77826155,0.83964967,0.93239921
"48",1991-02-17,0.79387813,0.72624568,0.78284437,0.86838167
"49",1991-02-18,0.92323198,0.84589885,0.91263537,1.01229337
"50",1991-02-19,1.13765972,1.05881933,1.12510112,1.26140332
"51",1991-02-20,0.94706413,0.87064895,0.94913337,1.08240112
"52",1991-02-21,0.86286207,0.79151523,0.86212369,0.97107209
"53",1991-02-22,0.80501474,0.73742603,0.80363405,0.90217648
"54",1991-02-23,0.75715897,0.69298378,0.75529973,0.84700903
"55",1991-02-24,0.71399147,0.65301702,0.71168839,0.79796005
"56",1991-02-25,0.83268534,0.76597341,0.84654304,0.96869828
"57",1991-02-26,1.56787773,1.42913113,1.6175909,1.96349689
"58",1991-02-27,1.06502056,0.9745148,1.08602265,1.26030757
"59",1991-02-28,0.89715191,0.83109039,0.90867278,1.02505721
"60",1991-03-01,0.80987432,0.75394676,0.81736409,0.91054679
"61",1991-03-02,1.64478097,1.48909448,1.66860255,1.98575519
"62",1991-03-03,2.22932337,1.98512864,2.29875237,2.89788529
"63",1991-03-04,4.17393885,3.66413032,4.27318031,5.50883979
"64",1991-03-05,2.23190487,1.97018284,2.25626266,2.78191024
"65",1991-03-06,1.58106117,1.44465217,1.59145039,1.8487015
"66",1991-03-07,1.3366977,1.24056778,1.34194522,1.51407086
"67",1991-03-08,1.20663409,1.1264337,1.20933854,1.34784897
"68",1991-03-09,1.1240475,1.05030946,1.12524278,1.25046275
"69",1991-03-10,1.05904348,0.98869732,1.05909395,1.17743332
"70",1991-03-11,1.00180909,0.9338315,1.00088144,1.1143949
"71",1991-03-12,0.94847063,0.88247272,0.94657069,1.05582029
"72",1991-03-13,1.50735383,1.45423794,1.58026886,1.81103942
"73",1991-03-14,1.6337585,1.63885276,1.79718661,2.07224103
"74",1991-03-15,1.2853983,1.2695057,1.37733845,1.56723236
"75",1991-03-16,1.16313865,1.0995442,1.1853567,1.33766349
"76",1991-03-17,1.08911724,1.00448955,1.08061785,1.22137229
"77",1991-03-18,2.62617447,2.25910291,2.62616033,3.64908796
"78",1991-03-19,1.75159966,1.5239738,1.7111253,2.27971836
"79",1991-03-20,1.34038529,1.18055749,1.30103921,1.61401634
"80",1991-03-21,1.19581891,1.0550059,1.16192504,1.40546248
"81",1991-03-22,1.37788919,1.20443653,1.35186169,1.66856269
"82",1991-03-23,2.35619955,2.09234821,2.36216179,3.08581357
"83",1991-03-24,1.83562506,1.60115394,1.8176221,2.35391222
"84",1991-03-25,1.44443718,1.27755481,1.42090414,1.73442159
"85",1991-03-26,1.2611135,1.12123055,1.23627649,1.46478091
"86",1991-03-27,1.16511737,1.03644793,1.14050567,1.33779286
"87",1991-03-28,1.09074689,0.96942581,1.06691254,1.24771092
"88",1991-03-29,5.66742305,4.51096257,6.08425504,10.18661127
"89",1991-03-30,5.57090523,4.77169968,5.82021096,9.24272481
"90",1991-03-31,2.97006209,2.58139639,3.05316158,4.44284416
"91",1991-04-01,2.05646151,1.82256565,2.08132837,2.69501261
"92",1991-04-02,1.69407561,1.51443713,1.69889896,2.03477399
"93",1991-04-03,1.52308937,1.36384359,1.52088109,1.75365258
"94",1991-04-04,1.41856723,1.26884987,1.41388677,1.60485514
"95",1991-04-05,1.33931432,1.19580957,1.33436613,1.50602299
"96",1991-04-06,1.26926675,1.13096384,1.26399879,1.42361505
"97",1991-04-07,1.20236378,1.06905591,1.19675268,1.3469494
"98",1991-04-08,1.14015007,1.01232614,1.13436922,1.27670881
"99",1991-04-09,1.07635229,0.95482695,1.0705864,1.20468567
"100",1991-04-10,1.07578972,0.95794969,1.08224465,1.23988897
"101",1991-04-11,0.97290548,0.86344022,0.97001765,1.10333353
"102",1991-04-12,0.91449405,0.81135307,0.91092327,1.034805
"103",1991-04-13,1.34072162,1.22096709,1.38998025,1.64464211
"104",1991-04-14,1.25530266,1.14816474,1.29530026,1.54931489
"105",1991-04-15,1.40816751,1.27844507,1.46699957,1.79540241
"106",1991-04-16,1.15705752,1.04300577,1.18725075,1.42141461
"107",1991-04-17,1.0363402,0.9405791,1.05658961,1.23021315
"108",1991-04-18,0.9801363,0.89033009,1.01335224,1.19306258
"109",1991-04-19,1.07851682,0.98016103,1.11155721,1.30969911
"110",1991-04-20,1.55268009,1.45832932,1.6409869,2.04785357
"111",1991-04-21,1.16550861,1.08087205,1.21621047,1.49830222
"112",1991-04-22,1.03476288,0.95887157,1.07259602,1.26778627
"113",1991-04-23,0.95287997,0.88251833,0.98505706,1.14449225
"114",1991-04-24,0.89011367,0.82412023,0.91922857,1.0611624
"115",1991-04-25,0.83594131,0.77385894,0.86294772,0.99387168
"116",1991-04-26,0.78642693,0.72795468,0.81174564,0.93430168
"117",1991-04-27,0.7406322,0.68558236,0.76438163,0.87927222
"118",1991-04-28,0.69776879,0.64589701,0.72013566,0.82833261
"119",1991-04-29,0.6574145,0.60853257,0.67848743,0.78062499
"120",1991-04-30,1.01429463,0.92755707,1.09768851,1.42200749
"121",1991-05-01,0.70821975,0.6426922,0.74846449,0.9426979
"122",1991-05-02,0.64073759,0.59186221,0.67343239,0.80688104
"123",1991-05-03,0.59431819,0.55279564,0.62328121,0.73156006
"124",1991-05-04,0.55662778,0.51902537,0.5832651,0.67913924
"125",1991-05-05,0.52174668,0.48695039,0.54660428,0.63458412
"126",1991-05-06,0.64823221,0.60424101,0.68233391,0.7879897
"127",1991-05-07,0.50637552,0.4688766,0.53397869,0.62415893
"128",1991-05-08,0.47571575,0.44062004,0.50154048,0.58544166
