"","lri.dat11.date","lri.dat11.flow.unit","lri.dat15.flow.unit","lri.dat14.flow.unit","lri.dat16.flow.unit"
"1",1991-01-01,1.039915392,1.066856704,1.0668567,1.0668567
"2",1991-01-02,0.934856975,0.95839434,0.95847552,0.9585714
"3",1991-01-03,0.865126917,0.886795724,0.88687613,0.8869666
"4",1991-01-04,0.809658882,0.82988468,0.8299243,0.8300186
"5",1991-01-05,0.75865864,0.777519384,0.77745155,0.77752668
"6",1991-01-06,0.715485041,0.733180121,0.73299678,0.73302325
"7",1991-01-07,1.513811667,1.470616154,1.61127298,1.7750018
"8",1991-01-08,1.33632101,1.346922788,1.4495366,1.55943539
"9",1991-01-09,1.352542562,1.361224197,1.57001581,1.67767366
"10",1991-01-10,1.06177501,1.080709673,1.20648597,1.2657352
"11",1991-01-11,4.559499478,3.878119538,5.09544618,6.57653001
"12",1991-01-12,6.165133134,4.822156343,6.47252322,8.2390714
"13",1991-01-13,3.165703294,2.656200712,3.30093685,3.94363318
"14",1991-01-14,2.158084418,1.929510127,2.25537645,2.58164929
"15",1991-01-15,1.724803429,1.604567302,1.80208872,2.00178584
"16",1991-01-16,2.876401072,2.45554504,3.15089045,3.92323928
"17",1991-01-17,2.209229447,1.962483896,2.37064328,2.80292937
"18",1991-01-18,1.73239002,1.591794704,1.8336198,2.08199317
"19",1991-01-19,1.508143106,1.408398536,1.582216,1.75501936
"20",1991-01-20,1.490155056,1.393396696,1.5644509,1.72904767
"21",1991-01-21,1.383845759,1.298247019,1.44621616,1.59090351
"22",1991-01-22,1.2853904,1.205370137,1.33930893,1.46815788
"23",1991-01-23,1.20897331,1.132240464,1.25759897,1.377122
"24",1991-01-24,1.142803884,1.068584374,1.18732729,1.29991283
"25",1991-01-25,1.079187898,1.007279244,1.11965913,1.22588659
"26",1991-01-26,1.024034395,0.954214536,1.06107003,1.16186003
"27",1991-01-27,0.969611937,0.902147878,1.00319531,1.0981961
"28",1991-01-28,0.917380014,0.852322732,0.94773797,1.03724611
"29",1991-01-29,0.866741708,0.804234533,0.89416731,0.97838477
"30",1991-01-30,0.817743853,0.757905302,0.84253588,0.92167405
"31",1991-01-31,0.770421127,0.713310563,0.79288287,0.8672086
"32",1991-02-01,0.725149569,0.670747167,0.74552347,0.81531253
"33",1991-02-02,0.682242344,0.630447002,0.70065274,0.76611318
"34",1991-02-03,0.641550103,0.592292812,0.65816305,0.71950052
"35",1991-02-04,0.602885155,0.556122272,0.61788872,0.67532525
"36",1991-02-05,0.566144965,0.521837038,0.57972155,0.63348446
"37",1991-02-06,0.531298424,0.489396224,0.54362447,0.5939438
"38",1991-02-07,0.595712405,0.55525978,0.63369067,0.73844543
"39",1991-02-08,0.555556674,0.51724903,0.58439691,0.67076726
"40",1991-02-09,0.510518025,0.474472617,0.53376335,0.60763479
"41",1991-02-10,0.474666385,0.44063961,0.49476637,0.56122528
"42",1991-02-11,0.443427864,0.411300791,0.46143555,0.52259642
"43",1991-02-12,0.414913096,0.384598935,0.43137268,0.48828299
"44",1991-02-13,0.388769976,0.360157477,0.40376792,0.45676222
"45",1991-02-14,0.499571627,0.470667746,0.52927792,0.6147536
