"","lri.dat11.date","lri.dat11.flow.unit","lri.dat15.flow.unit","lri.dat14.flow.unit","lri.dat16.flow.unit"
"1",1991-01-01,1.51532576,1.53922709,1.5392271,1.5392271
"2",1991-01-02,1.34193173,1.32179521,1.3492913,1.3858102
"3",1991-01-03,1.19665321,1.18420553,1.1984892,1.2159806
"4",1991-01-04,1.12761568,1.11167452,1.1308,1.1593621
"5",1991-01-05,1.0612303,1.05749527,1.061241,1.0669562
"6",1991-01-06,1.03285535,1.0302529,1.032333,1.0355446
"7",1991-01-07,2.53962111,2.37058985,2.5552344,2.8422203
"8",1991-01-08,1.7166423,1.62677474,1.8269382,2.0636336
"9",1991-01-09,1.50403962,1.43108048,1.5330252,1.6469592
"10",1991-01-10,1.23528177,1.19016918,1.2220442,1.2801714
"11",1991-01-11,9.4651655,8.46773576,11.4343754,15.3937164
"12",1991-01-12,9.29248596,7.33810202,9.8986433,12.883422
"13",1991-01-13,4.11413169,3.31158748,4.246955,5.3028983
"14",1991-01-14,2.43310968,2.08735761,2.481571,2.92559
"15",1991-01-15,1.76322797,1.59517224,1.77715,1.9818664
"16",1991-01-16,6.14976306,4.94199849,6.7357506,9.051925
"17",1991-01-17,3.27166049,2.71125386,3.4593506,4.3246028
"18",1991-01-18,2.10045457,1.84887487,2.1688888,2.5376006
"19",1991-01-19,1.63229882,1.50009808,1.653895,1.8297072
"20",1991-01-20,2.10869669,1.93443741,2.1709302,2.4539718
"21",1991-01-21,1.60047163,1.50298559,1.6204613,1.7588853
"22",1991-01-22,1.42048693,1.34672985,1.4239494,1.5119965
"23",1991-01-23,1.33361599,1.27003753,1.3304795,1.3979008
"24",1991-01-24,1.28458662,1.22576038,1.2788005,1.337298
"25",1991-01-25,1.24987704,1.1936678,1.2428488,1.2967833
"26",1991-01-26,1.22424244,1.16953546,1.2165921,1.2680715
"27",1991-01-27,1.20019746,1.14677003,1.1919909,1.24158
"28",1991-01-28,1.17744888,1.12500615,1.1687339,1.2166936
"29",1991-01-29,1.15483122,1.10338607,1.1457728,1.1923613
"30",1991-01-30,1.13234353,1.08197942,1.1230785,1.1683177
"31",1991-01-31,1.1101259,1.06082928,1.1007899,1.1448409
"32",1991-02-01,1.08844553,1.04019237,1.0790381,1.1219696
"33",1991-02-02,1.06720263,1.01997664,1.0577583,1.0996099
"34",1991-02-03,1.04633613,1.00014531,1.0369092,1.0777022
"35",1991-02-04,1.0258291,0.98067757,1.0164664,1.0562294
"36",1991-02-05,1.00571483,0.9616007,0.9964622,1.0352295
"37",1991-02-06,1.14387201,1.08034959,1.1939201,1.3396328
"38",1991-02-07,1.51805922,1.43943729,1.5512298,1.7172501
"39",1991-02-08,1.13600435,1.07080888,1.1350199,1.2361682
"40",1991-02-09,1.04098813,0.99031139,1.038315,1.102295
"41",1991-02-10,0.99694136,0.95156453,0.9938534,1.0465093
"42",1991-02-11,0.96857612,0.92573327,0.9652104,1.0128188
"43",1991-02-12,0.94662775,0.90521367,0.9434582,0.9948102
"44",1991-02-13,0.96241983,0.91103639,0.9839646,1.1202619
"45",1991-02-14,1.51614691,1.44755414,1.5352764,1.6933199
"46",1991-02-15,1.02466174,0.97379455,1.0262353,1.1056661
"47",1991-02-16,0.96942037,0.92456078,0.9722303,1.0366021
"48",1991-02-17,0.93777441,0.8956363,0.9408163,1.0022527
"49",1991-02-18,2.23364748,2.1812943,2.3025003,2.4903499
"50",1991-02-19,2.5222353,2.38600856,2.4878219,2.7021552
"51",1991-02-20,1.5776062,1.47681203,1.5369964,1.6901124
"52",1991-02-21,1.2359086,1.1732895,1.22285,1.3161975
"53",1991-02-22,1.09934958,1.04972977,1.1015258,1.1798614
"54",1991-02-23,1.03265416,0.98863364,1.0405055,1.1117313
"55",1991-02-24,0.99429047,0.95298547,1.0040945,1.0714356
"56",1991-02-25,1.05074808,1.0004762,1.0808616,1.188527
"57",1991-02-26,2.18546211,2.11267474,2.2910305,2.5729327
"58",1991-02-27,1.2327588,1.18185152,1.2673376,1.4011544
"59",1991-02-28,1.0861103,1.04209599,1.1064213,1.1994527
"60",1991-03-01,1.01687998,0.976048,1.0310601,1.1067309
"61",1991-03-02,2.38946432,2.21186695,2.4243492,2.9188332
"62",1991-03-03,4.47307858,3.83006331,4.5727033,6.702301
"63",1991-03-04,10.02499124,8.12265319,10.4188083,16.1791162
"64",1991-03-05,3.94453426,3.28113571,4.0302975,5.7536533
"65",1991-03-06,2.23485714,1.95506038,2.2725867,2.9747096
"66",1991-03-07,1.71995058,1.54513728,1.7530367,2.2119357
"67",1991-03-08,1.38660458,1.29024705,1.4022988,1.624032
"68",1991-03-09,1.25453983,1.18364396,1.2647067,1.4082431
"69",1991-03-10,1.18904962,1.12869183,1.196458,1.3075816
"70",1991-03-11,1.15007263,1.0943581,1.1559668,1.2528678
"71",1991-03-12,1.12188201,1.06835019,1.1266799,1.2166678
"72",1991-03-13,2.88463636,2.70099906,2.9600126,3.5548328
"73",1991-03-14,2.53321152,2.43040408,2.6593428,3.1221215
"74",1991-03-15,1.62892856,1.56520238,1.6992368,1.9416727
"75",1991-03-16,1.37652799,1.30536691,1.3957053,1.5519806
"76",1991-03-17,1.25832605,1.18927337,1.2613978,1.3819313
"77",1991-03-18,5.41686839,4.48001603,5.5629583,8.420573
"78",1991-03-19,2.76263206,2.28198809,2.7606598,3.9381167
"79",1991-03-20,1.8301024,1.60103887,1.8259856,2.3526283
"80",1991-03-21,1.45285764,1.32024817,1.4466539,1.7178407
"81",1991-03-22,1.4625233,1.33319102,1.4613975,1.7316314
"82",1991-03-23,2.22994151,2.01551934,2.2614489,2.8359301
"83",1991-03-24,1.68084631,1.52080241,1.6958745,2.1343058
"84",1991-03-25,1.39398658,1.28382173,1.3946348,1.639961
"85",1991-03-26,1.29174178,1.19595984,1.2883825,1.4686881
"86",1991-03-27,1.29859418,1.18658668,1.2965449,1.5174267
"87",1991-03-28,1.18815496,1.10348063,1.1807379,1.3177705
"88",1991-03-29,14.37163599,11.16503491,15.4624886,25.4926515
"89",1991-03-30,9.78851109,8.37999603,10.1689106,13.4205823
"90",1991-03-31,4.47898586,3.87332096,4.6259276,5.9707698
"91",1991-04-01,2.60200816,2.31107961,2.6575624,3.2697408
"92",1991-04-02,1.84714687,1.68142606,1.8657174,2.1868537
"93",1991-04-03,1.53067035,1.4158613,1.5339833,1.7371196
"94",1991-04-04,1.38760624,1.2943097,1.3845371,1.5382735
"95",1991-04-05,1.3242741,1.24008725,1.3236094,1.4627663
"96",1991-04-06,1.27198172,1.19329942,1.265867,1.3884505
"97",1991-04-07,1.23816483,1.16253844,1.231374,1.3473655
"98",1991-04-08,1.2107753,1.13722304,1.2037672,1.3157186
"99",1991-04-09,1.19868139,1.1263341,1.1996534,1.3200297
"100",1991-04-10,1.57007849,1.48539504,1.6452983,1.8774462
"101",1991-04-11,1.19634314,1.12123101,1.2057984,1.3397352
"102",1991-04-12,1.15160095,1.08214492,1.1540075,1.2696835
"103",1991-04-13,2.08439839,1.97545402,2.2123666,2.5678905
"104",1991-04-14,1.50833782,1.40596548,1.5714329,1.8257478
"105",1991-04-15,1.7471429,1.64333339,1.8672057,2.2137929
"106",1991-04-16,1.31488947,1.23250022,1.3574927,1.5662463
"107",1991-04-17,1.198557,1.12853816,1.2201523,1.3682101
"108",1991-04-18,1.13890901,1.07454533,1.1521343,1.2754929
"109",1991-04-19,1.83192379,1.74229906,1.9788465,2.3312452
"110",1991-04-20,1.74470699,1.62611153,1.868259,2.2131994
"111",1991-04-21,1.25828562,1.17747273,1.3088912,1.5109023
"112",1991-04-22,1.16180486,1.09579755,1.190583,1.3343976
"113",1991-04-23,1.11067054,1.0509877,1.1305504,1.2516068
"114",1991-04-24,1.07736236,1.02082115,1.0934479,1.2038969
"115",1991-04-25,1.05142931,0.99675047,1.0657444,1.1704785
"116",1991-04-26,1.02871702,0.97548633,1.042108,1.1432124
"117",1991-04-27,1.00758726,0.95556048,1.0203271,1.1185588
"118",1991-04-28,0.98748625,0.93651817,0.9998361,1.098434
"119",1991-04-29,0.96795832,0.91801442,0.9799192,1.0738225
"120",1991-04-30,1.84892731,1.78187676,2.0357904,2.4812646
"121",1991-05-01,1.02152515,0.96484313,1.0561984,1.2472072
"122",1991-05-02,0.97624396,0.92551586,0.998148,1.1295657
"123",1991-05-03,0.94699301,0.89919029,0.9635912,1.070176
"124",1991-05-04,0.92434953,0.8782389,0.9385746,1.0340456
"125",1991-05-05,0.90401353,0.85907556,0.9170686,1.0069093
"126",1991-05-06,1.18899575,1.12126204,1.2238007,1.35535
"127",1991-05-07,0.88721412,0.84096522,0.9019496,0.9913139
"128",1991-05-08,0.8688697,0.82361696,0.8826911,0.9691667
"129",1991-05-09,0.8514779,0.80705679,0.8647714,0.9491749
"130",1991-05-10,0.83612832,0.79236898,0.8491011,0.9316623
"131",1991-05-11,0.81938443,0.77631365,0.8319181,0.9128696
"132",1991-05-12,0.80284719,0.76048863,0.81493,0.8942096
"133",1991-05-13,0.78643795,0.74476061,0.7980819,0.8757701
"134",1991-05-14,0.7881736,0.7354569,0.8184547,0.9273348
"135",1991-05-15,0.8121399,0.7554789,0.8323385,0.9205495
"136",1991-05-16,0.74709908,0.7060693,0.7585269,0.8341785
"137",1991-05-17,0.99817294,0.91448516,1.0498882,1.2039091
"138",1991-05-18,0.73271554,0.68843837,0.7487561,0.8315443
"139",1991-05-19,3.1258112,2.86192487,3.3253915,3.8628417
"140",1991-05-20,1.68464435,1.55639482,1.7650682,2.0710877
"141",1991-05-21,1.02744706,0.92944714,1.0740878,1.2916007
"142",1991-05-22,0.91610083,0.85161809,0.9430863,1.0738082
"143",1991-05-23,0.8778099,0.82008846,0.8983878,1.0020017
"144",1991-05-24,0.85128298,0.79690533,0.868966,0.9602998
"145",1991-05-25,0.82914771,0.77671753,0.8452911,0.9303645
"146",1991-05-26,0.81085935,0.7596827,0.8260954,0.9078297
"147",1991-05-27,0.79559142,0.74424618,0.8110337,0.8929547
"148",1991-05-28,0.97938183,0.90357653,1.0065703,1.1244303
"149",1991-05-29,0.77050674,0.72113002,0.7847792,0.8631082
"150",1991-05-30,0.75342788,0.70477069,0.7670627,0.8435702
"151",1991-05-31,0.73665412,0.68884289,0.7497213,0.8245348
"152",1991-06-01,0.72717454,0.67429037,0.7422309,0.8507988
"153",1991-06-02,0.73114154,0.67717872,0.7504556,0.8727246
"154",1991-06-03,0.69661633,0.65000048,0.7097199,0.7933558
"155",1991-06-04,0.68244461,0.63649293,0.6941215,0.7672418
"156",1991-06-05,0.66910316,0.62394631,0.6803293,0.7519189
"157",1991-06-06,0.65630638,0.61189242,0.6670909,0.7372109
"158",1991-06-07,0.64368823,0.60003736,0.6540606,0.7227468
"159",1991-06-08,0.63109397,0.58818225,0.6410508,0.708351
"160",1991-06-09,0.61828515,0.57608757,0.6278157,0.693753
"161",1991-06-10,0.60529533,0.5637933,0.6143938,0.6789883
"162",1991-06-11,0.59240083,0.55158172,0.6010709,0.6643423
"163",1991-06-12,0.5798954,0.53975264,0.5881576,0.6501343
"164",1991-06-13,0.56746596,0.52798787,0.5753249,0.636027
"165",1991-06-14,0.55488233,0.51608632,0.5623354,0.6217365
"166",1991-06-15,0.5726818,0.52285341,0.5844512,0.6696427
"167",1991-06-16,0.62382722,0.55394598,0.6484988,0.8272941
"168",1991-06-17,0.65782619,0.57620229,0.678107,0.7870573
"169",1991-06-18,1.29029175,1.14058357,1.3464733,1.6747731
"170",1991-06-19,0.67168763,0.58501342,0.6987082,0.8805342
"171",1991-06-20,0.56407707,0.50934311,0.574391,0.6672805
"172",1991-06-21,0.5518351,0.49623543,0.56381,0.6678829
"173",1991-06-22,1.04015585,0.88764682,1.0775701,1.4079419
"174",1991-06-23,1.62586514,1.39461123,1.6966509,2.2899821
"175",1991-06-24,0.66674612,0.58035843,0.6843252,0.8730423
"176",1991-06-25,0.63050007,0.55470084,0.6428447,0.7817831
"177",1991-06-26,0.60866091,0.53766411,0.6189111,0.7385935
"178",1991-06-27,0.59281886,0.52441244,0.6020806,0.7134671
"179",1991-06-28,0.57896176,0.51224932,0.5876555,0.6948409
"180",1991-06-29,0.56569915,0.50050638,0.573914,0.6783374
"181",1991-06-30,0.55370544,0.48981612,0.5615653,0.6636535
"182",1991-07-01,0.54221061,0.47945241,0.549715,0.6498508
"183",1991-07-02,1.55424817,1.3669995,1.6452084,2.1476639
"184",1991-07-03,1.08092064,0.9406517,1.1298691,1.4671054
"185",1991-07-04,0.62258835,0.53173456,0.6368293,0.7975204
"186",1991-07-05,1.29963999,1.15457102,1.3542277,1.7366116
"187",1991-07-06,0.60721123,0.52472718,0.6193603,0.7773529
"188",1991-07-07,0.58442595,0.50624878,0.5943006,0.7324758
"189",1991-07-08,0.56757913,0.49189127,0.5763653,0.7056056
"190",1991-07-09,0.55359549,0.47982028,0.5617393,0.6859829
"191",1991-07-10,0.5412785,0.46904497,0.5489931,0.6697618
"192",1991-07-11,0.53778534,0.46432933,0.5468997,0.673244
"193",1991-07-12,0.52098742,0.45147725,0.5281334,0.6441423
"194",1991-07-13,0.64230401,0.55899232,0.6599802,0.8191364
"195",1991-07-14,0.50748368,0.43908549,0.5147645,0.6313278
"196",1991-07-15,0.49639523,0.42939429,0.5032784,0.6169904
"197",1991-07-16,0.48592014,0.42027516,0.4924785,0.6036409
"198",1991-07-17,0.47552321,0.41121708,0.4817559,0.5904385
"199",1991-07-18,0.4653169,0.40233159,0.4712418,0.5774833
"200",1991-07-19,0.45565662,0.39392631,0.4613039,0.565247
"201",1991-07-20,0.48047388,0.41437142,0.4893908,0.6202258
"202",1991-07-21,0.43868363,0.37905812,0.4439826,0.5458702
"203",1991-07-22,0.42860022,0.3702786,0.4335501,0.5319558
"204",1991-07-23,0.41934682,0.36222982,0.4240078,0.5201316
"205",1991-07-24,0.41080568,0.35480844,0.4152299,0.5092813
"206",1991-07-25,0.41937382,0.35299516,0.4311731,0.5826713
"207",1991-07-26,2.91650866,2.58911114,3.0930205,4.0459349
"208",1991-07-27,1.35706128,1.18292317,1.4446499,2.0249684
"209",1991-07-28,0.53481951,0.44381557,0.558133,0.7963054
