"","lri.dat11.date","lri.dat11.flow.unit","lri.dat15.flow.unit","lri.dat14.flow.unit","lri.dat16.flow.unit"
"1",1991-01-01,2.04972511,2.06661929,2.06661929,2.06661929
"2",1991-01-02,1.60355759,1.61287807,1.61287806,1.61287804
"3",1991-01-03,1.38032145,1.38620115,1.38619978,1.38619768
"4",1991-01-04,1.25821942,1.26252562,1.26249229,1.26238432
"5",1991-01-05,1.17975102,1.18329106,1.18292913,1.1821283
"6",1991-01-06,1.1880211,1.17541143,1.18328172,1.20729476
"7",1991-01-07,3.38632778,3.20643263,3.92905511,5.26132405
"8",1991-01-08,2.45428218,2.42549884,2.85301958,3.37631561
"9",1991-01-09,1.78543244,1.78486355,2.03983904,2.33308937
"10",1991-01-10,1.45832562,1.47232358,1.62670418,1.7815833
"11",1991-01-11,1.98412274,2.27475241,6.24526892,14.57522816
"12",1991-01-12,2.47538768,2.68615635,5.39521732,8.74833269
"13",1991-01-13,2.47579077,2.65937216,3.98762312,5.16294415
"14",1991-01-14,1.95657671,2.03815925,2.76116822,3.29799335
"15",1991-01-15,2.03592991,1.97010666,2.26499981,2.43113735
"16",1991-01-16,7.01172303,5.51757211,5.46101062,6.23705067
"17",1991-01-17,6.29798198,4.73061351,4.28955592,4.48191013
"18",1991-01-18,3.87897023,3.10913255,2.90370302,2.94666576
"19",1991-01-19,2.70467309,2.32372885,2.23899643,2.22113972
"20",1991-01-20,2.3395403,2.09006717,2.02487488,2.05404274
"21",1991-01-21,2.03994419,1.86465444,1.82950654,1.83235634
"22",1991-01-22,1.81385294,1.68632497,1.67551604,1.64941695
"23",1991-01-23,1.66941109,1.57587845,1.57712306,1.54041337
"24",1991-01-24,1.57403505,1.49767582,1.50436858,1.46476879
"25",1991-01-25,1.49957489,1.43262096,1.44157394,1.40229778
"26",1991-01-26,1.44233924,1.38036931,1.38997434,1.35220566
"27",1991-01-27,1.38853012,1.33007544,1.33974646,1.30397771
"28",1991-01-28,1.33835757,1.28259243,1.29201786,1.25841512
"29",1991-01-29,1.29058924,1.23710455,1.24611305,1.21447083
"30",1991-01-30,1.26642921,1.19332384,1.20110373,1.17463517
"31",1991-01-31,1.23477704,1.15116429,1.15814571,1.1354111
"32",1991-02-01,1.18563344,1.11014751,1.11665675,1.09491773
"33",1991-02-02,1.14067712,1.0706993,1.07674393,1.05601272
"34",1991-02-03,1.09871866,1.03233309,1.03816143,1.01866466
"35",1991-02-04,1.05857249,0.99381623,0.99965045,0.98188703
"36",1991-02-05,1.01897179,0.95560553,0.96120943,0.94471155
"37",1991-02-06,1.03833215,0.97298177,1.00938926,1.06778613
"38",1991-02-07,1.39627246,1.31096519,1.3936418,1.54295308
"39",1991-02-08,1.32754094,1.2323586,1.30114134,1.42435175
"40",1991-02-09,1.15451059,1.07931172,1.12145453,1.18481594
"41",1991-02-10,1.06111261,0.99567645,1.02448176,1.06158502
"42",1991-02-11,0.99936548,0.93884605,0.9611191,0.98627066
"43",1991-02-12,0.95266767,0.89501346,0.91398283,0.93424041
"44",1991-02-13,0.91709589,0.8603117,0.87888808,0.90150326
"45",1991-02-14,1.19765875,1.08838523,1.14260745,1.25350343
"46",1991-02-15,1.02349696,0.94633492,0.98217241,1.04781323
"47",1991-02-16,0.94424939,0.88094678,0.90813685,0.95604518
"48",1991-02-17,0.89203931,0.83543444,0.85862441,0.89838732
"49",1991-02-18,0.93435185,0.88338063,0.91473092,0.96756491
"50",1991-02-19,1.10784391,1.0192767,1.06325835,1.12384666
"51",1991-02-20,1.00718068,0.93478304,0.9753582,1.04590904
"52",1991-02-21,0.93042735,0.86991959,0.90433252,0.96569843
"53",1991-02-22,0.87851103,0.82415676,0.85519523,0.91240604
"54",1991-02-23,0.83767085,0.78670965,0.81562891,0.86986243
"55",1991-02-24,0.80347723,0.75478826,0.78303235,0.84007426
"56",1991-02-25,0.82118141,0.76863151,0.81707026,0.92746157
"57",1991-02-26,1.19263725,1.15895812,1.27582369,1.49002854
"58",1991-02-27,0.96830933,0.94636768,1.01952575,1.15457178
"59",1991-02-28,0.88241902,0.85881848,0.89618882,0.99202777
"60",1991-03-01,0.8202197,0.79283524,0.82507808,0.90211588
"61",1991-03-02,1.95840395,1.69123464,1.98695576,2.57687149
"62",1991-03-03,2.63864046,2.2043936,2.7176849,3.80842247
"63",1991-03-04,6.1344387,5.0697837,6.57798258,9.34573439
"64",1991-03-05,3.58892044,3.02932409,3.77477551,4.99890743
"65",1991-03-06,2.21681626,1.93717686,2.28781493,2.86739204
"66",1991-03-07,1.67925583,1.4914444,1.69098972,2.03727516
"67",1991-03-08,1.37553615,1.25478538,1.37296347,1.58308565
"68",1991-03-09,1.22277208,1.13050815,1.21068194,1.35706725
"69",1991-03-10,1.13745694,1.05700589,1.12132518,1.24536432
"70",1991-03-11,1.07995562,1.00636972,1.06227851,1.17138487
"71",1991-03-12,1.03568989,0.96646289,1.01654427,1.11285388
"72",1991-03-13,1.23105131,1.18976312,1.32172372,1.5052273
"73",1991-03-14,1.18765507,1.24329904,1.41051462,1.68646215
"74",1991-03-15,1.14388881,1.16115471,1.25927874,1.47603854
"75",1991-03-16,1.16084364,1.08741178,1.15970337,1.30147587
"76",1991-03-17,1.26020823,1.04512012,1.08514472,1.19975945
"77",1991-03-18,2.4076247,1.96060811,2.24619998,2.70121171
"78",1991-03-19,1.96600487,1.65437303,1.85636675,2.16323689
"79",1991-03-20,1.49206147,1.29980398,1.41372964,1.59547192
"80",1991-03-21,1.36987521,1.20663638,1.31906726,1.49672863
"81",1991-03-22,2.33498233,1.92829098,2.36857398,3.25573229
"82",1991-03-23,6.76160796,5.4233305,7.1898614,9.91197462
"83",1991-03-24,4.90418665,4.12216697,5.09635582,6.40597726
"84",1991-03-25,3.00205975,2.58300928,3.07128048,3.73073031
"85",1991-03-26,2.07240942,1.82861828,2.08435433,2.43593777
"86",1991-03-27,1.65966907,1.49106825,1.64832397,1.87076894
"87",1991-03-28,1.43016718,1.30009968,1.40782128,1.56567774
"88",1991-03-29,3.21159289,2.69427883,3.38078668,4.9256924
"89",1991-03-30,3.69993511,3.25113868,3.85886697,4.95689721
"90",1991-03-31,2.47566386,2.21480718,2.54850114,3.12385075
