"","lri.dat11.date","lri.dat11.flow.unit","lri.dat15.flow.unit","lri.dat14.flow.unit","lri.dat16.flow.unit"
"1",1991-01-01,0.629896729,0.64861659,0.64861657,0.6486165
"2",1991-01-02,0.582358522,0.59896461,0.59895972,0.59895059
"3",1991-01-03,0.552261736,0.56778767,0.56772067,0.56766357
"4",1991-01-04,0.528082141,0.54285359,0.54270093,0.54258605
"5",1991-01-05,0.505350684,0.51942662,0.51922526,0.51909849
"6",1991-01-06,0.485862641,0.49932968,0.49907908,0.49894076
"7",1991-01-07,1.089407346,1.05996626,1.12790886,1.23939911
"8",1991-01-08,1.04332129,1.03381103,1.15964847,1.30372641
"9",1991-01-09,0.889057314,0.90581788,0.97655221,1.12966242
"10",1991-01-10,0.757448282,0.72407097,0.77279161,0.84798198
"11",1991-01-11,3.546095245,2.95041888,3.83706141,5.15682144
"12",1991-01-12,6.873603696,5.47385632,7.46799692,11.73118837
"13",1991-01-13,2.89449782,2.4701321,3.07992951,4.50668423
"14",1991-01-14,1.66193343,1.50242905,1.75225441,2.26605994
"15",1991-01-15,1.240473951,1.16620796,1.29879724,1.51081092
"16",1991-01-16,3.606212285,2.97065998,3.94185367,5.43013082
"17",1991-01-17,2.453839892,2.10250374,2.62557348,3.43263606
"18",1991-01-18,1.556267828,1.4068326,1.64209569,1.95925454
"19",1991-01-19,1.242942391,1.15896552,1.29970385,1.45477993
"20",1991-01-20,1.907742652,1.65089714,2.01629534,2.31552552
"21",1991-01-21,1.549670048,1.36260216,1.62793546,1.81685392
"22",1991-01-22,1.247082445,1.14459335,1.30173616,1.41969043
"23",1991-01-23,1.126468989,1.05187725,1.17233746,1.26649105
"24",1991-01-24,1.065825075,1.00084921,1.10764104,1.19302997
"25",1991-01-25,1.022836321,0.96148885,1.06166698,1.14276414
"26",1991-01-26,0.989438554,0.92948292,1.0258334,1.104283
"27",1991-01-27,0.956477942,0.89753955,0.99044022,1.0664466
"28",1991-01-28,0.924289187,0.8664606,0.95588878,1.02927592
"29",1991-01-29,0.892010695,0.83532324,0.92148294,0.99233269
"30",1991-01-30,0.85956241,0.80421183,0.88707913,0.95534112
"31",1991-01-31,0.827412821,0.7734458,0.85316239,0.91899698
"32",1991-02-01,0.796203948,0.74353441,0.8203247,0.88385503
"33",1991-02-02,0.765890654,0.71449386,0.78847448,0.84991873
