PM1_4252_4250,FLOW,acft,0.32610452E+04
PS0_6150_6160,FLOW,acft,0.25393677E+04
JB0_7051_0001,FLOW,acft,0.26278560E+04
XU0_4092_4090,FLOW,acft,0.28499280E+04
PL0_5530_5710,FLOW,acft,0.81561270E+04
PS0_6160_6161,FLOW,acft,0.34731164E+05
EL2_5272_5270,FLOW,acft,0.17963684E+05
JU1_6340_6650,FLOW,acft,0.81112664E+05
PL0_5540_5490,FLOW,acft,0.40565498E+04
PL0_5710_5631,FLOW,acft,0.11616487E+05
SL0_2831_2830,FLOW,acft,0.18232480E+05
SW1_1910_1890,FLOW,acft,0.33074844E+05
EL0_5767_0001,FLOW,acft,0.13068942E+05
PL0_5720_0001,FLOW,acft,0.15416506E+05
PU0_3751_3752,FLOW,acft,0.17058604E+05
SW1_1180_1190,FLOW,acft,0.33031516E+05
SW1_1450_1510,FLOW,acft,0.17885973E+05
PL0_5750_0001,FLOW,acft,0.15796705E+05
PU1_5820_5380,FLOW,acft,0.13444808E+05
EL0_4560_4562,FLOW,acft,0.41525754E+05
EL1_6000_0001,FLOW,acft,0.99432500E+04
JU3_6380_6900,FLOW,acft,0.13999559E+06
PM1_4251_4250,FLOW,acft,0.11987083E+05
PU0_3601_3602,FLOW,acft,0.12922187E+05
RU2_5810_5610,FLOW,acft,0.11369947E+06
SW1_1160_1260,FLOW,acft,0.48486230E+05
WM1_3660_3910,FLOW,acft,0.38910348E+05
WU0_3250_0001,FLOW,acft,0.40105305E+05
WU0_3670_0001,FLOW,acft,0.19928148E+05
EL0_4561_4562,FLOW,acft,0.29827523E+05
EU0_3830_3521,FLOW,acft,0.20017006E+05
JU1_6300_6650,FLOW,acft,0.11486646E+06
RU2_5500_5610,FLOW,acft,0.14935233E+06
SL1_1730_1700,FLOW,acft,0.63556367E+05
SU2_0620_0580,FLOW,acft,0.62701848E+05
PM0_4640_4820,FLOW,acft,0.26819688E+05
PU1_5520_5210,FLOW,acft,0.32266191E+05
SL1_2670_2370,FLOW,acft,0.45720152E+05
SU1_0410_0480,FLOW,acft,0.32719518E+05
SU2_0640_0630,FLOW,acft,0.85117828E+05
SW1_1890_1830,FLOW,acft,0.82547883E+05
WU1_3240_3331,FLOW,acft,0.36962613E+05
XL0_5320_0001,FLOW,acft,0.23158973E+05
EL1_5570_0001,FLOW,acft,0.56608242E+05
JU2_6810_6900,FLOW,acft,0.25250740E+05
PL0_5830_0001,FLOW,acft,0.25153029E+05
PU1_3850_4190,FLOW,acft,0.66539531E+05
RU2_6090_6220,FLOW,acft,0.10675084E+06
SW3_1920_1750,FLOW,acft,0.64468301E+05
WM0_3740_0001,FLOW,acft,0.43548793E+05
XU0_4130_4070,FLOW,acft,0.24497904E+05
EL0_5400_0001,FLOW,acft,0.38507695E+05
EL2_5110_5270,FLOW,acft,0.55066648E+05
PU0_3611_3530,FLOW,acft,0.17795613E+05
SL0_2180_2220,FLOW,acft,0.81706961E+05
SW1_1560_1460,FLOW,acft,0.62449090E+05
EL1_5430_0001,FLOW,acft,0.57664996E+05
JU1_7750_7560,FLOW,acft,0.25231580E+05
JU2_6410_6640,FLOW,acft,0.10445872E+06
PL0_5000_0001,FLOW,acft,0.50096289E+05
PL1_5910_0001,FLOW,acft,0.26389666E+05
SL0_2220_2140,FLOW,acft,0.83700336E+05
SL2_1850_1990,FLOW,acft,0.14848833E+06
SU1_1480_1500,FLOW,acft,0.83614430E+05
SU2_0510_0570,FLOW,acft,0.12074309E+06
YP0_6860_6840,FLOW,acft,0.19615770E+05
EU0_3726_0001,FLOW,acft,0.34929621E+05
PL0_4510_4541,FLOW,acft,0.54442090E+05
RL0_6540_0001,FLOW,acft,0.23010211E+05
SJ1_2280_2450,FLOW,acft,0.74042594E+05
SL0_2721_2720,FLOW,acft,0.37786387E+05
SL1_2830_2760,FLOW,acft,0.60946434E+05
SU1_0050_0090,FLOW,acft,0.71868055E+05
SU1_0080_0210,FLOW,acft,0.76351734E+05
SU2_0670_0810,FLOW,acft,0.57855379E+05
EL2_4400_4590,FLOW,acft,0.35896066E+05
JB0_7052_0001,FLOW,acft,0.27051121E+05
PL0_5010_5130,FLOW,acft,0.25321326E+05
PU2_3180_3370,FLOW,acft,0.56713230E+05
SU1_0200_0270,FLOW,acft,0.83426508E+05
SW1_1830_1690,FLOW,acft,0.13965116E+06
PL0_5070_0001,FLOW,acft,0.53260176E+05
PL0_5730_5690,FLOW,acft,0.25967912E+05
RU2_5940_6200,FLOW,acft,0.16126442E+06
SU2_0290_0291,FLOW,acft,0.92784977E+05
SU2_0570_0580,FLOW,acft,0.13846017E+06
WM1_3910_0001,FLOW,acft,0.92076594E+05
WU1_3331_3330,FLOW,acft,0.49421102E+05
EU1_2650_0001,FLOW,acft,0.67638797E+05
JL1_6560_6440,FLOW,acft,0.71752406E+05
PL0_5490_0001,FLOW,acft,0.21430914E+05
PL1_4460_4780,FLOW,acft,0.57153434E+05
PS3_6460_6230,FLOW,acft,0.29054078E+06
PU1_4190_4300,FLOW,acft,0.14171667E+06
PU2_4730_4220,FLOW,acft,0.39595328E+05
SU2_0780_0710,FLOW,acft,0.81972555E+05
WU1_3350_3490,FLOW,acft,0.51865723E+05
YP0_6840_6751,FLOW,acft,0.23251355E+05
PM1_3510_4000,FLOW,acft,0.61177238E+05
PM1_3711_3710,FLOW,acft,0.73613664E+05
PU2_4720_4750,FLOW,acft,0.12031412E+06
RU2_6200_6170,FLOW,acft,0.17671727E+06
SW2_1000_1110,FLOW,acft,0.12079016E+06
SW2_1030_1060,FLOW,acft,0.10784952E+06
XL1_4690_0001,FLOW,acft,0.99811242E+05
EU1_2810_0001,FLOW,acft,0.45740879E+05
JL1_7080_7190,FLOW,acft,0.58062195E+05
JU3_6900_6950,FLOW,acft,0.18435169E+06
PL1_5690_0001,FLOW,acft,0.41807477E+05
PS2_5550_5560,FLOW,acft,0.13272339E+06
PS2_6730_6660,FLOW,acft,0.11396577E+06
PU1_4840_4760,FLOW,acft,0.66461672E+05
SU1_0380_0400,FLOW,acft,0.52410836E+05
SU1_0820_0740,FLOW,acft,0.77591336E+05
SU2_0360_0460,FLOW,acft,0.56439121E+05
SW2_0880_0930,FLOW,acft,0.10281262E+06
XU0_4090_4270,FLOW,acft,0.39817371E+05
XU2_4070_4330,FLOW,acft,0.59673383E+05
JL1_7530_7430,FLOW,acft,0.37352863E+05
JL2_6240_6520,FLOW,acft,0.15058484E+06
PL1_4780_0001,FLOW,acft,0.80120195E+05
PM2_4860_4670,FLOW,acft,0.62430578E+05
PU1_3940_3970,FLOW,acft,0.67567969E+05
PU2_6050_5190,FLOW,acft,0.70640281E+05
RL1_6180_0001,FLOW,acft,0.35610488E+05
RU3_5610_5640,FLOW,acft,0.31152594E+06
SL1_2390_2420,FLOW,acft,0.57363867E+05
SW0_1520_1600,FLOW,acft,0.13784369E+06
SW3_1250_1340,FLOW,acft,0.11838123E+06
WM0_3650_0001,FLOW,acft,0.70770766E+05
XU0_4091_4270,FLOW,acft,0.49496691E+05
EL0_4562_0001,FLOW,acft,0.18296111E+06
EU2_3520_3521,FLOW,acft,0.85690477E+05
JB1_8090_0001,FLOW,acft,0.23703867E+05
JL2_6440_6441,FLOW,acft,0.16257358E+06
PM1_4250_4500,FLOW,acft,0.84980602E+05
PU1_4300_4440,FLOW,acft,0.15677920E+06
PU2_4750_4451,FLOW,acft,0.14203553E+06
SL1_2760_2730,FLOW,acft,0.80135484E+05
SL1_2770_2730,FLOW,acft,0.96319391E+05
SL2_2300_2520,FLOW,acft,0.12123583E+06
SU1_0660_0710,FLOW,acft,0.12119730E+06
SU1_1630_1610,FLOW,acft,0.10641777E+06
SU2_0030_0140,FLOW,acft,0.11432437E+06
PS2_6660_6490,FLOW,acft,0.13325633E+06
RU2_6220_6170,FLOW,acft,0.21470425E+06
SJ2_2110_2170,FLOW,acft,0.42522449E+05
SU1_0840_0790,FLOW,acft,0.12095745E+06
JB2_7800_0001,FLOW,acft,0.40156457E+05
PL0_5141_5140,FLOW,acft,0.53659797E+05
PM1_3710_4040,FLOW,acft,0.81442914E+05
PU1_3030_3440,FLOW,acft,0.84206461E+05
PU1_3170_3580,FLOW,acft,0.47111840E+05
SJ2_2570_2660,FLOW,acft,0.86353328E+05
SL3_1960_2080,FLOW,acft,0.10621384E+06
SU2_0291_0320,FLOW,acft,0.13192486E+06
SU2_1210_1310,FLOW,acft,0.15826680E+06
WU0_3021_3020,FLOW,acft,0.68284922E+05
PL0_5510_0001,FLOW,acft,0.34582234E+05
PL1_4540_4541,FLOW,acft,0.72679727E+05
PL2_5300_5630,FLOW,acft,0.60951711E+05
PM1_3450_3400,FLOW,acft,0.74337836E+05
PM1_4430_4200,FLOW,acft,0.73995797E+05
PS1_4790_4830,FLOW,acft,0.55996773E+05
PU0_3871_3690,FLOW,acft,0.45943715E+05
PU1_4760_4451,FLOW,acft,0.85427008E+05
SJ2_1900_1930,FLOW,acft,0.22548897E+06
SU2_0680_0610,FLOW,acft,0.12441142E+06
SU2_0760_0960,FLOW,acft,0.12625217E+06
SU2_1200_1310,FLOW,acft,0.14930220E+06
WU1_3490_3480,FLOW,acft,0.82140859E+05
EL2_5270_0001,FLOW,acft,0.18359422E+06
JL1_6770_6850,FLOW,acft,0.10849634E+06
SL2_1810_2030,FLOW,acft,0.20078406E+06
SU1_0940_0900,FLOW,acft,0.81510148E+05
SU2_0020_0140,FLOW,acft,0.13437470E+06
WM0_3881_3880,FLOW,acft,0.14590673E+06
WM1_3882_3880,FLOW,acft,0.75305984E+05
JA0_7291_7290,FLOW,acft,0.44689254E+05
PL1_5130_0001,FLOW,acft,0.51472176E+05
PS3_5990_6161,FLOW,acft,0.22345509E+06
SU1_0390_0560,FLOW,acft,0.80481227E+05
SU2_0320_0340,FLOW,acft,0.14080216E+06
SU2_0800_0850,FLOW,acft,0.18642520E+06
SW3_1600_1580,FLOW,acft,0.16682441E+06
JA1_7640_7280,FLOW,acft,0.79789406E+05
JL1_6760_6910,FLOW,acft,0.86212070E+05
JL1_7190_7250,FLOW,acft,0.82803867E+05
PM1_4500_4580,FLOW,acft,0.18930922E+06
PU0_3000_3090,FLOW,acft,0.42901445E+05
PU0_6080_5620,FLOW,acft,0.15265672E+06
SL1_2000_2090,FLOW,acft,0.13382747E+06
SL2_2750_2720,FLOW,acft,0.11145480E+06
SL3_2730_2550,FLOW,acft,0.18063603E+06
SU3_0810_0970,FLOW,acft,0.14174148E+06
SW1_1510_1680,FLOW,acft,0.11059235E+06
SW3_1040_1220,FLOW,acft,0.18546694E+06
EM2_4100_0001,FLOW,acft,0.10722111E+06
JL1_6940_7200,FLOW,acft,0.11660650E+06
JL2_6441_6520,FLOW,acft,0.20615467E+06
JU3_6640_6790,FLOW,acft,0.25251464E+06
PS3_6161_6280,FLOW,acft,0.26600484E+06
RU3_6170_6040,FLOW,acft,0.40814588E+06
SU2_0160_0260,FLOW,acft,0.13423683E+06
JL1_7170_6800,FLOW,acft,0.51839633E+05
PM2_2860_3040,FLOW,acft,0.16651295E+06
PS2_5560_5100,FLOW,acft,0.30863003E+06
SL1_2190_2350,FLOW,acft,0.13635266E+06
SU1_0060_0190,FLOW,acft,0.11778090E+06
SU2_0100_0230,FLOW,acft,0.15085395E+06
SW1_1170_1270,FLOW,acft,0.81539430E+05
YP2_6390_6330,FLOW,acft,0.20244734E+06
PM1_4000_4290,FLOW,acft,0.11039666E+06
SJ3_2040_1980,FLOW,acft,0.23949983E+06
SU2_0210_0300,FLOW,acft,0.16478194E+06
SU3_0370_0490,FLOW,acft,0.33183550E+06
JL1_7200_7250,FLOW,acft,0.13425839E+06
JU2_7180_7380,FLOW,acft,0.10131973E+06
PL2_5630_5631,FLOW,acft,0.69534828E+05
SJ2_2150_2130,FLOW,acft,0.78490891E+05
SL2_2910_3060,FLOW,acft,0.85681469E+05
SU2_0040_0180,FLOW,acft,0.11543572E+06
SU3_1310_1280,FLOW,acft,0.36020034E+06
EM2_3980_0001,FLOW,acft,0.15271047E+06
PU1_3100_3690,FLOW,acft,0.84144820E+05
SL2_1990_2070,FLOW,acft,0.20331050E+06
SL2_2200_2350,FLOW,acft,0.14834431E+06
SU2_0070_0090,FLOW,acft,0.13447403E+06
SU4_0580_0630,FLOW,acft,0.27586662E+06
SW1_1570_1640,FLOW,acft,0.18500530E+06
WU1_3330_0001,FLOW,acft,0.64315445E+05
WU2_3020_3320,FLOW,acft,0.14057366E+06
JU1_6880_7260,FLOW,acft,0.10751654E+06
PL1_5370_5470,FLOW,acft,0.67360016E+05
PM1_3120_3400,FLOW,acft,0.91772625E+05
SU2_0440_0550,FLOW,acft,0.12617284E+06
WU1_3482_3483,FLOW,acft,0.56827305E+05
EL1_5150_0001,FLOW,acft,0.73600750E+05
PM2_3400_3340,FLOW,acft,0.16754583E+06
SU2_0130_0250,FLOW,acft,0.13807806E+06
SU3_0140_0180,FLOW,acft,0.28808688E+06
SW2_1240_1270,FLOW,acft,0.17376997E+06
PL1_5230_0001,FLOW,acft,0.67553656E+05
SL1_1700_1780,FLOW,acft,0.16479009E+06
SW2_1070_1060,FLOW,acft,0.18686541E+06
SJ2_2900_2740,FLOW,acft,0.15350752E+06
SU2_0990_0950,FLOW,acft,0.14041870E+06
SU2_1290_1500,FLOW,acft,0.12565838E+06
SU3_0490_0530,FLOW,acft,0.42800131E+06
SW2_2020_1940,FLOW,acft,0.15095430E+06
WM3_3880_4060,FLOW,acft,0.24647666E+06
PL2_5140_5360,FLOW,acft,0.10988645E+06
PM3_3040_3340,FLOW,acft,0.29757034E+06
PS1_4830_5080,FLOW,acft,0.90891117E+05
SL2_1670_1880,FLOW,acft,0.19755994E+06
SU2_0110_0240,FLOW,acft,0.19152702E+06
SU2_0890_0900,FLOW,acft,0.12438605E+06
SU3_0010_0190,FLOW,acft,0.26769447E+06
SU4_0630_0650,FLOW,acft,0.37923772E+06
SW2_1950_1940,FLOW,acft,0.21648309E+06
WU2_3320_3480,FLOW,acft,0.16554205E+06
PS3_6280_6230,FLOW,acft,0.29283678E+06
PU1_3580_3780,FLOW,acft,0.78075484E+05
PU2_5700_5210,FLOW,acft,0.12600471E+06
SJ2_2530_2820,FLOW,acft,0.15234580E+06
SL3_2350_2470,FLOW,acft,0.32771153E+06
SU3_0090_0170,FLOW,acft,0.31243606E+06
SW2_1190_1410,FLOW,acft,0.29222716E+06
XU2_4330_4480,FLOW,acft,0.10050504E+06
JL1_6910_6960,FLOW,acft,0.97865492E+05
SL3_2470_2420,FLOW,acft,0.34255709E+06
SU2_0920_0830,FLOW,acft,0.14101008E+06
SU2_1550_1620,FLOW,acft,0.19577989E+06
JA1_7600_7570,FLOW,acft,0.93540586E+05
PL2_4970_5250,FLOW,acft,0.16668119E+06
PS2_6490_6420,FLOW,acft,0.19672727E+06
PU2_3370_4020,FLOW,acft,0.12590563E+06
SJ3_1980_2060,FLOW,acft,0.35500066E+06
SU2_0900_0870,FLOW,acft,0.21317030E+06
SU3_0710_0910,FLOW,acft,0.43022434E+06
SW3_1080_1350,FLOW,acft,0.22313200E+06
PS4_6230_6360,FLOW,acft,0.60184406E+06
PU0_5620_5380,FLOW,acft,0.21409069E+06
SJ3_2250_2230,FLOW,acft,0.28500750E+06
YM1_6370_6620,FLOW,acft,0.85365602E+05
JU2_7140_7330,FLOW,acft,0.11016634E+06
PM3_4670_4660,FLOW,acft,0.24350709E+06
SL3_2550_2490,FLOW,acft,0.24658242E+06
SU2_0150_0220,FLOW,acft,0.22662216E+06
SW2_1770_1690,FLOW,acft,0.10297587E+06
SW3_1750_1540,FLOW,acft,0.27921462E+06
SW4_1940_1860,FLOW,acft,0.38938741E+06
SJ2_2820_2740,FLOW,acft,0.17591183E+06
SL2_2070_2090,FLOW,acft,0.23674572E+06
SU2_0470_0590,FLOW,acft,0.15612500E+06
SU3_0910_1010,FLOW,acft,0.45263344E+06
JA2_7570_7480,FLOW,acft,0.12123655E+06
PS3_5100_5080,FLOW,acft,0.52792281E+06
PU2_3630_3590,FLOW,acft,0.10370596E+06
SJ2_2580_2500,FLOW,acft,0.14761825E+06
SL2_2410_2700,FLOW,acft,0.14303095E+06
SU3_1500_1420,FLOW,acft,0.23315367E+06
