PM1_4252_4250,HEAT,dgC,0.34795164E+05
PS0_6150_6160,HEAT,dgC,0.90478383E+05
JB0_7051_0001,HEAT,dgC,0.00000000E+00
XU0_4092_4090,HEAT,dgC,0.29868631E+05
PL0_5530_5710,HEAT,dgC,0.10565897E+06
PS0_6160_6161,HEAT,dgC,0.35825212E+06
EL2_5272_5270,HEAT,dgC,0.20482522E+06
JU1_6340_6650,HEAT,dgC,0.83819738E+06
PL0_5540_5490,HEAT,dgC,0.57576582E+05
PL0_5710_5631
SL0_2831_2830,HEAT,dgC,0.31456831E+06
SW1_1910_1890,HEAT,dgC,0.54097944E+06
EL0_5767_0001,HEAT,dgC,0.19072822E+06
PL0_5720_0001,HEAT,dgC,0.13509283E+06
PU0_3751_3752,HEAT,dgC,0.18484075E+06
SW1_1180_1190,HEAT,dgC,0.32857397E+06
SW1_1450_1510,HEAT,dgC,0.61588631E+06
PL0_5750_0001,HEAT,dgC,0.17900619E+06
PU1_5820_5380,HEAT,dgC,0.15876484E+06
EL0_4560_4562,HEAT,dgC,0.56878362E+06
EL1_6000_0001,HEAT,dgC,0.13769045E+06
JU3_6380_6900,HEAT,dgC,0.14422460E+07
PM1_4251_4250,HEAT,dgC,0.17869291E+06
PU0_3601_3602,HEAT,dgC,0.15313617E+06
RU2_5810_5610,HEAT,dgC,0.15157816E+07
SW1_1160_1260,HEAT,dgC,0.51072472E+06
WM1_3660_3910,HEAT,dgC,0.42748344E+06
WU0_3250_0001,HEAT,dgC,0.27435728E+06
WU0_3670_0001,HEAT,dgC,0.14366514E+06
EL0_4561_4562,HEAT,dgC,0.43021906E+06
EU0_3830_3521
JU1_6300_6650,HEAT,dgC,0.11886965E+07
RU2_5500_5610,HEAT,dgC,0.19649611E+07
SL1_1730_1700,HEAT,dgC,0.73436781E+06
SU2_0620_0580,HEAT,dgC,0.50246881E+06
PM0_4640_4820,HEAT,dgC,0.16908211E+06
PU1_5520_5210,HEAT,dgC,0.63458256E+06
SL1_2670_2370,HEAT,dgC,0.56936219E+06
SU1_0410_0480,HEAT,dgC,0.29455031E+06
SU2_0640_0630,HEAT,dgC,0.69846819E+06
SW1_1890_1830,HEAT,dgC,0.86266244E+06
WU1_3240_3331,HEAT,dgC,0.42591631E+06
XL0_5320_0001,HEAT,dgC,0.94831531E+05
EL1_5570_0001,HEAT,dgC,0.57010400E+06
JU2_6810_6900,HEAT,dgC,0.10487762E+07
PL0_5830_0001,HEAT,dgC,0.28362697E+06
PU1_3850_4190,HEAT,dgC,0.51232312E+06
RU2_6090_6220,HEAT,dgC,0.15895984E+07
SW3_1920_1750,HEAT,dgC,0.72742075E+06
WM0_3740_0001,HEAT,dgC,0.37619441E+06
XU0_4130_4070,HEAT,dgC,0.31290169E+06
EL0_5400_0001,HEAT,dgC,0.51953284E+06
EL2_5110_5270,HEAT,dgC,0.75622844E+06
PU0_3611_3530,HEAT,dgC,0.23192059E+06
SL0_2180_2220,HEAT,dgC,0.11309495E+07
SW1_1560_1460,HEAT,dgC,0.65733512E+06
EL1_5430_0001,HEAT,dgC,0.45776059E+06
JU1_7750_7560,HEAT,dgC,0.28636522E+06
JU2_6410_6640,HEAT,dgC,0.11744220E+07
PL0_5000_0001,HEAT,dgC,0.46101706E+06
PL1_5910_0001,HEAT,dgC,0.23918117E+06
