PM1_4252_4250,FLOW,acft,0.30283159E+04
PS0_6150_6160,FLOW,acft,0.79485215E+04
JB0_7051_0001,FLOW,acft,0.00000000E+00
XU0_4092_4090,FLOW,acft,0.28007583E+04
PL0_5530_5710,FLOW,acft,0.88701094E+04
PS0_6160_6161,FLOW,acft,0.31649744E+05
EL2_5272_5270,FLOW,acft,0.16922680E+05
JU1_6340_6650,FLOW,acft,0.81509000E+05
PL0_5540_5490,FLOW,acft,0.49016743E+04
PL0_5710_5631
SL0_2831_2830,FLOW,acft,0.18182980E+05
SW1_1910_1890,FLOW,acft,0.55412117E+05
EL0_5767_0001,FLOW,acft,0.13608228E+05
PL0_5720_0001,FLOW,acft,0.11049925E+05
PU0_3751_3752,FLOW,acft,0.15308444E+05
SW1_1180_1190,FLOW,acft,0.34977895E+05
SW1_1450_1510,FLOW,acft,0.53103922E+05
PL0_5750_0001,FLOW,acft,0.13752081E+05
PU1_5820_5380,FLOW,acft,0.14314547E+05
EL0_4560_4562,FLOW,acft,0.39779672E+05
EL1_6000_0001,FLOW,acft,0.99649316E+04
JU3_6380_6900,FLOW,acft,0.13709017E+06
PM1_4251_4250,FLOW,acft,0.15991984E+05
PU0_3601_3602,FLOW,acft,0.12669747E+05
RU2_5810_5610,FLOW,acft,0.11388808E+06
SW1_1160_1260,FLOW,acft,0.48538898E+05
WM1_3660_3910,FLOW,acft,0.37623023E+05
WU0_3250_0001,FLOW,acft,0.24776826E+05
WU0_3670_0001,FLOW,acft,0.12372402E+05
EL0_4561_4562,FLOW,acft,0.29765365E+05
EU0_3830_3521
JU1_6300_6650,FLOW,acft,0.11497180E+06
RU2_5500_5610,FLOW,acft,0.14934500E+06
SL1_1730_1700,FLOW,acft,0.63981871E+05
SU2_0620_0580,FLOW,acft,0.62428762E+05
PM0_4640_4820,FLOW,acft,0.14652233E+05
PU1_5520_5210,FLOW,acft,0.73292711E+05
SL1_2670_2370,FLOW,acft,0.47322809E+05
SU1_0410_0480,FLOW,acft,0.33028621E+05
SU2_0640_0630,FLOW,acft,0.85143023E+05
SW1_1890_1830,FLOW,acft,0.86372469E+05
WU1_3240_3331,FLOW,acft,0.35464742E+05
XL0_5320_0001,FLOW,acft,0.74944375E+04
EL1_5570_0001,FLOW,acft,0.47922422E+05
JU2_6810_6900,FLOW,acft,0.12114311E+06
PL0_5830_0001,FLOW,acft,0.21426533E+05
