PM1_4252_4250,HEAT,dgC,0.38838250E+05
PS0_6150_6160,HEAT,dgC,0.28323145E+05
JB0_7051_0001,HEAT,dgC,0.40981203E+05
XU0_4092_4090,HEAT,dgC,0.37256676E+05
PL0_5530_5710,HEAT,dgC,0.10950615E+06
PS0_6160_6161,HEAT,dgC,0.39585500E+06
EL2_5272_5270,HEAT,dgC,0.25311678E+06
JU1_6340_6650,HEAT,dgC,0.89217806E+06
PL0_5540_5490,HEAT,dgC,0.53530793E+05
PL0_5710_5631,HEAT,dgC,0.15692128E+06
SL0_2831_2830,HEAT,dgC,0.21889880E+06
SW1_1910_1890,HEAT,dgC,0.34911766E+06
EL0_5767_0001,HEAT,dgC,0.17651522E+06
PL0_5720_0001,HEAT,dgC,0.21389420E+06
PU0_3751_3752,HEAT,dgC,0.21956953E+06
SW1_1180_1190,HEAT,dgC,0.33445847E+06
SW1_1450_1510,HEAT,dgC,0.19341181E+06
PL0_5750_0001,HEAT,dgC,0.21882998E+06
PU1_5820_5380,HEAT,dgC,0.14119006E+06
EL0_4560_4562,HEAT,dgC,0.59565625E+06
EL1_6000_0001,HEAT,dgC,0.14165184E+06
JU3_6380_6900,HEAT,dgC,0.15718966E+07
PM1_4251_4250,HEAT,dgC,0.15018142E+06
PU0_3601_3602,HEAT,dgC,0.16977006E+06
RU2_5810_5610,HEAT,dgC,0.15678739E+07
SW1_1160_1260,HEAT,dgC,0.52796969E+06
WM1_3660_3910,HEAT,dgC,0.47349028E+06
WU0_3250_0001,HEAT,dgC,0.51481847E+06
WU0_3670_0001,HEAT,dgC,0.23817477E+06
EL0_4561_4562,HEAT,dgC,0.43660706E+06
EU0_3830_3521,HEAT,dgC,0.28608050E+06
JU1_6300_6650,HEAT,dgC,0.13095404E+07
RU2_5500_5610,HEAT,dgC,0.20334226E+07
SL1_1730_1700,HEAT,dgC,0.76463019E+06
SU2_0620_0580,HEAT,dgC,0.55071044E+06
PM0_4640_4820,HEAT,dgC,0.32513700E+06
PU1_5520_5210,HEAT,dgC,0.76696038E+06
SL1_2670_2370,HEAT,dgC,0.55144375E+06
SU1_0410_0480,HEAT,dgC,0.30936959E+06
SU2_0640_0630,HEAT,dgC,0.74637956E+06
SW1_1890_1830,HEAT,dgC,0.85451344E+06
WU1_3240_3331,HEAT,dgC,0.49356428E+06
XL0_5320_0001,HEAT,dgC,0.31451931E+06
EL1_5570_0001,HEAT,dgC,0.78130712E+06
JU2_6810_6900,HEAT,dgC,0.13588320E+07
PL0_5830_0001,HEAT,dgC,0.34863841E+06
PU1_3850_4190,HEAT,dgC,0.73592688E+06
RU2_6090_6220,HEAT,dgC,0.14574419E+07
SW3_1920_1750,HEAT,dgC,0.69729369E+06
WM0_3740_0001,HEAT,dgC,0.51517203E+06
XU0_4130_4070,HEAT,dgC,0.33367338E+06
EL0_5400_0001,HEAT,dgC,0.52362534E+06
