PM1_4252_4250,HEAT,dgC,0.37890020E+05
PS0_6150_6160,HEAT,dgC,0.29763289E+05
JB0_7051_0001,HEAT,dgC,0.00000000E+00
XU0_4092_4090,HEAT,dgC,0.31147762E+05
PL0_5530_5710,HEAT,dgC,0.96388727E+05
PS0_6160_6161,HEAT,dgC,0.37985484E+06
EL2_5272_5270,HEAT,dgC,0.21932316E+06
JU1_6340_6650,HEAT,dgC,0.83738806E+06
PL0_5540_5490,HEAT,dgC,0.47353738E+05
PL0_5710_5631,HEAT,dgC,0.13834592E+06
SL0_2831_2830,HEAT,dgC,0.32335844E+06
SW1_1910_1890,HEAT,dgC,0.32111972E+06
EL0_5767_0001,HEAT,dgC,0.18506331E+06
PL0_5720_0001,HEAT,dgC,0.19267734E+06
PU0_3751_3752,HEAT,dgC,0.19060191E+06
SW1_1180_1190,HEAT,dgC,0.31071850E+06
SW1_1450_1510,HEAT,dgC,0.24481122E+06
PL0_5750_0001,HEAT,dgC,0.20645597E+06
PU1_5820_5380,HEAT,dgC,0.16087972E+06
EL0_4560_4562,HEAT,dgC,0.59865356E+06
EL1_6000_0001,HEAT,dgC,0.13960095E+06
JU3_6380_6900,HEAT,dgC,0.14472504E+07
PM1_4251_4250,HEAT,dgC,0.16546100E+06
PU0_3601_3602,HEAT,dgC,0.15393083E+06
RU2_5810_5610,HEAT,dgC,0.15209425E+07
SW1_1160_1260,HEAT,dgC,0.51106678E+06
WM1_3660_3910,HEAT,dgC,0.43891903E+06
WU0_3250_0001,HEAT,dgC,0.44444284E+06
WU0_3670_0001,HEAT,dgC,0.15988067E+06
EL0_4561_4562,HEAT,dgC,0.43095734E+06
EU0_3830_3521,HEAT,dgC,0.28874803E+06
JU1_6300_6650,HEAT,dgC,0.11909578E+07
RU2_5500_5610,HEAT,dgC,0.19702241E+07
SL1_1730_1700,HEAT,dgC,0.75420675E+06
SU2_0620_0580,HEAT,dgC,0.50716938E+06
PM0_4640_4820,HEAT,dgC,0.17178064E+06
PU1_5520_5210,HEAT,dgC,0.63815406E+06
SL1_2670_2370,HEAT,dgC,0.57629175E+06
SU1_0410_0480,HEAT,dgC,0.29241209E+06
SU2_0640_0630,HEAT,dgC,0.70209169E+06
SW1_1890_1830,HEAT,dgC,0.87617912E+06
WU1_3240_3331,HEAT,dgC,0.43482000E+06
XL0_5320_0001,HEAT,dgC,0.30064762E+06
EL1_5570_0001,HEAT,dgC,0.66023544E+06
JU2_6810_6900,HEAT,dgC,0.11477922E+07
PL0_5830_0001,HEAT,dgC,0.33367212E+06
PU1_3850_4190,HEAT,dgC,0.51879034E+06
RU2_6090_6220,HEAT,dgC,0.14568466E+07
SW3_1920_1750,HEAT,dgC,0.65566875E+06
WM0_3740_0001,HEAT,dgC,0.40668150E+06
XU0_4130_4070,HEAT,dgC,0.30873816E+06
EL0_5400_0001,HEAT,dgC,0.54862175E+06
EL2_5110_5270,HEAT,dgC,0.78765219E+06
PU0_3611_3530,HEAT,dgC,0.23502914E+06
SL0_2180_2220,HEAT,dgC,0.11432420E+07
SW1_1560_1460,HEAT,dgC,0.65956056E+06
EL1_5430_0001,HEAT,dgC,0.70519019E+06
JU1_7750_7560,HEAT,dgC,0.27808097E+06
JU2_6410_6640,HEAT,dgC,0.11758438E+07
PL0_5000_0001,HEAT,dgC,0.62355225E+06
PL1_5910_0001,HEAT,dgC,0.33795422E+06
SL0_2220_2140,HEAT,dgC,0.11869456E+07
SL2_1850_1990,HEAT,dgC,0.16654048E+07
SU1_1480_1500,HEAT,dgC,0.92193356E+06
SU2_0510_0570,HEAT,dgC,0.10024724E+07
YP0_6860_6840,HEAT,dgC,0.25503655E+06
EU0_3726_0001,HEAT,dgC,0.49879900E+06
PL0_4510_4541,HEAT,dgC,0.71199762E+06
RL0_6540_0001,HEAT,dgC,0.32442578E+06
SJ1_2280_2450,HEAT,dgC,0.75170581E+06
SL0_2721_2720,HEAT,dgC,0.47387347E+06
SL1_2830_2760,HEAT,dgC,0.86477619E+06
SU1_0050_0090,HEAT,dgC,0.59460281E+06
SU1_0080_0210,HEAT,dgC,0.73118888E+06
SU2_0670_0810,HEAT,dgC,0.58542606E+06
EL2_4400_4590,HEAT,dgC,0.50113634E+06
JB0_7052_0001,HEAT,dgC,0.24402348E+06
PL0_5010_5130,HEAT,dgC,0.29357788E+06
PU2_3180_3370,HEAT,dgC,0.54968325E+06
SU1_0200_0270,HEAT,dgC,0.75122956E+06
SW1_1830_1690,HEAT,dgC,0.14180359E+07
PL0_5070_0001,HEAT,dgC,0.61627425E+06
PL0_5730_5690,HEAT,dgC,0.30714097E+06
RU2_5940_6200,HEAT,dgC,0.21945312E+07
SU2_0290_0291,HEAT,dgC,0.82422044E+06
SU2_0570_0580,HEAT,dgC,0.12097718E+07
WM1_3910_0001,HEAT,dgC,0.94549862E+06
WU1_3331_3330,HEAT,dgC,0.58413231E+06
EU1_2650_0001,HEAT,dgC,0.87611881E+06
JL1_6560_6440,HEAT,dgC,0.97410669E+06
PL0_5490_0001,HEAT,dgC,0.25029936E+06
PL1_4460_4780,HEAT,dgC,0.72252794E+06
PS3_6460_6230,HEAT,dgC,0.36505498E+07
PU1_4190_4300,HEAT,dgC,0.11778271E+07
PU2_4730_4220,HEAT,dgC,0.54197975E+06
SU2_0780_0710,HEAT,dgC,0.77235225E+06
WU1_3350_3490,HEAT,dgC,0.63473469E+06
YP0_6840_6751,HEAT,dgC,0.30243047E+06
PM1_3510_4000,HEAT,dgC,0.67285169E+06
PM1_3711_3710,HEAT,dgC,0.82975069E+06
PU2_4720_4750,HEAT,dgC,0.12450128E+07
RU2_6200_6170,HEAT,dgC,0.24055542E+07
SW2_1000_1110,HEAT,dgC,0.10853204E+07
SW2_1030_1060,HEAT,dgC,0.10372661E+07
XL1_4690_0001,HEAT,dgC,0.11407538E+07
EU1_2810_0001,HEAT,dgC,0.62697762E+06
JL1_7080_7190,HEAT,dgC,0.75557900E+06
JU3_6900_6950,HEAT,dgC,0.25209692E+07
PL1_5690_0001,HEAT,dgC,0.44699953E+06
PS2_5550_5560,HEAT,dgC,0.15305788E+07
PS2_6730_6660,HEAT,dgC,0.13123866E+07
PU1_4840_4760,HEAT,dgC,0.64118931E+06
SU1_0380_0400,HEAT,dgC,0.47214662E+06
SU1_0820_0740,HEAT,dgC,0.61449894E+06
SU2_0360_0460,HEAT,dgC,0.52518938E+06
SW2_0880_0930,HEAT,dgC,0.88632688E+06
XU0_4090_4270,HEAT,dgC,0.45800547E+06
XU2_4070_4330,HEAT,dgC,0.72502394E+06
JL1_7530_7430,HEAT,dgC,0.52051500E+06
JL2_6240_6520,HEAT,dgC,0.20058971E+07
PL1_4780_0001,HEAT,dgC,0.99909294E+06
