"FIPS_NHL","FIPS","Jan","Feb","Mar","Apr","May","Jun","Jul","Aug","Sep","Oct","Nov","Dec","Total"
"H24021","24021","-4.43025224647141","2.08370099689898","0.117887882698513","0.391229195137007","10.7890149784208","8.90870904693522","5.473545595221","22.5405468042738","0.17764459523268","9.54961954971484","-0.132478148674462","-9.17464792862627","3.94493297288598"
"H24023","24023","-1.55046102843632","11.1166317766479","7.51276143688308","5.00646836370653","6.10453167421636","-0.0768236012763631","4.19871512442879","24.1016135998131","0.810017501431478","6.2638568501716","8.01056411636223","-8.43117235267683","5.31061377348178"
"H42013","42013","-2.15243319636009","7.72214714639712","13.8524510015333","-0.307970019254288","11.736033721035","13.2289108520221","7.53411094025801","18.7155261734281","-0.781413848379015","7.02284804140217","2.4976736819376","-6.80326759517531","6.3700319793434"
"H42027","42027","-3.35296985471725","0.186492066891042","11.10126269385","-6.52044083708261","22.0207400138499","16.6137706902308","9.84655967002452","16.3517392792462","-1.91092148081442","4.73871853807515","-0.574072610926431","-10.2294286967056","5.1278017654394"
"H42043","42043","-2.48708504026519","-4.23384307420052","6.58002892071385","-5.87982460460587","21.1132255751626","20.3855787207172","6.30014523974019","18.2058497532298","-2.75600778782779","6.63481110451044","-0.0582619315608813","-12.5036477075397","4.54257834745961"
"H42079","42079","-0.723382301323126","-5.51883929553084","12.7818899460458","-8.87376577852164","24.3417059079954","17.0723552336341","10.770700007223","14.7643908114274","-4.95361525790228","8.0712199443909","2.33252719819423","-14.8945381571571","4.8617271351453"
"H42113","42113","-0.442013254644809","-5.19746357281669","14.1053095146089","-9.41644568311396","24.7516834611174","17.992835882059","10.2433233652403","14.4108562253891","-5.50086145476742","8.05672661625494","2.43468336829311","-14.4051270045088","4.97010758736145"
"H42115","42115","-2.3720708249921","-3.83034954654523","11.4001310929617","-6.76485792552001","23.1998377310394","13.9083703050683","13.8805901880355","15.3108147664344","-5.37729472379334","7.75837756891956","2.87167756361115","-15.576596929138","4.71711462591604"
"H42117","42117","-4.66004253455311","-0.866246772485775","15.9030944619831","-7.93686110441424","25.9267740134244","13.524736624187","12.5560177933997","14.3505892774896","0.48446953874833","6.11242386496457","0.126555099919523","-9.21251208419998","6.08304164375084"
"H42119","42119","-2.96948333205093","-0.922429668267143","11.41957027759","-6.99074148921718","22.5962113640901","16.9075248442333","9.69237356657144","16.131968093277","-2.24358361179376","5.41814473897964","-0.167158501769504","-10.8548980239016","5.13564393575697"
"H42131","42131","-0.622239727036563","-5.44317924557655","13.6306448180326","-9.1719267103834","24.7149759350015","16.7446287217545","11.6998098210915","14.6417886740314","-5.27799533248391","8.14940611346607","2.68684919240287","-15.2921930714941","4.85169619013701"
"H51003","51003","-9.23797445883462","6.54634395873388","0.389645652225596","7.6797858954719","-1.62487188420484","-5.48847084514421","-1.33738160027552","29.5484281127337","-4.82390018008359","5.43385938127189","-4.93987743914741","-9.17525075260448","0.932885991218475"
