"","lri.dat11.date","lri.dat11.flow.unit","lri.dat15.flow.unit","lri.dat14.flow.unit","lri.dat16.flow.unit"
"1",1991-01-01,0.992411148,1.02107151,1.02107151,1.02107151
"2",1991-01-02,0.916784239,0.94226468,0.94267116,0.94349143
"3",1991-01-03,0.854294773,0.8780011,0.87845989,0.87924438
"4",1991-01-04,0.800525637,0.82280916,0.82317242,0.82385802
"5",1991-01-05,0.750115555,0.7710056,0.7712445,0.77184751
"6",1991-01-06,0.707259914,0.726948,0.72706123,0.72756986
"7",1991-01-07,1.305786112,1.28448802,1.39697728,1.52340247
"8",1991-01-08,1.253811534,1.26562673,1.36921747,1.47435722
"9",1991-01-09,1.363002382,1.3656209,1.58146907,1.69145956
"10",1991-01-10,1.116773672,1.12852398,1.26165426,1.32909757
"11",1991-01-11,3.755414019,3.19687832,4.21375632,5.44087028
"12",1991-01-12,5.208903127,4.14891222,5.623081,7.19469898
"13",1991-01-13,3.027453156,2.5692675,3.20968958,3.86600535
"14",1991-01-14,2.182919658,1.96299614,2.30113106,2.64953491
"15",1991-01-15,1.789487444,1.66643546,1.87856323,2.09789382
"16",1991-01-16,2.488028003,2.17783605,2.73669982,3.34507752
"17",1991-01-17,2.124378764,1.89969479,2.29685984,2.71419332
"18",1991-01-18,1.745611489,1.60785076,1.85442569,2.10578831
"19",1991-01-19,1.548428194,1.44605271,1.62901523,1.81001612
"20",1991-01-20,1.529858577,1.43010141,1.60944945,1.78168664
"21",1991-01-21,1.432921532,1.3427881,1.50266263,1.65853845
"22",1991-01-22,1.335374839,1.25089767,1.39641213,1.53644858
"23",1991-01-23,1.256954476,1.17606717,1.31235439,1.44247226
"24",1991-01-24,1.188135116,1.11008875,1.23910819,1.36165082
"25",1991-01-25,1.121774427,1.04637216,1.16841942,1.28400292
"26",1991-01-26,1.064243472,0.99120398,1.10722615,1.21688611
"27",1991-01-27,1.007472268,0.93703127,1.04678595,1.15021151
"28",1991-01-28,0.953101812,0.88530484,0.98893733,1.08646594
"29",1991-01-29,0.900515179,0.83547231,0.93320183,1.02502215
"30",1991-01-30,0.849732018,0.78753994,0.87956471,0.96592895
"31",1991-01-31,0.800780889,0.74147362,0.82806595,0.9092616
"32",1991-02-01,0.754002507,0.69753919,0.77899241,0.85532875
"33",1991-02-02,0.709674423,0.65594474,0.73250288,0.80420742
"34",1991-02-03,0.667642232,0.61656909,0.68847732,0.75576631
"35",1991-02-04,0.627720597,0.57925176,0.64675268,0.7098561
"36",1991-02-05,0.589805959,0.54389399,0.6072206,0.66637283
"37",1991-02-06,0.553860045,0.51044767,0.56983681,0.62527532
"38",1991-02-07,0.62166201,0.57975531,0.65962716,0.7650587
"39",1991-02-08,0.588361805,0.54901599,0.62008743,0.71324257
"40",1991-02-09,0.542220611,0.50513942,0.56852268,0.64812312
"41",1991-02-10,0.504727433,0.46970867,0.52777306,0.59904711
"42",1991-02-11,0.471871526,0.43880233,0.49266793,0.55801671
"43",1991-02-12,0.441832105,0.41062906,0.46094059,0.52164309
"44",1991-02-13,0.414231947,0.38477618,0.43177023,0.48827658
"45",1991-02-14,0.501002909,0.47018424,0.52863354,0.61200892
"46",1991-02-15,0.450306862,0.42298276,0.47398832,0.54343672
"47",1991-02-16,0.419314365,0.39417407,0.44149713,0.50519739
"48",1991-02-17,0.391946792,0.3684639,0.41261261,0.47181034
"49",1991-02-18,0.398842139,0.38307441,0.42774774,0.50087283
"50",1991-02-19,0.569327727,0.51665448,0.5790762,0.69166178
"51",1991-02-20,0.498168375,0.46039898,0.51296592,0.60820031
"52",1991-02-21,0.456782196,0.4261296,0.47566919,0.56038252
"53",1991-02-22,0.423992405,0.39715925,0.4436746,0.5212001
"54",1991-02-23,0.395658881,0.3711035,0.41471686,0.48673646
"55",1991-02-24,0.370018318,0.34745303,0.38838118,0.45530605
