"","lri.dat11.date","lri.dat11.flow.unit","lri.dat15.flow.unit","lri.dat14.flow.unit","lri.dat16.flow.unit"
"1",1991-01-01,3.234102790528,2.9964586706678,3.246606644064,2.99645867067
"2",1991-01-02,2.288255672399,2.1830108927874,2.291945025314,2.18301088742
"3",1991-01-03,1.866945284497,1.8171440694819,1.867256476949,1.81713489291
"4",1991-01-04,1.663143938803,1.6366421459012,1.662138958031,1.63649031737
"5",1991-01-05,1.546291851224,1.5298640789157,1.544553820683,1.52901520343
"6",1991-01-06,1.475466637872,1.4627480893601,1.472599716024,1.46052347763
"7",1991-01-07,1.998719430276,2.1229822956451,2.023581388433,2.51902480611
"8",1991-01-08,2.625662669732,2.2538833193252,2.622255985613,2.70937545233
"9",1991-01-09,1.988467739933,1.8249836059176,2.008904793052,2.07003708887
"10",1991-01-10,1.729229630066,1.6414013494662,1.742245392596,1.78056271923
"11",1991-01-11,4.488972235431,7.2136646150447,7.958181516613,12.21924978832
"12",1991-01-12,9.649140329055,8.4462665570165,11.236110338861,12.32207209478
"13",1991-01-13,5.698480217994,4.5347600405012,5.80068152466,6.12708376861
"14",1991-01-14,3.486513299777,2.9331613517446,3.489656629928,3.64018198513
"15",1991-01-15,2.54689229833,2.2549705040132,2.521140907973,2.60210774905
"16",1991-01-16,3.861754480515,3.4366658526949,3.771699837329,4.79556459367
"17",1991-01-17,3.841147018003,2.9668244408505,3.671653772271,3.89655682539
"18",1991-01-18,2.701519369243,2.2531801676559,2.579983089499,2.69411765894
"19",1991-01-19,2.203945858799,1.9337862356209,2.105171552597,2.17386831078
"20",1991-01-20,2.254966171476,2.0272897881514,2.125631356636,2.33775317177
"21",1991-01-21,2.207872924116,1.9141770845209,2.070903714164,2.17586625779
"22",1991-01-22,1.967353425823,1.7497280541352,1.861319186275,1.92743364567
"23",1991-01-23,1.824820592744,1.6472489662915,1.732794689379,1.78656042921
"24",1991-01-24,1.733381536091,1.5754378598807,1.648814144662,1.69628961986
"25",1991-01-25,1.661208728475,1.5146733572742,1.581606412512,1.62564033665
"26",1991-01-26,1.60437977815,1.4648030429888,1.528246779816,1.57029531967
"27",1991-01-27,1.549920487058,1.4161278103289,1.476904782865,1.51725292914
"28",1991-01-28,1.498487409288,1.3696028255802,1.428293301227,1.46719753467
"29",1991-01-29,1.449036467438,1.32485915515,1.381374504378,1.41887270027
"30",1991-01-30,1.401417459758,1.2814069734631,1.335940710527,1.37199373687
"31",1991-01-31,1.3551629523,1.2390089473383,1.29180163721,1.32663069034
"32",1991-02-01,1.310456987304,1.1981131092268,1.249179055009,1.28281032404
"33",1991-02-02,1.267216714365,1.1585352007125,1.207921113074,1.24039490562
"34",1991-02-03,1.22522639076,1.1199072764636,1.1677187972,1.19894446991
"35",1991-02-04,1.184222583008,1.0813984368537,1.127752020454,1.15761715123
"36",1991-02-05,1.143346134268,1.0429886414809,1.087821210787,1.11632265694
"37",1991-02-06,1.166112361055,1.076940712709,1.132536654858,1.22644414642
"38",1991-02-07,1.346266656631,1.2566231765355,1.33617169752,1.45255204661
"39",1991-02-08,1.256636029847,1.1434014720577,1.229009656826,1.29089315463
"40",1991-02-09,1.165531727577,1.0640580379766,1.130995746797,1.18515348788
"41",1991-02-10,1.106245789082,1.011186539866,1.06936834811,1.11919881636
"42",1991-02-11,1.059624779416,0.9687992717317,1.022025400543,1.06912043715
"43",1991-02-12,1.019570715882,0.932230215978,0.982172656005,1.02687056263
"44",1991-02-13,0.983911456872,0.9081697895787,0.948234960966,1.00959509586
"45",1991-02-14,1.360086830698,1.2984971900667,1.360164743571,1.52442481024
