"","lri.dat11.date","lri.dat11.flow.unit","lri.dat15.flow.unit","lri.dat14.flow.unit","lri.dat16.flow.unit"
"1",1991-01-01,2.6913066,2.70632453,2.70632453,2.70632453
"2",1991-01-02,2.23908171,2.24672318,2.24672312,2.24672284
"3",1991-01-03,2.01384299,2.01840246,2.01839334,2.01837162
"4",1991-01-04,1.88548519,1.88870216,1.88866097,1.88862259
"5",1991-01-05,1.79667752,1.7992086,1.79902836,1.79885558
"6",1991-01-06,1.73377901,1.73586876,1.73550335,1.735179
"7",1991-01-07,2.55620677,2.42200043,2.61483852,2.91345806
"8",1991-01-08,2.57639666,2.44731304,2.65116059,2.96627219
"9",1991-01-09,2.17598407,2.10275347,2.24221433,2.43125978
"10",1991-01-10,1.9814684,1.92926436,2.02669559,2.14845748
"11",1991-01-11,6.24369525,6.22322335,9.69162982,13.4632939
"12",1991-01-12,10.52640282,8.65665317,11.48174169,15.03851124
"13",1991-01-13,5.92369265,4.99596797,6.07211934,7.56177465
"14",1991-01-14,3.86468204,3.44059927,3.90197113,4.58097602
"15",1991-01-15,2.99301216,2.76351914,2.97543841,3.32027446
"16",1991-01-16,5.85271128,4.75987864,6.12742,8.03931162
"17",1991-01-17,4.80837697,4.03597148,4.95169822,6.16179979
"18",1991-01-18,3.36837102,2.98639577,3.39789688,3.96132026
"19",1991-01-19,2.75352839,2.5238471,2.73351239,3.0346541
"20",1991-01-20,2.6902819,2.49137624,2.66257998,2.92862189
"21",1991-01-21,2.48814493,2.32841784,2.45048367,2.64390191
"22",1991-01-22,2.31395158,2.17909121,2.26921673,2.41370837
"23",1991-01-23,2.20469928,2.08222318,2.15826064,2.28080381
"24",1991-01-24,2.12290395,2.00763164,2.07678538,2.18830168
"25",1991-01-25,2.05074816,1.94060987,2.00562701,2.11020813
"26",1991-01-26,1.9903283,1.88390116,1.94627378,2.04628516
"27",1991-01-27,1.93067379,1.82776745,1.88760535,1.9836226
"28",1991-01-28,1.87347882,1.77364511,1.83131335,1.92364981
