"","lri.dat11.date","lri.dat11.flow.unit","lri.dat15.flow.unit","lri.dat14.flow.unit","lri.dat16.flow.unit"
"1",1991-01-01,1.049294882,1.07503347,1.07503347,1.07503347
"2",1991-01-02,0.9132914,0.933569544,0.93356817,0.93356603
"3",1991-01-03,0.846288756,0.864030483,0.86395891,0.86387624
"4",1991-01-04,0.803819911,0.820126925,0.81991845,0.8197126
"5",1991-01-05,0.768942074,0.784191691,0.78380911,0.78347483
"6",1991-01-06,0.740227517,0.754653777,0.7540893,0.7536373
"7",1991-01-07,1.177077508,1.156157416,1.20963044,1.29613668
"8",1991-01-08,1.200357641,1.186131025,1.25295601,1.36083977
"9",1991-01-09,1.024843231,1.028443329,1.09641813,1.23532175
"10",1991-01-10,0.938606325,0.919362184,0.97069842,1.05337711
"11",1991-01-11,4.371746998,3.647696175,4.88137852,6.95760835
"12",1991-01-12,6.915577301,5.313318877,6.87362767,9.96785052
"13",1991-01-13,3.301137649,2.701375079,3.27007542,4.46209352
"14",1991-01-14,2.00334028,1.767514437,2.02720739,2.53901189
"15",1991-01-15,1.513132276,1.40950842,1.55601483,1.80693921
"16",1991-01-16,3.016156113,2.433525765,3.25105089,4.31151791
"17",1991-01-17,2.34242444,1.975452258,2.47399836,2.9928532
"18",1991-01-18,1.655841077,1.488104355,1.73340336,2.00190534
"19",1991-01-19,1.387087153,1.290741063,1.44319752,1.61780634
"20",1991-01-20,1.33003185,1.238341591,1.38763052,1.61075884
"21",1991-01-21,1.25490693,1.177653947,1.30491494,1.48810475
"22",1991-01-22,1.186634469,1.118606998,1.23053884,1.37525442
"23",1991-01-23,1.139716453,1.074881816,1.18026767,1.31052811
"24",1991-01-24,1.100235297,1.036799653,1.13839084,1.2618934
"25",1991-01-25,1.061833509,0.999405034,1.09743198,1.21639752
"26",1991-01-26,1.027924577,0.966618835,1.0610155,1.17652457
"27",1991-01-27,0.993655557,0.933266235,1.02413908,1.13627597
"28",1991-01-28,0.959874714,0.900281808,0.98789245,1.0964276
"29",1991-01-29,0.926021872,0.867411494,0.95182364,1.05654371
"30",1991-01-30,0.892164281,0.834776176,0.91596806,1.01682088
"31",1991-01-31,0.858478271,0.802487538,0.88050051,0.97751714
"32",1991-02-01,0.825405004,0.770883156,0.84579499,0.93906056
"33",1991-02-02,0.793250611,0.740227427,0.81210259,0.90167254
"34",1991-02-03,0.761991633,0.7105067,0.7794262,0.86536231
"35",1991-02-04,0.731552221,0.681651028,0.74770336,0.83009241
"36",1991-02-05,0.701911562,0.653631117,0.71691352,0.79586743
"37",1991-02-06,0.673155285,0.626512486,0.68719288,0.7633053
"38",1991-02-07,1.029654335,0.965164717,1.10989083,1.321059
"39",1991-02-08,1.220648477,1.147522058,1.32408597,1.59092647
"40",1991-02-09,0.899471427,0.845223903,0.94847448,1.09989501
"41",1991-02-10,0.778677187,0.731368433,0.81077036,0.92165007
"42",1991-02-11,0.718288418,0.674122229,0.74354854,0.83774919
"43",1991-02-12,0.679444238,0.63716065,0.70154286,0.7877634
"44",1991-02-13,0.649032877,0.608119748,0.6694092,0.75122387
"45",1991-02-14,0.848717369,0.788839271,0.89511783,1.01579493
"46",1991-02-15,0.720840005,0.672837929,0.75167585,0.84847485
"47",1991-02-16,0.665149343,0.622308368,0.69043414,0.7767235
"48",1991-02-17,0.629937856,0.589549291,0.65265844,0.73359294
"49",1991-02-18,0.667601636,0.617037424,0.68735822,0.77912938
"50",1991-02-19,0.885598178,0.819725487,0.89566316,1.01210736
"51",1991-02-20,0.78459963,0.729038999,0.81105689,0.92537598
"52",1991-02-21,0.70332122,0.654144879,0.72931931,0.82945648
"53",1991-02-22,0.658507471,0.61244625,0.68334543,0.77641483
"54",1991-02-23,0.626312926,0.582307545,0.64989169,0.73824711
"55",1991-02-24,0.598699671,0.556367766,0.62101759,0.70554399
"56",1991-02-25,0.595999442,0.557102477,0.6217296,0.71181589
"57",1991-02-26,0.900902497,0.8497696,0.95577718,1.11222922
"58",1991-02-27,0.749408242,0.704396484,0.78655737,0.9029936
"59",1991-02-28,0.665827887,0.62602507,0.69495637,0.78917775
"60",1991-03-01,0.62027967,0.582918489,0.64557824,0.73002039
"61",1991-03-02,0.760785856,0.702932421,0.78962721,0.93566593
"62",1991-03-03,0.967465121,0.873826552,0.99771415,1.24034898
"63",1991-03-04,1.718502458,1.574467099,1.77026356,2.32705434
"64",1991-03-05,1.140664279,1.056543549,1.17148973,1.46627554
"65",1991-03-06,0.912267341,0.851727723,0.93505346,1.10299395
"66",1991-03-07,0.821241566,0.7688175,0.84063801,0.96676109
"67",1991-03-08,0.767122824,0.718600874,0.78445476,0.89169307
"68",1991-03-09,0.728718768,0.682392841,0.74462439,0.84292433
"69",1991-03-10,0.696384218,0.651707094,0.71115137,0.80407739
"70",1991-03-11,0.666588304,0.623379472,0.68038678,0.76940011
"71",1991-03-12,0.638629302,0.596913462,0.65153843,0.73662556
"72",1991-03-13,0.960289598,0.844916912,0.97512307,1.14777299
"73",1991-03-14,1.192004126,1.058017044,1.19946326,1.41169578
"74",1991-03-15,0.969886796,0.881128378,0.97754854,1.13243072
"75",1991-03-16,0.835032798,0.768373409,0.84174489,0.964051
"76",1991-03-17,0.767774427,0.710118486,0.77370767,0.88421083
"77",1991-03-18,1.93373321,1.570615227,1.96732393,3.21768564
"78",1991-03-19,1.394267592,1.162033182,1.39367157,1.97957052
"79",1991-03-20,1.006277879,0.882929225,1.00868963,1.31197838
"80",1991-03-21,0.850029983,0.766361675,0.85319566,1.05369058
"81",1991-03-22,0.776495331,0.707279225,0.77941907,0.94400079
"82",1991-03-23,0.855251477,0.75644503,0.85291125,1.10884779
"83",1991-03-24,0.822708252,0.724471622,0.81318446,1.04348165
"84",1991-03-25,0.754238809,0.672241647,0.75093432,0.9394429
"85",1991-03-26,0.710104619,0.635420445,0.70893297,0.87878763
"86",1991-03-27,0.678494451,0.607547781,0.67786177,0.83845429
"87",1991-03-28,0.64899305,0.580800469,0.64832462,0.80201458
"88",1991-03-29,3.045787947,2.211405865,3.20274403,6.16687867
"89",1991-03-30,4.602739103,3.507551727,4.75952293,7.97653194
"90",1991-03-31,2.379010035,1.885246786,2.43758147,3.85033818
"91",1991-04-01,1.497911717,1.258051777,1.52120628,2.17553292
"92",1991-04-02,1.163396996,1.016636834,1.1733775,1.54211595
"93",1991-04-03,1.021688362,0.909736245,1.02630362,1.28522174
"94",1991-04-04,0.948704163,0.850486567,0.95091183,1.16537706
