"","lri.dat11.date","lri.dat11.flow.unit","lri.dat15.flow.unit","lri.dat14.flow.unit","lri.dat16.flow.unit"
"1",1991-01-01,1.56932266,1.6009182,1.6009182,1.6009182
"2",1991-01-02,1.29841588,1.31924631,1.31924467,1.31924233
"3",1991-01-03,1.18437209,1.20131582,1.20118972,1.20107816
"4",1991-01-04,1.1203996,1.13545859,1.13501286,1.13466309
"5",1991-01-05,1.07065414,1.0843337,1.08347881,1.08278828
"6",1991-01-06,1.03053774,1.04281238,1.04210932,1.04395066
"7",1991-01-07,2.30577704,2.12668003,2.43226282,2.96197216
"8",1991-01-08,2.04044685,1.91159823,2.11415226,2.41059058
"9",1991-01-09,1.50255404,1.49389861,1.58960995,1.80564104
"10",1991-01-10,1.3045571,1.27999638,1.33049378,1.43238151
"11",1991-01-11,6.66898798,6.08339096,9.0834471,14.00027344
"12",1991-01-12,10.94878301,9.10781566,11.50390886,14.89456749
"13",1991-01-13,5.05065784,4.25646919,5.06481562,6.15511254
"14",1991-01-14,2.74055559,2.43646895,2.73984469,3.1515843
"15",1991-01-15,1.95998977,1.82090007,1.96176142,2.15282222
"16",1991-01-16,4.84231446,3.79470417,5.06763937,7.16597647
"17",1991-01-17,3.39358237,2.8337506,3.43328332,4.1170877
"18",1991-01-18,2.1840603,1.95190222,2.19127412,2.47466574
"19",1991-01-19,1.7617721,1.63528471,1.75845447,1.91100199
"20",1991-01-20,1.59839268,1.50338827,1.59382849,1.71607322
"21",1991-01-21,1.50839915,1.42498416,1.50397793,1.61239083
"22",1991-01-22,1.44135449,1.36401651,1.4352583,1.53194179
"23",1991-01-23,1.38522999,1.31122515,1.37855813,1.46964434
"24",1991-01-24,1.33316273,1.26148529,1.32615447,1.41365209
"25",1991-01-25,1.28098264,1.21126645,1.27296359,1.35689844
"26",1991-01-26,1.23457267,1.16636396,1.2256801,1.30655374
"27",1991-01-27,1.18744248,1.12088605,1.17769605,1.25529148
"28",1991-01-28,1.14112663,1.07631048,1.13053268,1.20481388
"29",1991-01-29,1.0952318,1.0322982,1.08396671,1.15497559
"30",1991-01-30,1.04992745,0.98899313,1.0381885,1.1060055
"31",1991-01-31,1.00543637,0.94653909,0.99342215,1.0582423
"32",1991-02-01,0.96238315,0.90538552,0.95006048,1.01207515
"33",1991-02-02,0.92091942,0.86572715,0.90825068,0.96756384
"34",1991-02-03,0.88083852,0.82747721,0.86792998,0.9245904
"35",1991-02-04,0.84202051,0.79054278,0.82901366,0.8830891
"36",1991-02-05,0.80443599,0.75488844,0.79147411,0.84304723
"37",1991-02-06,0.76814529,0.72055079,0.75535217,0.80477813
"38",1991-02-07,0.81425978,0.76339155,0.82561519,0.92526416
"39",1991-02-08,0.80560766,0.75670422,0.81390227,0.90404723
"40",1991-02-09,0.74530168,0.69874807,0.74862752,0.82581551
"41",1991-02-10,0.70517982,0.6609456,0.70672289,0.77788538
"42",1991-02-11,0.67109149,0.6287555,0.67182897,0.73893912
"43",1991-02-12,0.63976576,0.59920652,0.64000355,0.70368859
"44",1991-02-13,0.61063534,0.5717319,0.61046733,0.67105398
"45",1991-02-14,0.69200255,0.64872836,0.70386727,0.7965565
"46",1991-02-15,0.63023294,0.59132029,0.63726193,0.7106232
"47",1991-02-16,0.59401031,0.55716977,0.59892063,0.66521377
"48",1991-02-17,0.56460319,0.52936022,0.56851768,0.63056972
"49",1991-02-18,0.61520256,0.57429167,0.61369108,0.69302683
"50",1991-02-19,0.70351084,0.65668874,0.69931795,0.79905277
"51",1991-02-20,0.63744619,0.59336404,0.63956832,0.73852465
"52",1991-02-21,0.59802998,0.55726779,0.60121165,0.69067946
"53",1991-02-22,0.56746431,0.52883738,0.57066628,0.65458817
"54",1991-02-23,0.54015838,0.50326616,0.54309232,0.62272984
"55",1991-02-24,0.515065,0.47983974,0.51777069,0.59340846
"56",1991-02-25,0.49134713,0.45761875,0.49373235,0.56583033
"57",1991-02-26,0.57941954,0.54050926,0.6002796,0.71289075
"58",1991-02-27,0.53218314,0.49785297,0.54472299,0.63604017
"59",1991-02-28,0.4912678,0.4600148,0.50040193,0.57990283
"60",1991-03-01,0.46343844,0.43407057,0.47112255,0.54450471
"61",1991-03-02,0.58221275,0.5350071,0.59143298,0.70202626
"62",1991-03-03,0.69477941,0.62771144,0.70013732,0.83692372
"63",1991-03-04,1.26752414,1.12668616,1.23591903,1.52724912
"64",1991-03-05,0.91065542,0.82282654,0.89359587,1.07086327
"65",1991-03-06,0.75723866,0.70300792,0.75754842,0.86998424
"66",1991-03-07,0.69269082,0.64888685,0.69742242,0.78909361
"67",1991-03-08,0.65031136,0.61096133,0.65610734,0.73842657
"68",1991-03-09,0.61721885,0.58014186,0.62290826,0.70002951
"69",1991-03-10,0.58764596,0.55218143,0.59291685,0.66628368
"70",1991-03-11,0.56036541,0.52642992,0.56524744,0.6350618
"71",1991-03-12,0.53455796,0.50194401,0.53898762,0.60570578
"72",1991-03-13,0.66849881,0.62930005,0.68782714,0.78424599
"73",1991-03-14,0.85046674,0.81506342,0.89522704,1.02479547
"74",1991-03-15,0.76129719,0.70906701,0.77211601,0.88273749
"75",1991-03-16,0.69225053,0.63852173,0.69262296,0.78203353
"76",1991-03-17,0.64660902,0.59686707,0.64671695,0.72761808
"77",1991-03-18,1.8690673,1.40805253,1.84788171,3.01387494
"78",1991-03-19,1.30756174,1.0429643,1.2745506,1.80088779
"79",1991-03-20,0.89258994,0.76856881,0.88006557,1.11480055
"80",1991-03-21,0.76706659,0.68155618,0.76279507,0.92920739
"81",1991-03-22,0.84746149,0.74363287,0.84526595,1.06691337
"82",1991-03-23,2.14134669,1.69864514,2.16421898,3.31926546
"83",1991-03-24,1.95862355,1.53109017,1.94845081,2.90102906
"84",1991-03-25,1.22367297,1.02934714,1.21798257,1.62414657
"85",1991-03-26,0.95676064,0.8397369,0.95194198,1.17590078
"86",1991-03-27,0.85752678,0.763262,0.85262145,1.02244796
"87",1991-03-28,0.80000053,0.71483467,0.79491481,0.94359859
"88",1991-03-29,2.72181328,1.99597409,2.89364292,4.82793138
"89",1991-03-30,3.48863271,2.75368837,3.63473151,5.72073477
"90",1991-03-31,1.91900984,1.60368345,1.97069689,2.79795761
