"","USGS Gage","Model","Pct. Error"
"1% Non-Exceedance",596,377,-36.7
"5% Non-Exceedance",1170,1060,-9.4
"50% Non-Exceedance",6950,8050,15.8
"95% Non-Exceedance",42700,35700,-16.4
"99% Non-Exceedance",87200,68500,-21.4
"Sept. 10% Non-Exceedance",981,699,-28.7
