"","USGS Gage","Model","Pct. Error"
"Max. 1 Day Max",326000,255000,-21.8
"Med. 1 Day Max",96600,59900,-38
"Max. 3 Day Max",236000,222000,-5.93
"Med. 3 Day Max",79800,54300,-32
"Max. 7 Day Max",137000,141000,2.92
"Med. 7 Day Max",63800,46900,-26.5
"Max. 30 Day Max",73400,53400,-27.2
"Med. 30 Day Max",37900,29700,-21.6
"Max. 90 Day Max",49200,36700,-25.4
"Med. 90 Day Max",21900,20300,-7.31
