"","USGS Gage","Model","Pct. Error"
"Jan. High Flow",5610,6930,23.5
"Feb. High Flow",25300,15300,-39.5
"Mar. High Flow",31400,21600,-31.2
"Apr. High Flow",34700,23300,-32.9
"May High Flow",27700,20600,-25.6
"Jun. High Flow",51400,51600,0.389
"Jul. High Flow",44000,27400,-37.7
"Aug. High Flow",29500,24300,-17.6
"Sep. High Flow",14300,14300,0
"Oct. High Flow",8340,7100,-14.9
"Nov. High Flow",4840,6870,41.9
"Dec. High Flow",5210,5670,8.83
