"","date","mod1.flow","mod2.flow"
"1152",1987-02-25,37150.80517,42777.84424
"1153",1987-02-26,41626.38099,42383.59669
"1154",1987-02-27,37644.24866,36987.89429
"1155",1987-02-28,31313.83143,31967.95228
"1156",1987-03-01,34713.10168,36472.10155
"1157",1987-03-02,56622.7655,61436.52502
"1158",1987-03-03,85155.1079,113673.51344
"1159",1987-03-04,99277.95044,130219.28127
"1160",1987-03-05,84912.52588,98630.70216
"1161",1987-03-06,63721.73389,65155.95092
"1162",1987-03-07,49464.08337,47827.67483
"1163",1987-03-08,39892.00149,37751.17151
"1164",1987-03-09,34647.24474,32113.15123
"1165",1987-03-10,31311.04298,28526.90174
"1166",1987-03-11,29323.56826,26458.29647
"1167",1987-03-12,27872.20202,25163.10764
"1168",1987-03-13,26595.66357,24168.887623
"1169",1987-03-14,25147.37585,23224.301027
"1170",1987-03-15,23636.203439,22206.77881
"1171",1987-03-16,22839.588196,21736.725157
"1172",1987-03-17,22205.692746,20991.682435
"1173",1987-03-18,21174.188294,20426.538879
"1174",1987-03-19,20494.616394,19995.038697
"1175",1987-03-20,20216.229005,19494.41681
"1176",1987-03-21,19776.393742,18788.155519
"1177",1987-03-22,19095.064574,17984.361267
"1178",1987-03-23,18381.681945,17185.989197
"1179",1987-03-24,17774.411439,16458.508055
"1180",1987-03-25,17284.147582,15869.385008
"1181",1987-03-26,17181.241334,15411.626771
"1182",1987-03-27,16883.868347,14956.722108
"1183",1987-03-28,16625.284242,14855.712828
"1184",1987-03-29,16090.023804,14737.367492
"1185",1987-03-30,15941.641724,15230.091922
"1186",1987-03-31,17514.76715,16798.170592
"1187",1987-04-01,18335.281491,18781.486511
"1188",1987-04-02,22019.350044,23394.178839
"1189",1987-04-03,28740.54958,30592.12379
"1190",1987-04-04,42448.0061,51253.40171
"1191",1987-04-05,67662.729,86129.22459
"1192",1987-04-06,90298.81102,107705.37063
"1193",1987-04-07,97712.38819,101978.58836
"1194",1987-04-08,95856.94384,79897.68824
"1195",1987-04-09,77071.68701,62043.95652
"1196",1987-04-10,58752.08372,50915.22351
"1197",1987-04-11,47263.70434,43320.88169
"1198",1987-04-12,40430.77014,38162.07775
"1199",1987-04-13,36537.93321,34614.8568
"1200",1987-04-14,34291.07996,31864.28018
"1201",1987-04-15,32718.79993,30948.02394
"1202",1987-04-16,32612.96593,37271.62842
"1203",1987-04-17,56151.69543,71256.60215
"1204",1987-04-18,124266.47192,128342.57812
"1205",1987-04-19,168601.41748,143095.93408
"1206",1987-04-20,143744.22947,115225.68557
"1207",1987-04-21,104180.46849,85587.8921
"1208",1987-04-22,74161.03296,62706.33498
"1209",1987-04-23,56013.05054,49866.44705
"1210",1987-04-24,46389.8014,43383.93054
"1211",1987-04-25,41241.79202,40574.73477
"1212",1987-04-26,40063.40625,42047.05079
"1213",1987-04-27,41368.5325,44935.44323
"1214",1987-04-28,41269.91967,44392.09657
"1215",1987-04-29,38534.23498,40787.07789
"1216",1987-04-30,35106.36719,37050.50734
"1217",1987-05-01,31807.62815,34108.57448
"1218",1987-05-02,29203.38868,31815.78956
"1219",1987-05-03,27465.90869,31310.53198
"1220",1987-05-04,30061.9818,34500.95473
"1221",1987-05-05,34841.0139,39978.01852
"1222",1987-05-06,45192.61255,47120.00353
"1223",1987-05-07,49608.94312,48329.35203
"1224",1987-05-08,44786.32594,43475.29078
"1225",1987-05-09,37698.02955,37763.47571
"1226",1987-05-10,32398.59472,33521.79968
"1227",1987-05-11,28244.60607,30152.65773
"1228",1987-05-12,25208.30732,27610.33286
"1229",1987-05-13,23251.517633,25793.42004
"1230",1987-05-14,21989.745908,24353.862657
"1231",1987-05-15,20706.471191,23353.975345
"1232",1987-05-16,19646.062132,22266.649292
"1233",1987-05-17,18746.533508,21340.464173
"1234",1987-05-18,17989.355225,20585.083131
"1235",1987-05-19,17778.703369,20923.513182
"1236",1987-05-20,19529.243714,22759.668088
"1237",1987-05-21,22347.509764,24949.835502
"1238",1987-05-22,23375.087339,26434.25685
"1239",1987-05-23,24089.034607,26961.68285
"1240",1987-05-24,24401.921881,26258.27908
"1241",1987-05-25,22888.010132,24567.620647
"1242",1987-05-26,21091.02594,22886.090637
"1243",1987-05-27,19607.894409,21415.691223
"1244",1987-05-28,18206.588988,20067.73407
"1245",1987-05-29,16978.515074,18889.487735
"1246",1987-05-30,15920.731139,18021.354797
"1247",1987-05-31,15192.669554,17472.460818
"1248",1987-06-01,14570.414673,16834.680725
"1249",1987-06-02,14047.147706,16197.742185
"1250",1987-06-03,13735.986086,16929.294129
"1251",1987-06-04,15239.66327,16995.931211
"1252",1987-06-05,15506.122255,16347.3537
"1253",1987-06-06,15103.874389,15627.975341
"1254",1987-06-07,14413.971802,14928.876344
"1255",1987-06-08,13461.174255,14139.075256
"1256",1987-06-09,12543.868163,13367.228638
"1257",1987-06-10,11709.089752,12637.502928
"1258",1987-06-11,11004.828002,11940.331206
"1259",1987-06-12,10455.062896,11328.665285
"1260",1987-06-13,10109.448517,10866.545378
"1261",1987-06-14,9811.969054,10466.07675
"1262",1987-06-15,9723.932342,9926.769196
"1263",1987-06-16,9580.224854,9315.267579
"1264",1987-06-17,9085.830687,8788.415831
"1265",1987-06-18,8559.362243,8367.188172
"1266",1987-06-19,8085.220824,7957.183655
"1267",1987-06-20,7908.333069,8171.929139
"1268",1987-06-21,8628.733305,8523.595244
"1269",1987-06-22,8966.982545,8517.460572
"1270",1987-06-23,8818.432097,8236.010531
"1271",1987-06-24,8269.284484,7834.979647
"1272",1987-06-25,7916.321961,7751.858215
"1273",1987-06-26,8443.54849,8560.677184
"1274",1987-06-27,9381.919741,8812.210419
"1275",1987-06-28,10123.438748,8804.994052
"1276",1987-06-29,10072.48471,8521.063445
"1277",1987-06-30,9574.630583,8710.240236
"1278",1987-07-01,9625.028868,8919.942475
"1279",1987-07-02,10062.832795,8446.040008
"1280",1987-07-03,9462.910036,8073.842529
"1281",1987-07-04,9487.420165,7606.102325
"1282",1987-07-05,9527.462281,6987.194641
"1283",1987-07-06,8996.095461,6422.88495
"1284",1987-07-07,8184.98746,6108.530152
"1285",1987-07-08,7597.018708,6185.857086
"1286",1987-07-09,7434.229647,6125.391631
"1287",1987-07-10,7120.666288,5884.17917
"1288",1987-07-11,6768.523987,5783.554049
"1289",1987-07-12,6774.169831,5663.168015
"1290",1987-07-13,6409.749176,5441.605166
"1291",1987-07-14,6518.519563,5415.820283
"1292",1987-07-15,6733.734803,5316.506775
"1293",1987-07-16,6748.619114,5204.496184
"1294",1987-07-17,6483.792786,5014.058348
"1295",1987-07-18,6142.247421,4758.011354
"1296",1987-07-19,5791.628571,4501.715104
"1297",1987-07-20,5470.849776,4256.403732
"1298",1987-07-21,5156.049866,4036.995619
"1299",1987-07-22,4847.970001,3813.873946
"1300",1987-07-23,4545.551071,3594.336853
"1301",1987-07-24,4256.127609,3461.749543
"1302",1987-07-25,4108.551436,3359.107011
"1303",1987-07-26,3796.866058,3168.551727
"1304",1987-07-27,3571.130112,2992.139345
"1305",1987-07-28,3444.849546,2823.889135
"1306",1987-07-29,3309.221402,2653.131338
"1307",1987-07-30,3156.643522,2489.32599
"1308",1987-07-31,3001.811515,2331.3325045
"1309",1987-08-01,2840.090613,2177.6164704
"1310",1987-08-02,2665.675919,2029.9677962
"1311",1987-08-03,2509.890182,1895.4642792
"1312",1987-08-04,2354.2440109,1818.9194945
"1313",1987-08-05,2244.8171236,1780.2252122
"1314",1987-08-06,2205.3731384,1720.5861511
"1315",1987-08-07,2152.6519777,1718.2325288
"1316",1987-08-08,2170.6655576,1726.7176664
"1317",1987-08-09,2246.4376064,1728.0984727
"1318",1987-08-10,2269.9510271,1665.959274
"1319",1987-08-11,2166.8036957,1597.3175278
"1320",1987-08-12,2063.2589493,1520.0149347
"1321",1987-08-13,1957.2491837,1428.1353494
"1322",1987-08-14,1839.4809644,1322.5926365
"1323",1987-08-15,1709.9004286,1211.7706604
"1324",1987-08-16,1678.1700212,1152.7646524
"1325",1987-08-17,1530.0971489,1014.727493
"1326",1987-08-18,1339.8308409,870.8713228
"1327",1987-08-19,1172.534569,746.9194105
"1328",1987-08-20,1033.6736449,648.2941799
"1329",1987-08-21,919.762928,571.6586801
"1330",1987-08-22,893.8705862,660.6817914
"1331",1987-08-23,854.9670449,623.6104753
"1332",1987-08-24,831.7864876,631.6717244
"1333",1987-08-25,848.3354381,674.5005454
"1334",1987-08-26,882.8271825,735.4700965
"1335",1987-08-27,922.6403543,804.4385412
"1336",1987-08-28,1039.4087145,934.4536477
"1337",1987-08-29,1099.4795759,982.7215575
"1338",1987-08-30,1081.5987169,1052.4343222
"1339",1987-08-31,1090.9174574,1130.6132968
"1340",1987-09-01,1116.1185689,1228.9284019
"1341",1987-09-02,1153.2778662,1336.8341829
"1342",1987-09-03,1168.0407752,1357.3045845
"1343",1987-09-04,1160.03841,1336.7059938
"1344",1987-09-05,1138.8330916,1402.0015871
"1345",1987-09-06,1712.9322088,2181.7041854
"1346",1987-09-07,1876.1912232,3811.9129611
"1347",1987-09-08,5255.695723,8681.503694
"1348",1987-09-09,7698.586121,12858.655149
"1349",1987-09-10,14172.387147,17886.008424
"1350",1987-09-11,24422.409178,20281.970029
"1351",1987-09-12,29202.65844,25648.92898
"1352",1987-09-13,30534.61195,26165.88733
"1353",1987-09-14,28566.10021,25741.31456
"1354",1987-09-15,27188.57838,24618.40369
"1355",1987-09-16,23109.127809,22696.714903
"1356",1987-09-17,20330.742982,21083.127626
"1357",1987-09-18,20603.68365,20664.615053
"1358",1987-09-19,18918.92322,19029.20892
"1359",1987-09-20,17981.117737,18367.219665
"1360",1987-09-21,17964.320557,18207.937746
"1361",1987-09-22,20347.380189,19643.677733
"1362",1987-09-23,20878.482052,21136.763551
"1363",1987-09-24,19732.712096,21077.457581
"1364",1987-09-25,17832.404239,19411.091801
"1365",1987-09-26,15808.170412,17450.524474
"1366",1987-09-27,14082.730409,15673.468505
"1367",1987-09-28,12385.86499,14203.621766
"1368",1987-09-29,10973.840881,12863.224485
"1369",1987-09-30,10171.208223,12126.504763
"1370",1987-10-01,9710.055267,11639.685031
"1371",1987-10-02,9501.066804,11754.058804
"1372",1987-10-03,9837.554228,12142.716676
"1373",1987-10-04,10091.529145,12184.879974
"1374",1987-10-05,9596.04126,12256.504184
"1375",1987-10-06,9233.357969,12242.616731
"1376",1987-10-07,9616.817047,12583.118896
"1377",1987-10-08,9299.290863,12128.562776
"1378",1987-10-09,9021.487578,11482.505034
"1379",1987-10-10,8518.069333,10738.226103
"1380",1987-10-11,7964.461485,10040.195615
"1381",1987-10-12,7450.130156,9447.572298
"1382",1987-10-13,7019.144194,8970.177428
"1383",1987-10-14,6657.572266,8546.00412
"1384",1987-10-15,6346.610259,8143.248781
"1385",1987-10-16,6080.046874,7761.214051
"1386",1987-10-17,5835.871889,7388.003998
"1387",1987-10-18,5595.170305,7018.305818
"1388",1987-10-19,5343.518171,6662.993103
"1389",1987-10-20,5086.257154,6398.634157
"1390",1987-10-21,4971.650161,6392.801207
"1391",1987-10-22,4872.683061,6238.777296
"1392",1987-10-23,4773.668516,6009.47978
"1393",1987-10-24,4580.096422,5756.689058
"1394",1987-10-25,4340.931061,5493.443496
"1395",1987-10-26,4120.983448,5238.784819
"1396",1987-10-27,4943.750701,7312.081755
"1397",1987-10-28,6237.558212,7494.998135
"1398",1987-10-29,6852.563141,8067.690705
"1399",1987-10-30,7592.814881,8026.412752
"1400",1987-10-31,7078.959809,7564.134521
"1401",1987-11-01,6445.476806,7147.327025
"1402",1987-11-02,5940.016099,6844.87909
"1403",1987-11-03,5528.275406,6588.318605
"1404",1987-11-04,5180.482437,6335.075805
"1405",1987-11-05,4886.263412,6075.467667
"1406",1987-11-06,4630.524399,5800.997638
"1407",1987-11-07,4397.957351,5514.157867
"1408",1987-11-08,4171.692184,5224.279524
"1409",1987-11-09,3954.811556,5272.489931
"1410",1987-11-10,4913.536545,7490.677945
"1411",1987-11-11,6488.240128,8329.26361
"1412",1987-11-12,7910.409975,8943.992523
"1413",1987-11-13,8210.642303,9198.417694
"1414",1987-11-14,7952.899475,9574.438567
"1415",1987-11-15,7725.961853,10008.701536
"1416",1987-11-16,7606.796202,10393.000305
"1417",1987-11-17,7679.730133,10848.18524
"1418",1987-11-18,8632.497284,11132.005738
"1419",1987-11-19,9259.422362,11016.283202
"1420",1987-11-20,9761.910951,10805.902374
"1421",1987-11-21,9541.363251,10401.27347
"1422",1987-11-22,9142.628144,9972.494446
"1423",1987-11-23,8773.33133,9599.459594
"1424",1987-11-24,8437.03485,9249.213349
"1425",1987-11-25,8116.903562,8885.111358
"1426",1987-11-26,7795.959563,8478.760557
"1427",1987-11-27,7545.852906,9018.699063
"1428",1987-11-28,8800.635498,10412.386202
"1429",1987-11-29,12638.065368,19921.224289
"1430",1987-11-30,26267.328309,30388.13388
"1431",1987-12-01,37008.3716,31091.87415
"1432",1987-12-02,31159.93688,29219.67261
"1433",1987-12-03,25554.52846,29263.2842
"1434",1987-12-04,23193.642762,27089.0028
"1435",1987-12-05,20873.843627,23980.865976
"1436",1987-12-06,18633.771241,21365.692995
"1437",1987-12-07,16787.923645,19269.789246
"1438",1987-12-08,15311.816769,17716.347167
"1439",1987-12-09,14196.492494,16440.955385
"1440",1987-12-10,13237.903625,15466.812377
"1441",1987-12-11,12865.433899,14928.720518
"1442",1987-12-12,11992.689057,14061.219545
"1443",1987-12-13,11500.239076,13529.463804
"1444",1987-12-14,11223.504639,13253.782288
"1445",1987-12-15,13060.993223,15922.952573
"1446",1987-12-16,14095.691895,17251.577516
"1447",1987-12-17,14491.039244,17471.309391
"1448",1987-12-18,14449.311891,17305.154789
"1449",1987-12-19,14359.131411,17208.154846
"1450",1987-12-20,15337.647464,18488.494992
"1451",1987-12-21,16363.93933,19992.441651
"1452",1987-12-22,16844.79657,20451.818296
"1453",1987-12-23,16932.478576,20863.649291
"1454",1987-12-24,16796.408692,21911.558291
"1455",1987-12-25,16300.412291,21855.10608
"1456",1987-12-26,17077.014161,22250.206058
"1457",1987-12-27,17589.316163,22307.0672
"1458",1987-12-28,18139.330387,23353.603332
"1459",1987-12-29,19003.815551,24347.610358
"1460",1987-12-30,19783.150573,24476.50795
"1461",1987-12-31,19658.06921,23515.429932
"1462",1988-01-01,19345.495545,22192.528623
"1463",1988-01-02,18876.958068,21061.17401
"1464",1988-01-03,18061.517516,20103.7334
"1465",1988-01-04,17114.373901,19196.391907
"1466",1988-01-05,16141.346373,18335.316896
"1467",1988-01-06,15267.889773,17584.732238
"1468",1988-01-07,14525.502074,16865.184265
"1469",1988-01-08,13957.503785,16199.812193
"1470",1988-01-09,13405.61279,15461.521424
"1471",1988-01-10,12847.15753,14799.249146
"1472",1988-01-11,12300.286224,14130.659607
"1473",1988-01-12,11781.270447,13530.66217
"1474",1988-01-13,11316.418242,13079.073062
"1475",1988-01-14,10970.750825,12719.731567
"1476",1988-01-15,10595.6434,12439.33972
"1477",1988-01-16,10173.086886,12224.042514
"1478",1988-01-17,9752.565339,12177.949312
"1479",1988-01-18,10755.868348,13038.952942
"1480",1988-01-19,11790.307614,14308.678283
"1481",1988-01-20,22821.67592,24034.401717
"1482",1988-01-21,34746.19641,34618.50084
"1483",1988-01-22,38529.39761,48009.84375
"1484",1988-01-23,48680.7239,56224.69092
"1485",1988-01-24,44983.30077,51130.32774
"1486",1988-01-25,37041.96422,44290.62099
"1487",1988-01-26,32888.57871,38873.75367
"1488",1988-01-27,29816.84485,34701.42065
"1489",1988-01-28,27082.18237,30317.25645
"1490",1988-01-29,24617.45033,26664.3545
"1491",1988-01-30,22607.25525,24156.988359
"1492",1988-01-31,21287.776428,22578.782228
"1493",1988-02-01,21412.564269,22096.971374
"1494",1988-02-02,23438.396658,23683.368411
"1495",1988-02-03,30865.95899,27002.12172
"1496",1988-02-04,46274.04259,31329.63257
"1497",1988-02-05,52782.0203,33650.89427
"1498",1988-02-06,47602.94606,32629.48218
"1499",1988-02-07,39227.62594,30514.0127
"1500",1988-02-08,33099.98963,28430.87353
"1501",1988-02-09,28597.17638,26386.57899
"1502",1988-02-10,25182.399097,24862.9993
"1503",1988-02-11,22987.819152,23594.421638
"1504",1988-02-12,22113.141477,24624.79128
"1505",1988-02-13,21229.297485,24918.6902
"1506",1988-02-14,20150.793517,24222.258585
"1507",1988-02-15,19986.143801,22966.142028
"1508",1988-02-16,20959.186095,22693.581482
"1509",1988-02-17,22078.475769,22752.146912
"1510",1988-02-18,22034.196167,22137.454586
"1511",1988-02-19,21857.977723,22443.430239
"1512",1988-02-20,24068.713308,23348.109073
"1513",1988-02-21,29554.08509,24333.52033
"1514",1988-02-22,31384.08497,24206.367
"1515",1988-02-23,28781.8661,24191.86668
"1516",1988-02-24,25905.15321,23612.465577
"1517",1988-02-25,24323.401309,22299.447511
"1518",1988-02-26,23305.495974,20993.366638
"1519",1988-02-27,21939.70575,19919.061888
"1520",1988-02-28,20495.065917,18999.341002
"1521",1988-02-29,19249.358153,18148.078983
"1522",1988-03-01,18411.18402,17363.685181
"1523",1988-03-02,17917.689816,16645.024474
"1524",1988-03-03,17382.392578,16502.976991
"1525",1988-03-04,18015.914673,18257.321718
"1526",1988-03-05,20958.017089,21343.492984
"1527",1988-03-06,28526.754317,24340.392112
"1528",1988-03-07,42379.00903,27317.48413
"1529",1988-03-08,44990.00366,27231.07996
"1530",1988-03-09,35344.8274,24581.271419
"1531",1988-03-10,27928.25221,21845.312255
"1532",1988-03-11,23115.694509,19854.99707
"1533",1988-03-12,20257.95288,18419.608337
"1534",1988-03-13,18542.337647,17304.369936
"1535",1988-03-14,17282.217774,16363.157593
"1536",1988-03-15,16231.478941,15578.055421
"1537",1988-03-16,15387.676511,14965.384766
"1538",1988-03-17,14716.512755,14415.119382
"1539",1988-03-18,14097.359864,13947.800172
"1540",1988-03-19,13528.336914,13514.932129
"1541",1988-03-20,12999.854796,13070.591249
"1542",1988-03-21,12493.900361,12613.202758
"1543",1988-03-22,12019.137911,12173.181335
"1544",1988-03-23,11582.486266,11752.49298
"1545",1988-03-24,11188.01767,11359.627838
"1546",1988-03-25,10823.215822,11036.013305
"1547",1988-03-26,13576.851961,15486.903018
"1548",1988-03-27,16420.21637,16700.079652
"1549",1988-03-28,16219.785764,16311.060668
"1550",1988-03-29,15014.835571,15821.45337
"1551",1988-03-30,14447.6087,15746.684569
"1552",1988-03-31,14211.685607,15438.749939
"1553",1988-04-01,13780.419798,14779.317569
"1554",1988-04-02,13120.086,13888.411804
"1555",1988-04-03,12339.429625,12987.731138
"1556",1988-04-04,11545.489717,12159.367677
"1557",1988-04-05,10817.409212,11419.331572
"1558",1988-04-06,10190.470033,11163.752596
"1559",1988-04-07,12693.44043,16104.674925
"1560",1988-04-08,16326.429688,21049.834354
"1561",1988-04-09,20310.77063,33217.85827
"1562",1988-04-10,28284.424919,43795.82191
"1563",1988-04-11,32510.1968,37526.67469
"1564",1988-04-12,29173.32069,29922.52981
"1565",1988-04-13,24344.147883,24119.506087
"1566",1988-04-14,20561.009581,20319.879823
"1567",1988-04-15,18069.213807,18032.936645
"1568",1988-04-16,16293.115052,16441.983948
"1569",1988-04-17,15009.987978,15374.126891
"1570",1988-04-18,13980.200501,14663.28961
"1571",1988-04-19,13224.156614,14040.564885
"1572",1988-04-20,12649.752136,13381.149229
"1573",1988-04-21,12150.737916,12739.786743
"1574",1988-04-22,11577.227843,12169.49173
"1575",1988-04-23,11048.582092,11686.930266
"1576",1988-04-24,10738.489015,11343.010927
"1577",1988-04-25,10609.71527,11097.157228
"1578",1988-04-26,10370.860415,10931.874785
"1579",1988-04-27,10288.940521,10872.826019
"1580",1988-04-28,10655.63559,11305.012697
"1581",1988-04-29,10656.896209,11288.788206
"1582",1988-04-30,10594.436157,11035.342895
"1583",1988-05-01,10027.341829,10521.241397
"1584",1988-05-02,9298.515716,10003.010284
"1585",1988-05-03,8724.702056,9658.136594
"1586",1988-05-04,8355.10031,9856.41226
"1587",1988-05-05,9360.169525,14069.565859
"1588",1988-05-06,16118.514712,25797.195419
"1589",1988-05-07,30435.629279,41617.29519
"1590",1988-05-08,46281.69508,62214.3811
"1591",1988-05-09,55796.6526,62887.07079
"1592",1988-05-10,52260.03604,50610.20667
"1593",1988-05-11,42067.95679,39891.7379
"1594",1988-05-12,34385.0027,33400.32324
"1595",1988-05-13,29069.24034,28400.32264
"1596",1988-05-14,24476.513543,24608.768065
"1597",1988-05-15,21373.537414,22120.130741
"1598",1988-05-16,19908.601259,22041.545775
"1599",1988-05-17,20043.553101,23280.579604
"1600",1988-05-18,25171.660103,36640.11487
"1601",1988-05-19,41669.91309,67484.31934
"1602",1988-05-20,90012.4634,91416.29371
"1603",1988-05-21,114029.74658,101679.16944
"1604",1988-05-22,115238.11913,86954.36964
"1605",1988-05-23,90775.73632,65431.67998
"1606",1988-05-24,68362.27147,56367.99632
"1607",1988-05-25,62820.18848,52935.12646
"1608",1988-05-26,62296.61353,51714.74121
"1609",1988-05-27,58184.66872,48991.11486
"1610",1988-05-28,50545.69861,44420.23656
"1611",1988-05-29,42828.18043,39418.0731
"1612",1988-05-30,36976.79453,35164.86365
"1613",1988-05-31,32637.7286,31519.59107
"1614",1988-06-01,29257.4558,28521.49549
"1615",1988-06-02,26890.7705,26456.10704
"1616",1988-06-03,25107.79122,24955.01386
"1617",1988-06-04,23762.229609,23731.872861
"1618",1988-06-05,22685.313233,22762.293398
"1619",1988-06-06,21806.197572,21960.902404
"1620",1988-06-07,21025.732908,21245.577148
"1621",1988-06-08,20326.015869,20474.610777
"1622",1988-06-09,20050.404418,20551.103333
"1623",1988-06-10,19839.069339,20537.158021
"1624",1988-06-11,19454.899841,20245.666928
"1625",1988-06-12,19061.581176,19757.734376
"1626",1988-06-13,18491.078552,19161.633607
"1627",1988-06-14,17694.162354,18203.524536
"1628",1988-06-15,16718.051028,16997.857116
"1629",1988-06-16,15732.080809,15945.923643
"1630",1988-06-17,15468.309326,14928.352418
"1631",1988-06-18,14310.157592,13823.014953
"1632",1988-06-19,13401.831056,12831.172363
"1633",1988-06-20,12568.305117,11935.376099
"1634",1988-06-21,11767.808747,11091.675539
"1635",1988-06-22,10987.04538,10309.943542
"1636",1988-06-23,10274.826417,9590.213681
"1637",1988-06-24,9640.728423,8954.90338
"1638",1988-06-25,9119.700774,8402.166656
"1639",1988-06-26,8673.721375,7865.348329
"1640",1988-06-27,8219.632413,7353.536438
"1641",1988-06-28,7776.22772,6888.707762
"1642",1988-06-29,7351.959077,6464.651488
"1643",1988-06-30,6939.321592,6093.03952
"1644",1988-07-01,6552.98346,5727.739778
"1645",1988-07-02,6216.67015,5424.265717
"1646",1988-07-03,5921.656127,5132.666533
"1647",1988-07-04,5644.555524,4826.143679
"1648",1988-07-05,5378.612808,4524.003984
"1649",1988-07-06,5098.198713,4225.440841
"1650",1988-07-07,4805.118683,3953.894607
"1651",1988-07-08,4517.940842,3749.273879
"1652",1988-07-09,4398.107972,3609.979582
"1653",1988-07-10,4185.235918,3488.390948
"1654",1988-07-11,4086.998764,3329.801255
"1655",1988-07-12,4261.011432,3183.980391
"1656",1988-07-13,4063.783158,3060.250533
"1657",1988-07-14,4071.197128,2984.598356
"1658",1988-07-15,4051.294999,2923.323297
"1659",1988-07-16,3981.38582,2861.391538
"1660",1988-07-17,3980.011842,2828.364106
"1661",1988-07-18,4204.280107,2843.538867
"1662",1988-07-19,4361.135543,3285.253495
"1663",1988-07-20,5233.054626,4607.481186
"1664",1988-07-21,6321.581941,5509.008392
"1665",1988-07-22,7624.681307,6376.400268
"1666",1988-07-23,7891.299105,7083.942961
"1667",1988-07-24,7969.917327,6701.383393
"1668",1988-07-25,8065.259583,6425.247772
"1669",1988-07-26,8462.577179,6645.976561
"1670",1988-07-27,8573.788421,6398.726686
"1671",1988-07-28,8367.178377,6328.091581
"1672",1988-07-29,8103.159335,6175.164228
"1673",1988-07-30,7407.34732,5913.471881
"1674",1988-07-31,6648.161071,5695.091706
"1675",1988-08-01,6114.696824,5521.016936
"1676",1988-08-02,5725.485063,5219.333589
"1677",1988-08-03,5320.625931,4849.776229
"1678",1988-08-04,4897.048006,4458.439589
"1679",1988-08-05,4482.815169,4100.70955
"1680",1988-08-06,4279.22325,4267.831985
"1681",1988-08-07,4804.599579,4165.686281
"1682",1988-08-08,4385.440553,3942.020721
"1683",1988-08-09,4341.662476,3713.230606
"1684",1988-08-10,4155.523377,3479.444304
"1685",1988-08-11,3877.866378,3267.191269
"1686",1988-08-12,3591.260208,3016.018478
"1687",1988-08-13,3379.954925,2754.777206
"1688",1988-08-14,3162.20401,2586.102242
"1689",1988-08-15,2976.115766,2375.4098747
"1690",1988-08-16,2911.890779,2149.2285003
"1691",1988-08-17,2664.360412,1903.9136424
"1692",1988-08-18,2389.1545172,1703.5274047
"1693",1988-08-19,2253.9462279,1982.0192334
"1694",1988-08-20,2903.6453021,2526.96424
"1695",1988-08-21,3095.559371,2529.575416
"1696",1988-08-22,3094.01306,2618.547333
"1697",1988-08-23,3080.022308,2707.57193
"1698",1988-08-24,3162.883881,3018.151602
"1699",1988-08-25,3410.667282,3634.696441
"1700",1988-08-26,4745.210341,4443.31029
"1701",1988-08-27,5174.142625,4552.47934
"1702",1988-08-28,5072.77582,4517.382646
"1703",1988-08-29,6277.943239,6120.147675
"1704",1988-08-30,6062.738738,5845.277998
"1705",1988-08-31,5940.954957,6151.664961
"1706",1988-09-01,5908.627731,6202.642793
"1707",1988-09-02,5754.627365,5976.637528
"1708",1988-09-03,5530.002532,5690.913926
"1709",1988-09-04,6758.038311,7987.418811
"1710",1988-09-05,6815.586427,8264.548463
"1711",1988-09-06,6903.145599,8598.624086
"1712",1988-09-07,6702.980195,8534.613403
"1713",1988-09-08,6414.14511,8656.098327
"1714",1988-09-09,6128.458297,8747.170656
"1715",1988-09-10,5870.237548,8342.655307
"1716",1988-09-11,5614.94098,7547.924226
"1717",1988-09-12,5359.583754,6689.934144
"1718",1988-09-13,5090.93788,5973.363495
"1719",1988-09-14,4830.723084,5493.103958
"1720",1988-09-15,4587.621582,5151.614397
"1721",1988-09-16,4340.598936,4871.280045
"1722",1988-09-17,4117.874724,4669.432052
"1723",1988-09-18,3941.701844,4544.602202
"1724",1988-09-19,3722.337906,4519.66266
"1725",1988-09-20,3678.375716,4498.090867
"1726",1988-09-21,3697.681654,4613.290738
"1727",1988-09-22,3459.21617,4870.439513
"1728",1988-09-23,3326.50865,5078.193174
"1729",1988-09-24,3264.765395,5384.533263
"1730",1988-09-25,4415.297516,5864.71985
"1731",1988-09-26,4281.721283,5528.501606
"1732",1988-09-27,4416.35823,5531.41582
"1733",1988-09-28,4371.67282,5522.010116
"1734",1988-09-29,4295.825607,5776.548584
"1735",1988-09-30,4273.299818,6336.117767
"1736",1988-10-01,4352.817031,6722.016084
"1737",1988-10-02,4529.062974,6693.671083
"1738",1988-10-03,4746.64659,6343.990582
"1739",1988-10-04,4826.941911,5859.179843
"1740",1988-10-05,4680.784317,5387.759946
"1741",1988-10-06,4446.618926,4935.38321
"1742",1988-10-07,4177.229766,4542.079422
"1743",1988-10-08,3911.487625,4250.939665
"1744",1988-10-09,3639.671205,4027.863767
"1745",1988-10-10,3448.322711,3815.380478
"1746",1988-10-11,3275.09491,3639.516313
"1747",1988-10-12,3083.97466,3485.224946
"1748",1988-10-13,2887.349136,3356.49655
"1749",1988-10-14,2694.806755,3202.380677
"1750",1988-10-15,2509.103652,3035.782881
"1751",1988-10-16,2329.4606251,2857.824746
"1752",1988-10-17,2163.543556,2681.517348
"1753",1988-10-18,2026.8449553,2537.729874
"1754",1988-10-19,1919.7814253,2404.6865303
"1755",1988-10-20,1803.2567292,2836.2859203
"1756",1988-10-21,1987.7895737,3099.21746
