"","date","mod1.flow","mod2.flow"
"57",1984-02-26,46.43283989,46.43283989
"58",1984-02-27,46.4473436,46.4473436
"59",1984-02-28,53.40593338,53.40593338
"60",1984-02-29,57.16994503,57.16994503
"61",1984-03-01,54.81268669,54.81268669
"62",1984-03-02,56.87361503,56.87361503
"63",1984-03-03,61.93058085,61.93058085
"64",1984-03-04,63.04381897,63.04381897
"65",1984-03-05,64.1370621,64.1370621
"66",1984-03-06,68.07938193,68.07938193
"67",1984-03-07,64.1144593,64.1144593
"68",1984-03-08,58.87033702,58.87033702
"69",1984-03-09,54.43412901,54.43412901
"70",1984-03-10,50.34416771,50.34416771
"71",1984-03-11,46.65980054,46.65980054
"72",1984-03-12,43.3337897,43.3337897
"73",1984-03-13,40.78510536,40.78510536
"74",1984-03-14,38.0973935,38.0973935
"75",1984-03-15,35.29596579,35.29596579
"76",1984-03-16,33.64571369,33.64571369
"77",1984-03-17,31.1419525,31.1419525
"78",1984-03-18,28.8545687,28.8545687
"79",1984-03-19,31.47986937,31.47986937
"80",1984-03-20,30.01956272,30.01956272
"81",1984-03-21,77.51721143,77.51721143
"82",1984-03-22,95.02529455,95.02529455
"83",1984-03-23,77.24500727,77.24500727
"84",1984-03-24,65.90014505,65.90014505
"85",1984-03-25,60.0854342,60.0854342
"86",1984-03-26,56.9616551,56.9616551
"87",1984-03-27,58.32249902,58.32249902
"88",1984-03-28,82.40493677,82.40493677
"89",1984-03-29,170.69062375,170.69062375
"90",1984-03-30,128.98685168,128.98685168
"91",1984-03-31,104.41116476,104.41116476
"92",1984-04-01,90.38521699,90.38521699
"93",1984-04-02,81.82690452,81.82690452
"94",1984-04-03,76.05691932,76.05691932
"95",1984-04-04,83.63008212,83.63008212
"96",1984-04-05,134.71263839,134.71263839
"97",1984-04-06,182.84627817,182.84627817
"98",1984-04-07,137.90602303,137.90602303
"99",1984-04-08,115.3539076,115.3539076
"100",1984-04-09,102.00639725,102.00639725
"101",1984-04-10,111.46990441,111.46990441
"102",1984-04-11,114.26424263,114.26424263
"103",1984-04-12,96.61949133,96.61949133
"104",1984-04-13,87.37825298,87.37825298
"105",1984-04-14,82.18472912,82.18472912
"106",1984-04-15,81.40875099,81.40875099
"107",1984-04-16,78.11643625,78.11643625
"108",1984-04-17,85.72021389,85.72021389
"109",1984-04-18,81.53681348,81.53681348
"110",1984-04-19,72.90677882,72.90677882
"111",1984-04-20,66.80432177,66.80432177
"112",1984-04-21,78.72901105,78.72901105
"113",1984-04-22,87.75916864,87.75916864
"114",1984-04-23,90.74952769,90.74952769
"115",1984-04-24,85.01613213,85.01613213
"116",1984-04-25,77.94740414,77.94740414
"117",1984-04-26,72.0263288,72.0263288
"118",1984-04-27,66.74651098,66.74651098
"119",1984-04-28,61.86950208,61.86950208
"120",1984-04-29,57.18229366,57.18229366
"121",1984-04-30,53.87814928,53.87814928
"122",1984-05-01,50.06648063,50.06648063
"123",1984-05-02,47.38943601,47.38943601
"124",1984-05-03,57.76793826,57.76793826
"125",1984-05-04,161.23608447,161.23608447
"126",1984-05-05,216.84164701,216.84164701
"127",1984-05-06,320.98243432,320.98243432
"128",1984-05-07,2141.0543726,2141.0543726
"129",1984-05-08,1250.4184302,1250.4184302
"130",1984-05-09,728.114601,728.114601
"131",1984-05-10,455.1867523,455.1867523
"132",1984-05-11,347.3256721,347.3256721
"133",1984-05-12,295.8958064,295.8958064
"134",1984-05-13,268.9916045,268.9916045
"135",1984-05-14,273.6563729,273.6563729
"136",1984-05-15,245.28154752,245.28154752
"137",1984-05-16,224.23294926,224.23294926
"138",1984-05-17,207.46482373,207.46482373
"139",1984-05-18,192.33999299,192.33999299
"140",1984-05-19,178.25859643,178.25859643
"141",1984-05-20,165.04907753,165.04907753
"142",1984-05-21,152.65689134,152.65689134
"143",1984-05-22,142.003366,142.003366
"144",1984-05-23,133.63891935,133.63891935
"145",1984-05-24,130.72613095,130.72613095
"146",1984-05-25,123.1332569,123.1332569
"147",1984-05-26,113.17499255,113.17499255
"148",1984-05-27,121.83263733,121.83263733
"149",1984-05-28,145.26813077,145.26813077
"150",1984-05-29,248.82563518,248.82563518
"151",1984-05-30,179.82186604,179.82186604
"152",1984-05-31,145.77318,145.77318
"153",1984-06-01,129.0172534,129.0172534
"154",1984-06-02,116.46997262,116.46997262
"155",1984-06-03,106.59429741,106.59429741
"156",1984-06-04,98.00683499,98.00683499
"157",1984-06-05,90.13957598,90.13957598
"158",1984-06-06,83.01042655,83.01042655
"159",1984-06-07,76.42909812,76.42909812
"160",1984-06-08,70.47980359,70.47980359
"161",1984-06-09,64.9244673,64.9244673
"162",1984-06-10,59.51130508,59.51130508
"163",1984-06-11,54.6888268,54.6888268
"164",1984-06-12,50.35210562,50.35210562
"165",1984-06-13,46.80240654,46.80240654
"166",1984-06-14,42.78414177,42.78414177
"167",1984-06-15,39.22323561,39.22323561
"168",1984-06-16,36.21392415,36.21392415
"169",1984-06-17,36.74587513,36.74587513
"170",1984-06-18,41.33935953,41.33935953
"171",1984-06-19,36.44901634,36.44901634
"172",1984-06-20,32.65146721,32.65146721
"173",1984-06-21,32.00940394,32.00940394
"174",1984-06-22,44.18869435,44.18869435
"175",1984-06-23,45.23281036,45.23281036
"176",1984-06-24,43.783105,43.783105
"177",1984-06-25,40.02554632,40.02554632
"178",1984-06-26,35.31409871,35.31409871
"179",1984-06-27,31.71747779,31.71747779
"180",1984-06-28,29.05027662,29.05027662
"181",1984-06-29,32.90332076,32.90332076
"182",1984-06-30,50.08841086,50.08841086
"183",1984-07-01,123.15828848,123.15828848
"184",1984-07-02,106.27922367,106.27922367
"185",1984-07-03,77.00998473,77.00998473
"186",1984-07-04,67.54340482,67.54340482
"187",1984-07-05,81.69940187,81.69940187
"188",1984-07-06,98.1750307,98.1750307
"189",1984-07-07,114.23745392,114.23745392
"190",1984-07-08,102.39588046,102.39588046
"191",1984-07-09,89.3401978,89.3401978
"192",1984-07-10,80.46662808,80.46662808
"193",1984-07-11,73.65989424,73.65989424
"194",1984-07-12,69.66897915,69.66897915
"195",1984-07-13,63.54013205,63.54013205
"196",1984-07-14,58.34531333,58.34531333
"197",1984-07-15,53.70015647,53.70015647
"198",1984-07-16,49.65997612,49.65997612
"199",1984-07-17,45.59534441,45.59534441
"200",1984-07-18,47.22986353,47.22986353
"201",1984-07-19,44.19206511,44.19206511
"202",1984-07-20,40.20133065,40.20133065
"203",1984-07-21,37.18968035,37.18968035
"204",1984-07-22,33.77525234,33.77525234
"205",1984-07-23,30.91136933,30.91136933
"206",1984-07-24,28.29194187,28.29194187
"207",1984-07-25,25.97054031,25.97054031
"208",1984-07-26,26.500065819,26.500065819
"209",1984-07-27,66.66480587,66.66480587
"210",1984-07-28,74.56700755,74.56700755
"211",1984-07-29,66.7273202,66.7273202
"212",1984-07-30,58.81889727,58.81889727
"213",1984-07-31,53.02115106,53.02115106
"214",1984-08-01,47.69509792,47.69509792
"215",1984-08-02,43.41997136,43.41997136
"216",1984-08-03,40.26357472,40.26357472
"217",1984-08-04,37.33953941,37.33953941
"218",1984-08-05,34.14551271,34.14551271
"219",1984-08-06,31.74649463,31.74649463
"220",1984-08-07,29.70628928,29.70628928
"221",1984-08-08,47.48596895,47.48596895
"222",1984-08-09,46.92326046,46.92326046
"223",1984-08-10,41.20148003,41.20148003
"224",1984-08-11,39.26678121,39.26678121
"225",1984-08-12,43.70546054,43.70546054
"226",1984-08-13,37.4051143,37.4051143
"227",1984-08-14,33.0471778,33.0471778
"228",1984-08-15,29.78997862,29.78997862
"229",1984-08-16,27.05947517,27.05947517
"230",1984-08-17,25.50617004,25.50617004
"231",1984-08-18,29.95618927,29.95618927
"232",1984-08-19,32.12628687,32.12628687
"233",1984-08-20,29.02169395,29.02169395
"234",1984-08-21,26.13243498,26.13243498
"235",1984-08-22,23.647669386,23.647669386
"236",1984-08-23,25.944751015,25.944751015
"237",1984-08-24,23.709438139,23.709438139
"238",1984-08-25,21.411573053,21.411573053
"239",1984-08-26,19.403538348,19.403538348
"240",1984-08-27,17.590307355,17.590307355
"241",1984-08-28,16.007908882,16.007908882
"242",1984-08-29,15.830518603,15.830518603
"243",1984-08-30,13.815174222,13.815174222
"244",1984-08-31,12.432977616,12.432977616
"245",1984-09-01,11.205332278,11.205332278
"246",1984-09-02,10.055666151,10.055666151
"247",1984-09-03,15.183362286,15.183362286
"248",1984-09-04,53.9478146,53.9478146
"249",1984-09-05,38.38632416,38.38632416
"250",1984-09-06,30.07701003,30.07701003
"251",1984-09-07,25.67878953,25.67878953
"252",1984-09-08,22.825001172,22.825001172
"253",1984-09-09,20.593217016,20.593217016
"254",1984-09-10,18.675120116,18.675120116
"255",1984-09-11,17.700445594,17.700445594
"256",1984-09-12,16.552226308,16.552226308
"257",1984-09-13,14.740593253,14.740593253
"258",1984-09-14,13.302198228,13.302198228
"259",1984-09-15,12.061336191,12.061336191
"260",1984-09-16,10.943990261,10.943990261
"261",1984-09-17,9.885878832,9.885878832
"262",1984-09-18,8.881503995,8.881503995
"263",1984-09-19,7.948126677,7.948126677
"264",1984-09-20,7.068980512,7.068980512
"265",1984-09-21,6.24198502,6.24198502
"266",1984-09-22,5.470339834,5.470339834
"267",1984-09-23,4.753994018,4.753994018
"268",1984-09-24,4.105199098,4.105199098
"269",1984-09-25,3.535215126,3.535215126
"270",1984-09-26,3.056924746,3.056924746
"271",1984-09-27,2.5963021068,2.5963021068
"272",1984-09-28,5.298159629,5.298159629
"273",1984-09-29,5.413649572,5.413649572
"274",1984-09-30,9.266035528,9.266035528
"275",1984-10-01,26.641035966,26.641035966
"276",1984-10-02,28.28226397,28.28226397
"277",1984-10-03,23.977326463,23.977326463
"278",1984-10-04,20.836564003,20.836564003
"279",1984-10-05,18.568673431,18.568673431
"280",1984-10-06,16.710073946,16.710073946
"281",1984-10-07,15.234745263,15.234745263
"282",1984-10-08,14.762756587,14.762756587
"283",1984-10-09,23.031401026,23.031401026
"284",1984-10-10,24.142145866,24.142145866
"285",1984-10-11,20.526521921,20.526521921
"286",1984-10-12,18.05385351,18.05385351
"287",1984-10-13,16.167227743,16.167227743
"288",1984-10-14,14.564021408,14.564021408
"289",1984-10-15,13.104960921,13.104960921
"290",1984-10-16,11.787810446,11.787810446
"291",1984-10-17,10.855793983,10.855793983
"292",1984-10-18,9.683430791,9.683430791
"293",1984-10-19,8.673002095,8.673002095
"294",1984-10-20,40.046521939,40.046521939
"295",1984-10-21,38.79661334,38.79661334
"296",1984-10-22,39.12740623,39.12740623
"297",1984-10-23,60.35875749,60.35875749
"298",1984-10-24,106.95360352,106.95360352
"299",1984-10-25,89.19693734,89.19693734
"300",1984-10-26,67.69617844,67.69617844
"301",1984-10-27,58.3690393,58.3690393
"302",1984-10-28,52.71354865,52.71354865
"303",1984-10-29,48.56633544,48.56633544
"304",1984-10-30,44.5747385,44.5747385
"305",1984-10-31,40.96224856,40.96224856
"306",1984-11-01,38.30522427,38.30522427
"307",1984-11-02,42.72611891,42.72611891
"308",1984-11-03,41.32810461,41.32810461
"309",1984-11-04,37.95847489,37.95847489
"310",1984-11-05,50.56498041,50.56498041
"311",1984-11-06,60.45706607,60.45706607
"312",1984-11-07,52.9742589,52.9742589
"313",1984-11-08,46.76156855,46.76156855
"314",1984-11-09,45.70066273,45.70066273
"315",1984-11-10,43.18412818,43.18412818
"316",1984-11-11,43.01659535,43.01659535
"317",1984-11-12,46.75937449,46.75937449
"318",1984-11-13,42.92077565,42.92077565
"319",1984-11-14,38.81163383,38.81163383
"320",1984-11-15,36.01897122,36.01897122
"321",1984-11-16,38.41281831,38.41281831
"322",1984-11-17,39.34760726,39.34760726
"323",1984-11-18,37.29138396,37.29138396
"324",1984-11-19,655.71182072,655.71182072
"325",1984-11-20,132.74374962,132.74374962
"326",1984-11-21,103.29501938,103.29501938
"327",1984-11-22,84.13163637,84.13163637
"328",1984-11-23,77.44316436,77.44316436
"329",1984-11-24,79.59626317,79.59626317
"330",1984-11-25,83.92085766,83.92085766
"331",1984-11-26,87.39586593,87.39586593
"332",1984-11-27,93.33421732,93.33421732
"333",1984-11-28,339.76400902,339.76400902
"334",1984-11-29,219.32628541,219.32628541
"335",1984-11-30,194.70340202,194.70340202
"336",1984-12-01,187.27063465,187.27063465
"337",1984-12-02,153.40632296,153.40632296
"338",1984-12-03,146.0900655,146.0900655
"339",1984-12-04,136.9362822,136.9362822
"340",1984-12-05,127.43207218,127.43207218
"341",1984-12-06,122.39778995,122.39778995
"342",1984-12-07,112.6067524,112.6067524
"343",1984-12-08,107.7051444,107.7051444
"344",1984-12-09,107.16075755,107.16075755
"345",1984-12-10,105.06535435,105.06535435
"346",1984-12-11,134.29945374,134.29945374
"347",1984-12-12,129.11342238,129.11342238
"348",1984-12-13,117.15830231,117.15830231
"349",1984-12-14,112.44982386,112.44982386
"350",1984-12-15,107.48800039,107.48800039
"351",1984-12-16,101.44395539,101.44395539
"352",1984-12-17,99.74874641,99.74874641
"353",1984-12-18,93.18574093,93.18574093
"354",1984-12-19,105.25663901,105.25663901
"355",1984-12-20,159.72029066,159.72029066
"356",1984-12-21,172.81151248,172.81151248
"357",1984-12-22,151.94673777,151.94673777
"358",1984-12-23,132.77437594,132.77437594
"359",1984-12-24,120.84102203,120.84102203
"360",1984-12-25,141.22810174,141.22810174
"361",1984-12-26,154.2168064,154.2168064
"362",1984-12-27,138.96779441,138.96779441
"363",1984-12-28,135.57795288,135.57795288
"364",1984-12-29,126.41147852,126.41147852
"365",1984-12-30,119.48225974,119.48225974
"366",1984-12-31,219.64693316,219.64693316
"367",1985-01-01,176.5209389,176.5209389
"368",1985-01-02,218.27453532,218.27453532
"369",1985-01-03,169.01385736,169.01385736
"370",1985-01-04,210.85429146,210.85429146
"371",1985-01-05,220.47146329,220.47146329
"372",1985-01-06,185.11381625,185.11381625
"373",1985-01-07,169.05685283,169.05685283
"374",1985-01-08,157.40701533,157.40701533
"375",1985-01-09,149.10374119,149.10374119
"376",1985-01-10,139.341753,139.341753
"377",1985-01-11,132.33355425,132.33355425
"378",1985-01-12,124.01020573,124.01020573
"379",1985-01-13,115.6009202,115.6009202
"380",1985-01-14,108.82748699,108.82748699
"381",1985-01-15,103.97744747,103.97744747
"382",1985-01-16,96.68702962,96.68702962
"383",1985-01-17,90.97578647,90.97578647
"384",1985-01-18,84.43075036,84.43075036
"385",1985-01-19,79.04098107,79.04098107
"386",1985-01-20,74.769655,74.769655
"387",1985-01-21,69.08379103,69.08379103
"388",1985-01-22,64.36014986,64.36014986
"389",1985-01-23,59.97747659,59.97747659
"390",1985-01-24,55.92828727,55.92828727
"391",1985-01-25,52.49634527,52.49634527
"392",1985-01-26,49.43730485,49.43730485
"393",1985-01-27,45.55843828,45.55843828
"394",1985-01-28,42.36024511,42.36024511
"395",1985-01-29,38.74933288,38.74933288
"396",1985-01-30,35.96182965,35.96182965
"397",1985-01-31,53.02689409,53.02689409
"398",1985-02-01,131.17577267,131.17577267
"399",1985-02-02,115.61375474,115.61375474
"400",1985-02-03,65.77964594,65.77964594
"401",1985-02-04,44.51923705,44.51923705
"402",1985-02-05,46.0643183,46.0643183
"403",1985-02-06,83.72147299,83.72147299
"404",1985-02-07,88.65626169,88.65626169
"405",1985-02-08,60.92032412,60.92032412
"406",1985-02-09,42.13149903,42.13149903
"407",1985-02-10,34.00822271,34.00822271
"408",1985-02-11,63.93366146,63.93366146
"409",1985-02-12,806.44585621,806.44585621
"410",1985-02-13,226.83984865,226.83984865
"411",1985-02-14,104.95490787,104.95490787
"412",1985-02-15,62.78019214,62.78019214
"413",1985-02-16,48.04973351,48.04973351
"414",1985-02-17,142.35278432,142.35278432
"415",1985-02-18,522.1706974,522.1706974
"416",1985-02-19,407.1705496,407.1705496
"417",1985-02-20,822.9657772,822.9657772
"418",1985-02-21,1097.0485678,1097.0485678
"419",1985-02-22,930.7866363,930.7866363
"420",1985-02-23,1103.4555378,1103.4555378
"421",1985-02-24,1790.1064679,1790.1064679
"422",1985-02-25,1107.5678292,1107.5678292
"423",1985-02-26,883.1713962,883.1713962
"424",1985-02-27,448.0525912,448.0525912
"425",1985-02-28,281.08424372,281.08424372
"426",1985-03-01,212.54747676,212.54747676
"427",1985-03-02,190.85293485,190.85293485
"428",1985-03-03,185.92363976,185.92363976
"429",1985-03-04,180.95724629,180.95724629
"430",1985-03-05,197.28331614,197.28331614
"431",1985-03-06,184.29632995,184.29632995
"432",1985-03-07,172.83549069,172.83549069
"433",1985-03-08,164.76507901,164.76507901
"434",1985-03-09,282.879778,282.879778
"435",1985-03-10,211.13931321,211.13931321
"436",1985-03-11,209.27660944,209.27660944
"437",1985-03-12,264.14391396,264.14391396
"438",1985-03-13,216.12091446,216.12091446
"439",1985-03-14,185.54158543,185.54158543
"440",1985-03-15,168.58888195,168.58888195
"441",1985-03-16,157.05690909,157.05690909
"442",1985-03-17,147.26515054,147.26515054
"443",1985-03-18,138.943666,138.943666
"444",1985-03-19,130.79736568,130.79736568
"445",1985-03-20,122.49434902,122.49434902
"446",1985-03-21,115.21312809,115.21312809
"447",1985-03-22,171.01413106,171.01413106
"448",1985-03-23,220.69674495,220.69674495
"449",1985-03-24,206.51822235,206.51822235
"450",1985-03-25,168.11470125,168.11470125
"451",1985-03-26,144.70824766,144.70824766
"452",1985-03-27,132.53080605,132.53080605
"453",1985-03-28,122.7793312,122.7793312
"454",1985-03-29,113.87687969,113.87687969
"455",1985-03-30,105.6627555,105.6627555
"456",1985-03-31,100.41065932,100.41065932
"457",1985-04-01,106.88531921,106.88531921
"458",1985-04-02,105.55521728,105.55521728
"459",1985-04-03,94.81359412,94.81359412
"460",1985-04-04,86.26171827,86.26171827
"461",1985-04-05,79.29691052,79.29691052
"462",1985-04-06,108.79740071,108.79740071
"463",1985-04-07,122.30713511,122.30713511
"464",1985-04-08,115.32220031,115.32220031
"465",1985-04-09,112.44616749,112.44616749
"466",1985-04-10,104.74500513,104.74500513
"467",1985-04-11,94.14506935,94.14506935
"468",1985-04-12,86.10820509,86.10820509
"469",1985-04-13,79.3801718,79.3801718
"470",1985-04-14,73.36295246,73.36295246
"471",1985-04-15,69.56024932,69.56024932
"472",1985-04-16,65.61475468,65.61475468
"473",1985-04-17,59.87374829,59.87374829
"474",1985-04-18,54.76554562,54.76554562
"475",1985-04-19,50.3312893,50.3312893
"476",1985-04-20,46.27036391,46.27036391
"477",1985-04-21,42.53816211,42.53816211
"478",1985-04-22,39.08116673,39.08116673
"479",1985-04-23,35.89183746,35.89183746
"480",1985-04-24,32.96028448,32.96028448
"481",1985-04-25,30.25667643,30.25667643
"482",1985-04-26,27.7438265,27.7438265
"483",1985-04-27,31.46383905,31.46383905
"484",1985-04-28,64.03847551,64.03847551
"485",1985-04-29,60.59722425,60.59722425
"486",1985-04-30,51.37535951,51.37535951
"487",1985-05-01,46.2097006,46.2097006
"488",1985-05-02,43.36406802,43.36406802
"489",1985-05-03,51.50480854,51.50480854
"490",1985-05-04,47.39398614,47.39398614
"491",1985-05-05,42.25849141,42.25849141
"492",1985-05-06,38.29104553,38.29104553
"493",1985-05-07,34.98521937,34.98521937
"494",1985-05-08,32.10644768,32.10644768
"495",1985-05-09,29.51526904,29.51526904
"496",1985-05-10,27.07678343,27.07678343
"497",1985-05-11,24.783984104,24.783984104
"498",1985-05-12,22.770994424,22.770994424
"499",1985-05-13,21.048703553,21.048703553
"500",1985-05-14,20.044099273,20.044099273
"501",1985-05-15,18.54223931,18.54223931
"502",1985-05-16,21.036962396,21.036962396
"503",1985-05-17,48.03798701,48.03798701
"504",1985-05-18,73.80054162,73.80054162
"505",1985-05-19,81.19017482,81.19017482
"506",1985-05-20,70.69106985,70.69106985
"507",1985-05-21,62.94230367,62.94230367
"508",1985-05-22,58.69371533,58.69371533
"509",1985-05-23,98.47969913,98.47969913
"510",1985-05-24,201.8409357,201.8409357
"511",1985-05-25,120.49830531,120.49830531
"512",1985-05-26,92.96044898,92.96044898
"513",1985-05-27,77.15687153,77.15687153
"514",1985-05-28,68.58961341,68.58961341
"515",1985-05-29,62.4967792,62.4967792
"516",1985-05-30,57.21033668,57.21033668
"517",1985-05-31,53.59956383,53.59956383
"518",1985-06-01,51.18428899,51.18428899
"519",1985-06-02,48.97736478,48.97736478
"520",1985-06-03,51.78713284,51.78713284
"521",1985-06-04,48.5637151,48.5637151
"522",1985-06-05,48.18656005,48.18656005
"523",1985-06-06,60.15640856,60.15640856
"524",1985-06-07,77.19030665,77.19030665
"525",1985-06-08,64.58914258,64.58914258
"526",1985-06-09,55.67889856,55.67889856
"527",1985-06-10,50.13929745,50.13929745
"528",1985-06-11,82.51018378,82.51018378
"529",1985-06-12,140.48010538,140.48010538
"530",1985-06-13,125.90664338,125.90664338
"531",1985-06-14,103.53459836,103.53459836
"532",1985-06-15,90.13961767,90.13961767
"533",1985-06-16,81.11396381,81.11396381
"534",1985-06-17,74.29017569,74.29017569
"535",1985-06-18,73.13767432,73.13767432
"536",1985-06-19,67.73431228,67.73431228
"537",1985-06-20,62.51042487,62.51042487
"538",1985-06-21,57.04225422,57.04225422
"539",1985-06-22,52.32996299,52.32996299
"540",1985-06-23,48.41965555,48.41965555
"541",1985-06-24,44.88692475,44.88692475
"542",1985-06-25,41.85986842,41.85986842
"543",1985-06-26,39.59709418,39.59709418
"544",1985-06-27,35.75998019,35.75998019
"545",1985-06-28,32.67980624,32.67980624
"546",1985-06-29,29.85106681,29.85106681
"547",1985-06-30,27.36803582,27.36803582
"548",1985-07-01,26.71414197,26.71414197
"549",1985-07-02,32.24978853,32.24978853
"550",1985-07-03,45.06344928,45.06344928
"551",1985-07-04,50.79490589,50.79490589
"552",1985-07-05,46.50750304,46.50750304
"553",1985-07-06,42.09612324,42.09612324
"554",1985-07-07,38.23544037,38.23544037
"555",1985-07-08,35.03604735,35.03604735
"556",1985-07-09,31.98191645,31.98191645
"557",1985-07-10,29.8027725,29.8027725
"558",1985-07-11,40.07008278,40.07008278
"559",1985-07-12,42.13534775,42.13534775
"560",1985-07-13,34.04694581,34.04694581
"561",1985-07-14,32.40613556,32.40613556
"562",1985-07-15,31.84358038,31.84358038
"563",1985-07-16,32.93495857,32.93495857
"564",1985-07-17,35.56093846,35.56093846
"565",1985-07-18,31.81740188,31.81740188
"566",1985-07-19,28.7614807,28.7614807
"567",1985-07-20,26.17006565,26.17006565
"568",1985-07-21,24.036328251,24.036328251
"569",1985-07-22,22.789955201,22.789955201
"570",1985-07-23,21.554294647,21.554294647
"571",1985-07-24,19.286745431,19.286745431
"572",1985-07-25,17.607930363,17.607930363
"573",1985-07-26,16.394816815,16.394816815
"574",1985-07-27,76.469375846,76.469375846
"575",1985-07-28,84.11672926,84.11672926
"576",1985-07-29,66.0147338,66.0147338
"577",1985-07-30,55.90738009,55.90738009
"578",1985-07-31,52.29650139,52.29650139
"579",1985-08-01,89.28975632,89.28975632
"580",1985-08-02,143.63923739,143.63923739
"581",1985-08-03,102.16055227,102.16055227
"582",1985-08-04,78.72923494,78.72923494
"583",1985-08-05,67.09111691,67.09111691
"584",1985-08-06,60.17482471,60.17482471
"585",1985-08-07,88.81954694,88.81954694
"586",1985-08-08,108.73024796,108.73024796
"587",1985-08-09,91.53939436,91.53939436
"588",1985-08-10,70.50445604,70.50445604
"589",1985-08-11,60.2213812,60.2213812
"590",1985-08-12,53.436491,53.436491
"591",1985-08-13,48.56313458,48.56313458
"592",1985-08-14,44.59907732,44.59907732
"593",1985-08-15,40.86982955,40.86982955
"594",1985-08-16,54.57795036,54.57795036
"595",1985-08-17,101.79060197,101.79060197
"596",1985-08-18,112.94055029,112.94055029
"597",1985-08-19,94.57632303,94.57632303
"598",1985-08-20,88.41074036,88.41074036
"599",1985-08-21,88.54088353,88.54088353
"600",1985-08-22,80.55095244,80.55095244
"601",1985-08-23,73.23796555,73.23796555
"602",1985-08-24,72.17111255,72.17111255
"603",1985-08-25,88.41906666,88.41906666
"604",1985-08-26,84.70117973,84.70117973
"605",1985-08-27,78.03406381,78.03406381
"606",1985-08-28,69.76401875,69.76401875
"607",1985-08-29,63.71110533,63.71110533
"608",1985-08-30,59.45810773,59.45810773
"609",1985-08-31,57.32140875,57.32140875
"610",1985-09-01,58.77130817,58.77130817
"611",1985-09-02,54.60455846,54.60455846
"612",1985-09-03,50.11317609,50.11317609
"613",1985-09-04,46.0505234,46.0505234
"614",1985-09-05,42.29145729,42.29145729
"615",1985-09-06,39.22308303,39.22308303
"616",1985-09-07,35.90997018,35.90997018
"617",1985-09-08,33.05523184,33.05523184
"618",1985-09-09,30.15669035,30.15669035
"619",1985-09-10,27.66615367,27.66615367
"620",1985-09-11,28.18582666,28.18582666
"621",1985-09-12,26.61686956,26.61686956
"622",1985-09-13,24.03603924,24.03603924
"623",1985-09-14,21.889394046,21.889394046
"624",1985-09-15,19.954626384,19.954626384
"625",1985-09-16,18.180408537,18.180408537
"626",1985-09-17,16.549345315,16.549345315
"627",1985-09-18,15.039729834,15.039729834
"628",1985-09-19,13.637415291,13.637415291
"629",1985-09-20,12.341368855,12.341368855
"630",1985-09-21,11.137527912,11.137527912
"631",1985-09-22,10.007150262,10.007150262
"632",1985-09-23,8.972809587,8.972809587
"633",1985-09-24,8.196839871,8.196839871
"634",1985-09-25,7.255455704,7.255455704
"635",1985-09-26,9.714660647,9.714660647
