"","month","evap.mean","evap.med","evap.var","prcp.mean","prcp.med","prcp.var"
"1","Overall",0.00338,4.89e-06,2.81e-05,0.00514,0,0.000519
"2","Jan",0.000937,0,2.26e-06,0.00642,0,0.000691
"3","Feb",0.00112,0,2.93e-06,0.0046,0,0.000311
"4","Mar",0.00187,3.07e-05,6.45e-06,0.00632,0,0.000504
"5","Apr",0.00296,0.000863,1.37e-05,0.00491,0,0.000547
"6","May",0.0047,0.00219,3.05e-05,0.00494,0,0.000388
"7","Jun",0.00654,0.00326,5.5e-05,0.00599,0,0.000686
"8","Jul",0.00711,0.00338,6.36e-05,0.00549,0,0.000625
"9","Aug",0.00629,0.00196,5.49e-05,0.00381,0,0.00037
"10","Sep",0.00424,0.000226,2.94e-05,0.00672,0,0.000892
"11","Oct",0.00235,0,1.05e-05,0.00291,0,0.00027
"12","Nov",0.0014,0,4.86e-06,0.00511,0,0.000577
"13","Dec",0.00086,0,1.98e-06,0.00444,0,0.000357
