"","month","evap.mean","evap.med","evap.var","prcp.mean","prcp.med","prcp.var"
"1","Overall",0.00305,1.1e-05,2.3e-05,0.00474,0,0.000412
"2","Jan",0.000827,0,1.8e-06,0.00548,0,0.000606
"3","Feb",0.000992,0,2.32e-06,0.00395,0,0.000275
"4","Mar",0.00165,2.62e-05,5.16e-06,0.00594,0,4e-04
"5","Apr",0.00267,0.000772,1.14e-05,0.0042,0,0.000358
"6","May",0.00424,0.00196,2.51e-05,0.00492,0,0.00032
"7","Jun",0.0062,0.00327,4.82e-05,0.00599,0,0.000648
"8","Jul",0.00633,0.00308,4.98e-05,0.00534,0,0.000422
"9","Aug",0.00565,0.00183,4.35e-05,0.00425,0,0.00034
"10","Sep",0.00381,0.000208,2.39e-05,0.00579,0,0.000676
"11","Oct",0.00212,0,8.6e-06,0.00259,0,0.00021
"12","Nov",0.00123,0,3.88e-06,0.00453,0,0.000418
"13","Dec",0.000759,0,1.57e-06,0.00386,0,0.000262
