"","month","evap.mean","evap.med","evap.var","prcp.mean","prcp.med","prcp.var"
"1","Overall",0.00364,1.23e-05,3.34e-05,0.00494,0,0.00053
"2","Jan",0.000999,0,2.57e-06,0.00563,0,0.00061
"3","Feb",0.00118,0,3.15e-06,0.00471,0,0.00042
"4","Mar",0.00199,1.06e-05,7.27e-06,0.00652,0,0.000603
"5","Apr",0.00316,0.000923,1.56e-05,0.00442,0,0.000443
"6","May",0.00493,0.00227,3.39e-05,0.00478,0,0.000374
"7","Jun",0.00749,0.00387,7.21e-05,0.00467,0,0.000391
"8","Jul",0.00773,0.00361,7.64e-05,0.00594,0,0.000701
"9","Aug",0.00661,0.00215,6.16e-05,0.00407,0,0.000486
"10","Sep",0.0046,0.000285,3.49e-05,0.00612,0,0.000907
"11","Oct",0.00249,0,1.18e-05,0.00364,0,0.000447
"12","Nov",0.00148,0,5.41e-06,0.0044,0,0.000539
"13","Dec",0.000888,0,2.09e-06,0.00441,0,0.000429
