"","month","evap.mean","evap.med","evap.var","prcp.mean","prcp.med","prcp.var"
"1","Overall",0.00366,2.44e-05,3.41e-05,0.00498,0,0.000516
"2","Jan",0.000998,0,2.56e-06,0.00572,0,0.000538
"3","Feb",0.00119,0,3.25e-06,0.00438,0,0.000307
"4","Mar",0.00197,3.89e-07,7.16e-06,0.00661,0,7e-04
"5","Apr",0.00318,0.000909,1.58e-05,0.00457,0,0.000489
"6","May",0.00496,0.00225,3.51e-05,0.00471,0,0.00041
"7","Jun",0.00751,0.00392,7.3e-05,0.00456,0,0.000439
"8","Jul",0.00794,0.0038,8.09e-05,0.00603,0,0.000691
"9","Aug",0.00654,0.00219,6e-05,0.00453,0,0.000514
"10","Sep",0.00466,0.00033,3.6e-05,0.00642,0,0.000804
"11","Oct",0.00249,0,1.17e-05,0.00386,0,0.000473
"12","Nov",0.00148,0,5.41e-06,0.00399,0,0.000401
"13","Dec",0.000898,0,2.13e-06,0.00425,0,0.000403
