"","month","evap.mean","evap.med","evap.var","prcp.mean","prcp.med","prcp.var"
"1","Overall",0.0033,2.4e-05,2.85e-05,0.0044,0,0.000529
"2","Jan",0.00077,0,1.58e-06,0.00437,0,0.000421
"3","Feb",0.000952,0,2.12e-06,0.00338,0,0.000434
"4","Mar",0.00166,0,5.29e-06,0.00572,0,0.000587
"5","Apr",0.00277,8e-04,1.23e-05,0.00401,0,0.000376
"6","May",0.00471,0.00227,3.18e-05,0.0041,0,0.00033
"7","Jun",0.00683,0.00378,5.84e-05,0.00518,0,0.000663
"8","Jul",0.00723,0.00356,6.69e-05,0.0046,0,0.000586
"9","Aug",0.00614,0.00217,5.17e-05,0.00412,0,0.000534
"10","Sep",0.0042,0.000274,2.97e-05,0.00617,0,0.00106
"11","Oct",0.00222,0,9.6e-06,0.0028,0,0.000354
"12","Nov",0.00121,0,3.8e-06,0.00462,0,0.000701
"13","Dec",0.00075,0,1.53e-06,0.00376,0,0.000309
