"","month","evap.mean","evap.med","evap.var","prcp.mean","prcp.med","prcp.var"
"1","Overall",0.0038,2e-05,3.5e-05,0.00543,0,0.000671
"2","Jan",0.00115,0,3.25e-06,0.0062,0,0.000587
"3","Feb",0.00139,0,4.29e-06,0.00446,0,0.000424
"4","Mar",0.00208,0,7.91e-06,0.00596,0,0.000575
"5","Apr",0.00329,0.000915,1.67e-05,0.00445,0,0.000399
"6","May",0.00503,0.00211,3.67e-05,0.00439,0,0.000464
"7","Jun",0.00749,0.00401,7.13e-05,0.00511,0,0.000624
"8","Jul",0.00813,0.00377,8.6e-05,0.00787,0,0.0012
"9","Aug",0.0064,0.00211,5.68e-05,0.00673,0,0.000799
"10","Sep",0.00499,0.000476,3.96e-05,0.00627,0,0.000882
"11","Oct",0.00276,0,1.43e-05,0.00532,0,0.00128
"12","Nov",0.00172,0,7.04e-06,0.00415,0,0.000383
"13","Dec",0.00107,0,2.94e-06,0.00408,0,0.000384
