"","month","evap.mean","evap.med","evap.var","prcp.mean","prcp.med","prcp.var"
"1","Overall",0.00354,2.41e-05,3.26e-05,0.005,0,0.000612
"2","Jan",0.000897,0,2.07e-06,0.00542,0,0.000719
"3","Feb",0.00111,0,2.82e-06,0.00477,0,0.000585
"4","Mar",0.00183,0,6.23e-06,0.00698,0,0.000835
"5","Apr",0.00301,0.000847,1.42e-05,0.00436,0,0.00043
"6","May",0.00487,0.00223,3.44e-05,0.00421,0,0.000307
"7","Jun",0.00722,0.00391,6.63e-05,0.00519,0,0.00059
"8","Jul",0.00791,0.0039,8.16e-05,0.00619,0,0.000744
"9","Aug",0.00639,0.00228,5.67e-05,0.00445,0,0.00069
"10","Sep",0.00454,0.000371,3.47e-05,0.00595,0,0.000784
"11","Oct",0.00237,0,1.08e-05,0.00379,0,0.000506
"12","Nov",0.00138,0,4.66e-06,0.00414,0,0.000614
"13","Dec",0.000852,0,1.92e-06,0.00451,0,0.000522
