"","month","evap.mean","evap.med","evap.var","prcp.mean","prcp.med","prcp.var"
"1","Overall",0.00279,2.15e-05,1.99e-05,0.00461,0,0.000272
"2","Jan",0.00066,0,1.22e-06,0.00433,0,0.000186
"3","Feb",0.000801,0,1.56e-06,0.00403,0,0.000166
"4","Mar",0.00141,1.87e-05,3.96e-06,0.00546,0,0.000243
"5","Apr",0.00242,0.000697,9.52e-06,0.00546,0,0.000317
"6","May",0.00403,0.0019,2.28e-05,0.00526,0,0.000337
"7","Jun",0.00585,0.00317,4.22e-05,0.00517,0,0.000361
"8","Jul",0.00595,0.00314,4.36e-05,0.00512,0,0.00036
"9","Aug",0.00517,0.0019,3.6e-05,0.00465,0,0.000362
"10","Sep",0.00347,0.00022,1.98e-05,0.00454,0,0.000331
"11","Oct",0.00192,0,7.2e-06,0.0028,0,0.000149
"12","Nov",0.00102,0,2.82e-06,0.00485,0,0.000285
"13","Dec",0.000643,0,1.16e-06,0.0037,0,0.000157
