"","month","evap.mean","evap.med","evap.var","prcp.mean","prcp.med","prcp.var"
"1","Overall",0.00366,2.26e-05,3.4e-05,0.00493,0,0.000662
"2","Jan",0.000987,0,2.48e-06,0.00543,0,0.000611
"3","Feb",0.00121,0,3.34e-06,0.00437,0,0.000446
"4","Mar",0.00194,0,6.94e-06,0.0067,0,0.000924
"5","Apr",0.00317,0.000901,1.57e-05,0.00427,0,0.000556
"6","May",0.00495,0.00224,3.53e-05,0.00441,0,0.00045
"7","Jun",0.00743,0.00392,7.11e-05,0.00497,0,0.000783
"8","Jul",0.00805,0.00386,8.39e-05,0.00629,0,0.000854
"9","Aug",0.00643,0.00213,5.79e-05,0.00457,0,0.000667
"10","Sep",0.0047,0.000383,3.68e-05,0.00626,0,0.00082
"11","Oct",0.0025,0,1.18e-05,0.00381,0,0.000603
"12","Nov",0.00149,0,5.37e-06,0.00378,0,0.000704
"13","Dec",0.00091,0,2.19e-06,0.0042,0,0.000501
