"","month","evap.mean","evap.med","evap.var","prcp.mean","prcp.med","prcp.var"
"1","Overall",0.00355,9.75e-06,3.19e-05,0.00521,0,0.000728
"2","Jan",0.000944,0,2.32e-06,0.00596,0,0.000789
"3","Feb",0.00113,0,2.91e-06,0.00449,0,0.000681
"4","Mar",0.00191,1.7e-05,6.72e-06,0.00625,0,0.000655
"5","Apr",0.00305,0.000876,1.47e-05,0.00415,0,0.000436
"6","May",0.00491,0.00229,3.39e-05,0.00516,0,0.000686
"7","Jun",0.00734,0.00387,6.81e-05,0.00591,0,0.000816
"8","Jul",0.0075,0.00352,7.25e-05,0.0067,0,0.00108
"9","Aug",0.00651,0.0021,5.91e-05,0.00426,0,0.000623
"10","Sep",0.00446,0.000261,3.31e-05,0.00693,0,0.00137
"11","Oct",0.00241,0,1.11e-05,0.00328,0,0.000397
"12","Nov",0.0014,0,4.92e-06,0.0053,0,0.00078
"13","Dec",0.000855,0,1.94e-06,0.00416,0,0.000418
