"","month","evap.mean","evap.med","evap.var","prcp.mean","prcp.med","prcp.var"
"1","Overall",0.00309,2.53e-05,2.51e-05,0.00451,0,0.000359
"2","Jan",0.00068,0,1.24e-06,0.00436,0,0.000274
"3","Feb",0.000842,0,1.64e-06,0.00332,0,0.000145
"4","Mar",0.00151,1.39e-07,4.45e-06,0.0056,0,0.000351
"5","Apr",0.00258,0.000785,1.04e-05,0.005,0,0.00035
"6","May",0.00449,0.00214,2.88e-05,0.00442,0,0.000281
"7","Jun",0.00645,0.00359,5.11e-05,0.00495,0,0.000442
"8","Jul",0.00685,0.00354,5.9e-05,0.00484,0,0.000472
"9","Aug",0.00574,0.00213,4.48e-05,0.00432,0,0.000366
"10","Sep",0.00392,0.000286,2.58e-05,0.00537,0,0.000555
"11","Oct",0.00207,0,8.25e-06,0.00307,0,0.000276
"12","Nov",0.0011,0,3.11e-06,0.00533,0,0.000552
"13","Dec",0.000686,0,1.28e-06,0.00351,0,0.000233
