"","month","evap.mean","evap.med","evap.var","prcp.mean","prcp.med","prcp.var"
"1","Overall",0.00343,3.35e-05,2.86e-05,0.00518,0,0.000673
"2","Jan",0.000943,0,2.14e-06,0.00552,0,0.000719
"3","Feb",0.00117,0,2.88e-06,0.00503,0,0.000537
"4","Mar",0.0017,0,5.24e-06,0.00716,0,0.000942
"5","Apr",0.0027,0.000807,1.08e-05,0.00443,0,0.000537
"6","May",0.00442,0.00206,2.71e-05,0.00458,0,0.000464
"7","Jun",0.00656,0.00367,5.27e-05,0.00471,0,0.000556
"8","Jul",0.00776,0.00406,7.5e-05,0.0057,0,0.000835
"9","Aug",0.00599,0.00213,4.83e-05,0.00533,0,0.00103
"10","Sep",0.00473,0.000548,3.52e-05,0.0063,0,0.000765
"11","Oct",0.00257,0,1.22e-05,0.00437,0,0.000833
"12","Nov",0.00151,0,5.21e-06,0.0042,0,0.000347
"13","Dec",0.000958,0,2.28e-06,0.0048,0,0.000474
