"","month","evap.mean","evap.med","evap.var","prcp.mean","prcp.med","prcp.var"
"1","Overall",0.00321,8.25e-06,2.6e-05,0.00406,0,0.000462
"2","Jan",0.000848,0,1.92e-06,0.00419,0,0.000461
"3","Feb",0.00102,0,2.46e-06,0.00312,0,0.000242
"4","Mar",0.00171,2.52e-05,5.47e-06,0.00479,0,0.000422
"5","Apr",0.00277,0.000811,1.23e-05,0.00335,0,0.000362
"6","May",0.00449,0.00209,2.85e-05,0.00428,0,0.000419
"7","Jun",0.00666,0.00362,5.55e-05,0.00531,0,0.000618
"8","Jul",0.00669,0.00326,5.63e-05,0.00503,0,0.000538
"9","Aug",0.00593,0.00196,4.82e-05,0.00401,0,0.000459
"10","Sep",0.00403,0.000223,2.74e-05,0.00533,0,0.000876
"11","Oct",0.0022,0,9.39e-06,0.00223,0,0.000261
"12","Nov",0.00126,0,4.11e-06,0.00389,0,0.000551
"13","Dec",0.000774,0,1.62e-06,0.00317,0,0.000322
