"","month","evap.mean","evap.med","evap.var","prcp.mean","prcp.med","prcp.var"
"1","Overall",0.00323,0,2.55e-05,0.00488,0,0.000517
"2","Jan",0.00091,0,2.15e-06,0.00605,0,0.000647
"3","Feb",0.00109,0,2.77e-06,0.00436,0,0.000299
"4","Mar",0.0018,2.6e-05,6.07e-06,0.00609,0,0.000448
"5","Apr",0.00287,0.00082,1.3e-05,0.00479,0,0.000549
"6","May",0.00454,0.00209,2.85e-05,0.00458,0,0.000348
"7","Jun",0.00612,0.00305,4.83e-05,0.00624,0,0.000853
"8","Jul",0.00677,0.00327,5.71e-05,0.00492,0,0.00058
"9","Aug",0.00601,0.00191,4.96e-05,0.00365,0,0.000389
"10","Sep",0.00406,0.000214,2.68e-05,0.00612,0,0.000937
"11","Oct",0.00228,0,9.85e-06,0.00256,0,0.000223
"12","Nov",0.00135,0,4.55e-06,0.00506,0,0.000602
"13","Dec",0.000841,0,1.91e-06,0.00415,0,0.000324
