"","month","evap.mean","evap.med","evap.var","prcp.mean","prcp.med","prcp.var"
"1","Overall",0.00338,2.81e-05,3.04e-05,0.00484,0,0.000518
"2","Jan",0.000787,0,1.63e-06,0.0052,0,0.000501
"3","Feb",0.000991,0,2.25e-06,0.00402,0,0.000307
"4","Mar",0.00165,0,5.19e-06,0.00685,0,0.00064
"5","Apr",0.00276,0.000823,1.18e-05,0.00422,0,0.000284
"6","May",0.00472,0.0022,3.23e-05,0.0046,0,0.000341
"7","Jun",0.00686,0.00366,6.1e-05,0.00443,0,0.000563
"8","Jul",0.00778,0.00401,7.75e-05,0.00451,0,0.000463
"9","Aug",0.0062,0.00224,5.3e-05,0.00458,0,0.000651
"10","Sep",0.00439,0.000387,3.23e-05,0.00628,0,0.00076
"11","Oct",0.00225,0,9.8e-06,0.00375,0,0.000431
"12","Nov",0.00123,0,3.76e-06,0.005,0,0.000776
"13","Dec",0.000779,0,1.61e-06,0.00461,0,0.000487
