"","month","evap.mean","evap.med","evap.var","prcp.mean","prcp.med","prcp.var"
"1","Overall",0.00333,2.36e-05,2.93e-05,0.00459,0,0.000432
"2","Jan",0.000765,0,1.55e-06,0.00468,0,0.000351
"3","Feb",0.000951,0,2.11e-06,0.00358,0,0.000253
"4","Mar",0.00165,0,5.24e-06,0.00593,0,0.000484
"5","Apr",0.00277,0.000828,1.21e-05,0.00433,0,0.000352
"6","May",0.00476,0.00223,3.28e-05,0.00436,0,0.000252
"7","Jun",0.0069,0.00373,6.03e-05,0.00496,0,0.000525
"8","Jul",0.00741,0.00368,7.04e-05,0.00511,0,0.000509
"9","Aug",0.00615,0.00215,5.2e-05,0.00437,0,0.00045
"10","Sep",0.00423,3e-04,3.03e-05,0.00616,0,0.000742
"11","Oct",0.00222,0,9.51e-06,0.00291,0,0.000298
"12","Nov",0.00121,0,3.74e-06,0.00461,0,0.000617
"13","Dec",0.000755,0,1.54e-06,0.00402,0,0.000343
