"","month","evap.mean","evap.med","evap.var","prcp.mean","prcp.med","prcp.var"
"1","Overall",0.00377,2.16e-05,3.51e-05,0.00537,0,0.000647
"2","Jan",0.00109,0,2.96e-06,0.00607,0,0.000652
"3","Feb",0.00132,0,3.94e-06,0.00425,0,0.00037
"4","Mar",0.00205,0,7.72e-06,0.00652,0,0.000665
"5","Apr",0.00326,0.000922,1.65e-05,0.00456,0,0.000469
"6","May",0.00503,0.00214,3.69e-05,0.0046,0,0.000412
"7","Jun",0.00757,0.00402,7.33e-05,0.0049,0,0.000469
"8","Jul",0.00812,0.00392,8.57e-05,0.00783,0,0.00138
"9","Aug",0.00646,0.00208,5.85e-05,0.00599,0,0.000644
"10","Sep",0.00489,0.000413,3.9e-05,0.00695,0,0.00108
"11","Oct",0.00265,0,1.31e-05,0.00464,0,0.000871
"12","Nov",0.00162,0,6.29e-06,0.0039,0,0.000355
"13","Dec",0.000996,0,2.58e-06,0.00406,0,0.000359
