"","month","evap.mean","evap.med","evap.var","prcp.mean","prcp.med","prcp.var"
"1","Overall",0.00269,5.07e-06,1.76e-05,0.00469,0,0.000369
"2","Jan",0.000732,0,1.41e-06,0.00535,0,0.000513
"3","Feb",0.000877,0,1.82e-06,0.00406,0,0.000202
"4","Mar",0.00147,1.66e-05,4.12e-06,0.00614,0,0.000378
"5","Apr",0.00241,0.000669,9.44e-06,0.00427,0,0.000357
"6","May",0.00377,0.00173,1.96e-05,0.00537,0,0.000388
"7","Jun",0.0053,0.00279,3.55e-05,0.00538,0,0.000483
"8","Jul",0.00555,0.00266,3.77e-05,0.00526,0,0.000412
"9","Aug",0.00498,0.00174,3.35e-05,0.00446,0,0.000409
"10","Sep",0.00334,0.000177,1.81e-05,0.0049,0,0.000503
"11","Oct",0.0019,0,6.87e-06,0.00244,0,0.000144
"12","Nov",0.00109,0,3.09e-06,0.00448,0,0.000348
"13","Dec",0.000685,0,1.3e-06,0.00407,0,0.000267
