"","month","evap.mean","evap.med","evap.var","prcp.mean","prcp.med","prcp.var"
"1","Overall",0.00337,1.71e-05,2.88e-05,0.00541,0,0.000677
"2","Jan",0.000875,0,2.02e-06,0.00608,0,0.000731
"3","Feb",0.00105,0,2.56e-06,0.0044,0,0.000468
"4","Mar",0.00178,6.62e-06,5.97e-06,0.00659,0,0.000651
"5","Apr",0.0029,0.00084,1.33e-05,0.00444,0,0.000414
"6","May",0.00471,0.0022,3.16e-05,0.00489,0,0.000542
"7","Jun",0.00694,0.00375,6.05e-05,0.00657,0,0.000905
"8","Jul",0.00718,0.00342,6.6e-05,0.00635,0,0.000752
"9","Aug",0.00615,0.00213,5.18e-05,0.00441,0,0.000592
"10","Sep",0.00424,0.000273,3.02e-05,0.00749,0,0.0013
"11","Oct",0.0023,0,1.02e-05,0.00351,0,0.000469
"12","Nov",0.00132,0,4.43e-06,0.00563,0,0.000875
"13","Dec",0.000811,0,1.76e-06,0.00458,0,0.000424
