"","month","evap.mean","evap.med","evap.var","prcp.mean","prcp.med","prcp.var"
"1","Overall",0.00345,3.76e-05,2.85e-05,0.005,0,0.000656
"2","Jan",0.001,0,2.33e-06,0.00536,0,0.000636
"3","Feb",0.00121,0,2.98e-06,0.00482,0,0.000527
"4","Mar",0.00172,0,5.22e-06,0.00717,0,0.000876
"5","Apr",0.00268,8e-04,1.05e-05,0.00445,0,0.000498
"6","May",0.00432,0.00197,2.57e-05,0.00439,0,0.00041
"7","Jun",0.00646,0.00358,5.12e-05,0.00417,0,0.000479
"8","Jul",0.00763,0.00399,7.24e-05,0.00624,0,0.00103
"9","Aug",0.0061,0.00211,5.04e-05,0.0045,0,7e-04
"10","Sep",0.00486,0.000538,3.73e-05,0.00561,0,0.00071
"11","Oct",0.0027,0,1.33e-05,0.00449,0,0.00112
"12","Nov",0.00161,0,5.82e-06,0.00398,0,0.000374
"13","Dec",0.00102,0,2.52e-06,0.0047,0,0.000468
