"","month","evap.mean","evap.med","evap.var","prcp.mean","prcp.med","prcp.var"
"1","Overall",0.00348,2.4e-05,3.17e-05,0.00466,0,0.00053
"2","Jan",0.000846,0,1.87e-06,0.00505,0,0.000447
"3","Feb",0.00105,0,2.55e-06,0.00385,0,0.000309
"4","Mar",0.00177,0,5.89e-06,0.00589,0,0.000509
"5","Apr",0.00292,0.000849,1.34e-05,0.00398,0,0.000353
"6","May",0.00488,0.00226,3.47e-05,0.00423,0,0.000373
"7","Jun",0.00713,0.00381,6.58e-05,0.00518,0,0.000636
"8","Jul",0.00777,0.00398,7.73e-05,0.00517,0,0.000712
"9","Aug",0.00635,0.00226,5.58e-05,0.00409,0,0.000651
"10","Sep",0.00443,0.000328,3.34e-05,0.00655,0,0.000915
"11","Oct",0.00232,0,1.04e-05,0.00323,0,0.00041
"12","Nov",0.0013,0,4.22e-06,0.00462,0,0.000646
"13","Dec",0.000816,0,1.79e-06,0.00412,0,0.000389
