"","month","evap.mean","evap.med","evap.var","prcp.mean","prcp.med","prcp.var"
"1","Overall",0.00355,1.97e-05,3.23e-05,0.00494,0,0.000474
"2","Jan",0.00093,0,2.25e-06,0.00551,0,0.000526
"3","Feb",0.00112,0,2.81e-06,0.00452,0,0.00036
"4","Mar",0.00189,2.73e-06,6.63e-06,0.00639,0,0.000582
"5","Apr",0.00306,0.000873,1.47e-05,0.00419,0,0.000349
"6","May",0.00487,0.00226,3.36e-05,0.00436,0,0.000302
"7","Jun",0.00732,0.00395,6.81e-05,0.0052,0,0.000524
"8","Jul",0.00769,0.00353,7.69e-05,0.00622,0,0.000638
"9","Aug",0.00646,0.00216,5.85e-05,0.004,0,0.000408
"10","Sep",0.00449,0.000297,3.37e-05,0.00613,0,0.00072
"11","Oct",0.0024,0,1.1e-05,0.0037,0,0.000373
"12","Nov",0.0014,0,4.88e-06,0.00456,0,0.000538
"13","Dec",0.000852,0,1.92e-06,0.00447,0,0.000358
