"","month","evap.mean","evap.med","evap.var","prcp.mean","prcp.med","prcp.var"
"1","Overall",0.0031,2.46e-05,2.48e-05,0.00416,0,0.000277
"2","Jan",0.000721,0,1.39e-06,0.00412,0,0.000202
"3","Feb",0.000881,0,1.81e-06,0.00366,0,0.000184
"4","Mar",0.00156,1.23e-05,4.72e-06,0.00551,0,0.000283
"5","Apr",0.00265,0.000778,1.13e-05,0.00474,0,0.000331
"6","May",0.00445,0.00217,2.77e-05,0.00435,0,0.000235
"7","Jun",0.00644,0.00356,5.11e-05,0.00442,0,0.000314
"8","Jul",0.0067,0.00345,5.64e-05,0.00455,0,0.000335
"9","Aug",0.00579,0.00214,4.53e-05,0.00416,0,0.000373
"10","Sep",0.00391,0.000267,2.53e-05,0.00438,0,0.000439
"11","Oct",0.00211,0,8.58e-06,0.00232,0,0.000135
"12","Nov",0.00114,0,3.39e-06,0.00432,0,0.000295
"13","Dec",0.000707,0,1.37e-06,0.00335,0,0.000198
