"","month","evap.mean","evap.med","evap.var","prcp.mean","prcp.med","prcp.var"
"1","Overall",0.00363,1.52e-05,3.35e-05,0.00498,0,0.00051
"2","Jan",0.000984,0,2.51e-06,0.00568,0,0.000539
"3","Feb",0.00117,0,3.07e-06,0.00458,0,0.000343
"4","Mar",0.00196,2.67e-06,7.11e-06,0.00652,0,0.000582
"5","Apr",0.00315,0.000914,1.55e-05,0.00455,0,0.000459
"6","May",0.00492,0.00226,3.42e-05,0.00471,0,0.000379
"7","Jun",0.00748,0.00391,7.2e-05,0.00461,0,0.000418
"8","Jul",0.00781,0.00362,7.83e-05,0.00605,0,7e-04
"9","Aug",0.00657,0.00219,6.06e-05,0.00426,0,0.000516
"10","Sep",0.00459,0.000313,3.51e-05,0.00607,0,0.000798
"11","Oct",0.00247,0,1.16e-05,0.00385,0,0.000485
"12","Nov",0.00146,0,5.29e-06,0.0043,0,0.000472
"13","Dec",0.000882,0,2.07e-06,0.0045,0,0.000415
