"","month","evap.mean","evap.med","evap.var","prcp.mean","prcp.med","prcp.var"
"1","Overall",0.00337,3.44e-05,2.99e-05,0.00495,0,0.000486
"2","Jan",0.000774,0,1.54e-06,0.00539,0,0.000533
"3","Feb",0.001,0,2.27e-06,0.00398,0,0.000269
"4","Mar",0.00162,0,5.08e-06,0.00714,0,0.000664
"5","Apr",0.0027,0.000835,1.1e-05,0.00444,0,0.000307
"6","May",0.00473,0.00224,3.2e-05,0.00469,0,0.000393
"7","Jun",0.00678,0.00374,5.81e-05,0.00427,0,0.000417
"8","Jul",0.00789,0.00407,7.93e-05,0.00515,0,0.000475
"9","Aug",0.00604,0.00218,4.99e-05,0.00453,0,0.000503
"10","Sep",0.00444,0.000487,3.26e-05,0.00672,0,0.00103
"11","Oct",0.00226,0,9.85e-06,0.00386,0,0.000373
"12","Nov",0.00126,0,3.81e-06,0.00426,0,0.000342
"13","Dec",0.000796,0,1.65e-06,0.00494,0,0.000508
