"","month","evap.mean","evap.med","evap.var","prcp.mean","prcp.med","prcp.var"
"1","Overall",0.00338,3.24e-05,3.06e-05,0.00509,0,0.000518
"2","Jan",0.000765,0,1.54e-06,0.00545,0,0.000475
"3","Feb",0.000987,0,2.25e-06,0.00412,0,0.000307
"4","Mar",0.00164,0,5.24e-06,0.00716,0,0.00067
"5","Apr",0.00275,0.000839,1.17e-05,0.00454,0,0.000332
"6","May",0.0048,0.00226,3.35e-05,0.0048,0,0.000319
"7","Jun",0.00687,0.00377,6.07e-05,0.0041,0,0.00031
"8","Jul",0.00785,0.00404,7.92e-05,0.00547,0,0.000592
"9","Aug",0.00614,0.00226,5.17e-05,0.00477,0,0.000632
"10","Sep",0.0044,0.000424,3.26e-05,0.00695,0,0.00107
"11","Oct",0.00224,0,9.78e-06,0.00423,0,0.000475
"12","Nov",0.00122,0,3.64e-06,0.0046,0,0.00049
"13","Dec",0.000774,0,1.6e-06,0.00477,0,0.000518
