"","month","evap.mean","evap.med","evap.var","prcp.mean","prcp.med","prcp.var"
"1","Overall",0.00361,2.26e-05,3.35e-05,0.0049,0,0.000547
"2","Jan",0.000953,0,2.34e-06,0.00542,0,0.000537
"3","Feb",0.00115,0,3.04e-06,0.00456,0,0.000389
"4","Mar",0.00191,0,6.77e-06,0.00665,0,0.000731
"5","Apr",0.00312,0.000885,1.54e-05,0.00439,0,0.000514
"6","May",0.00493,0.00226,3.48e-05,0.00435,0,0.000368
"7","Jun",0.00741,0.00397,7.02e-05,0.00495,0,0.00072
"8","Jul",0.00792,0.00376,8.12e-05,0.0061,0,0.000758
"9","Aug",0.00649,0.00215,5.91e-05,0.00425,0,0.000482
"10","Sep",0.00459,0.00034,3.54e-05,0.00596,0,0.000751
"11","Oct",0.00244,0,1.13e-05,0.0037,0,0.000421
"12","Nov",0.00143,0,5.06e-06,0.00406,0,0.000455
"13","Dec",0.000875,0,2.03e-06,0.00437,0,0.000421
