"","month","evap.mean","evap.med","evap.var","prcp.mean","prcp.med","prcp.var"
"1","Overall",0.00325,3.46e-05,2.83e-05,0.00516,0,0.000477
"2","Jan",0.000718,0,1.37e-06,0.00556,0,0.000471
"3","Feb",0.000943,0,2.06e-06,0.00389,0,0.000234
"4","Mar",0.00156,0,4.87e-06,0.00699,0,0.000589
"5","Apr",0.00264,0.000826,1.06e-05,0.00478,0,0.000311
"6","May",0.00466,0.00224,3.12e-05,0.00476,0,0.000315
"7","Jun",0.00664,0.00367,5.59e-05,0.00434,0,0.000309
"8","Jul",0.00765,0.00407,7.41e-05,0.00553,0,0.000594
"9","Aug",0.00583,0.00215,4.67e-05,0.00475,0,0.000482
"10","Sep",0.00422,0.000457,2.98e-05,0.00724,0,0.00115
"11","Oct",0.00213,0,8.94e-06,0.00441,0,0.000418
"12","Nov",0.00117,0,3.33e-06,0.00458,0,0.000369
"13","Dec",0.00074,0,1.46e-06,0.00505,0,0.000459
