"","month","evap.mean","evap.med","evap.var","prcp.mean","prcp.med","prcp.var"
"1","Overall",0.00344,3.27e-05,2.98e-05,0.0052,0,0.000642
"2","Jan",0.000892,0,1.98e-06,0.0056,0,0.000687
"3","Feb",0.00112,0,2.71e-06,0.00499,0,0.000516
"4","Mar",0.00169,0,5.34e-06,0.00727,0,0.000905
"5","Apr",0.00276,0.00081,1.15e-05,0.00448,0,0.000432
"6","May",0.0046,0.00209,3.02e-05,0.00444,0,4e-04
"7","Jun",0.00677,0.0038,5.7e-05,0.00498,0,0.000595
"8","Jul",0.00785,0.00399,7.76e-05,0.00556,0,0.000825
"9","Aug",0.00604,0.00214,4.97e-05,0.0056,0,0.00109
"10","Sep",0.00464,0.000494,3.47e-05,0.00637,0,0.000828
"11","Oct",0.00246,0,1.13e-05,0.00412,0,0.000533
"12","Nov",0.00143,0,4.75e-06,0.00407,0,0.000405
"13","Dec",0.000894,0,2.03e-06,0.00485,0,0.000461
