"FIPS_NHL","FIPS","Jan","Feb","Mar","Apr","May","Jun","Jul","Aug","Sep","Oct","Nov","Dec","Total"
"H24021","24021","2.95918753597543","2.71842541870866","2.56093462958536","2.20491646616099","2.71765366485995","3.44403420464398","3.87805347059546","3.96730748932537","3.95376557446958","3.24095078352122","2.41572265645992","2.57097258067575","3.05266037291514"
"H24023","24023","2.70187631532559","2.46639381143387","2.48487333138948","2.14109450593318","2.80815248705445","3.60642225352497","4.17427753047162","4.00282599894934","3.98977969246926","3.25720801716696","2.4977281871125","2.50087769633916","3.05262581893087"
"H42013","42013","3.36181172758818","2.72166909573949","2.47815200681518","2.07385637099916","2.52382763653254","3.46688094042215","4.17188518062982","4.26180646221868","4.08911084550794","3.31321559751226","2.39682715758245","2.60715233862016","3.12218294668067"
"H42027","42027","3.53374506867366","2.77550479946849","2.59749499668608","2.15081840649725","2.48668816879908","3.34808297077174","3.92696400812271","4.14576827173701","4.09612138027924","3.32551801325653","2.4266374343396","2.78618257917426","3.1332938414838"
"H42043","42043","3.37299417377294","2.77380864008488","2.63221431479879","2.13772769714261","2.54560568174929","3.31845100706264","3.77632488222207","4.03849532309167","3.97975139417861","3.27833312063075","2.44457794492555","2.71450126684448","3.08439878720869"
"H42079","42079","3.71565752528277","2.75219718953014","2.65939025794155","2.11147876421902","2.4824133172488","3.23164166466625","3.74578382009259","4.0488056739866","3.98874550024157","3.2689460954519","2.45590265844585","2.84111221372621","3.10850622340277"
"H42113","42113","3.74066071017704","2.75802861976466","2.65585600765416","2.10955306322191","2.47788955406706","3.23890613798156","3.78016847680553","4.07389052952377","4.01740246801258","3.26516822964004","2.44401326344342","2.82056024848833","3.11517477573167"
"H42115","42115","3.86559093451515","2.79740846558162","2.68492424846556","2.10781597820258","2.49112092836927","3.18467985718037","3.66950807326374","4.04697069170879","3.95482292193247","3.24664605182897","2.506177479472","3.02392210390833","3.1316323112024"
"H42117","42117","3.81878269194427","2.79645976949255","2.56931009517423","2.17851650671603","2.46213942877002","3.27272033226728","3.97438917309757","4.20562157685548","4.21620282983501","3.32838316031468","2.46139466679657","2.90291695183462","3.18223643192486"
"H42119","42119","3.56173288194781","2.77345852827912","2.605075481777","2.14636148135743","2.4883106968438","3.32852918669861","3.90072066623335","4.13153943771015","4.08572142865129","3.31362375523104","2.43135865441772","2.78879359577317","3.12960214957671"
"H42131","42131","3.76860247603215","2.75436012964508","2.66830012605471","2.10894011530438","2.47119679172348","3.22513556696867","3.75424416277768","4.06230868587505","3.99467022098558","3.27631391124137","2.46026730142953","2.86789908771394","3.1176865479793"
"H51003","51003","2.35932705603028","2.41327427246141","2.356387118361","2.27988160588975","2.98090627759414","3.38978416695676","3.83421002674002","3.5093328279941","3.60837316072539","3.10118468335233","2.54354041762691","2.26688674880369","2.88692403021131"
"H51009","51009","2.26264627964813","2.26637872628122","2.27538814156752","2.29151919069","3.06095446471145","3.35457165359126","3.83454283353085","3.37762189401801","3.57044062591868","3.08724342916311","2.57564225809236","2.24822779081524","2.85043144066898"
"H51015","51015","2.31730826571728","2.3435770452107","2.3196721575809","2.2812919750157","3.01461120304285","3.37862417322151","3.84083369971834","3.46098291624643","3.59962489805525","3.09712625568391","2.55563343356084","2.25905187735587","2.8723614917008"
"H51023","51023","2.22912430789645","2.1674964210279","2.24435091462376","2.30615551912158","3.14346434656414","3.38381575338764","3.90341364235635","3.34054308482708","3.58364233470215","3.10048265021051","2.59764138528146","2.24138900546857","2.8534599471223"
"H51045","51045","2.29710370623046","2.12142289170308","2.24896926730857","2.30000952082176","3.17800185760805","3.44442850989142","4.01845480894765","3.4278956179173","3.6255334915176","3.08628879007228","2.54869878310711","2.25282246037723","2.87913580879188"
"H51079","51079","2.41290102103495","2.48593267396757","2.41029879556527","2.27723576895522","2.95429260223374","3.42667027705932","3.85561772662905","3.58283066595279","3.64134307661108","3.12387172581995","2.53254624640685","2.28163567207341","2.9154313543591"
"H51113","51113","2.45584021276195","2.52877813351538","2.44583934815264","2.27069121226669","2.93464858278583","3.44050701530783","3.86639630352538","3.62890411782955","3.66886902820881","3.14355954835101","2.52131537776039","2.31037765586242","2.93464387802732"
"H51125","51125","2.29357492572969","2.32227340609062","2.2978210508525","2.28666115520314","3.02442476893702","3.35070183435798","3.81578861179801","3.41319903402268","3.57087238417563","3.082023438423","2.56180346533208","2.25373748741643","2.85607346352823"
"H51139","51139","2.48014257783219","2.53240417368502","2.45076633565081","2.26559438873449","2.92909125002939","3.46008858001918","3.88978826407626","3.66301016351322","3.69103105798979","3.15363462848676","2.51627798183184","2.31920042157994","2.94591915195241"
"H51157","51157","2.52805280111131","2.55736643735822","2.46276746958166","2.25523469943971","2.90299970034085","3.43858346506258","3.8742227709426","3.68051413823251","3.70403900711661","3.16093300796497","2.50059081884526","2.36536798029171","2.95255602469067"
"H51165","51165","2.43263922343679","2.45173324677913","2.41291281844126","2.2576968923148","2.95719895743535","3.48001038104981","3.92907277376605","3.65813471023182","3.70972196003913","3.15316829603539","2.52670967499725","2.29243346129906","2.93845269965215"
"H54023","54023","2.67359067480075","2.46473486191945","2.47675173762772","2.15571881933551","2.83105996110064","3.60039558089756","4.15083368053561","3.97253881400704","3.96063379096807","3.24957735340965","2.49601860589884","2.47358042793604","3.04211952570307"
"H54031","54031","2.6540349585679","2.51351150435555","2.47082024201566","2.19653949201322","2.86468910727121","3.57156187496132","4.0703168818859","3.90537274187381","3.87142623683532","3.22782323742137","2.48168253937358","2.43162546050865","3.02161702309029"
"H54057","54057","2.74851102207269","2.5082733571241","2.49068939907207","2.14857805857018","2.8008745555755","3.60278101665042","4.15613806249872","4.01727584526318","3.97261794373827","3.25910425321886","2.47839618906392","2.51698654870012","3.058352187629"
"H54071","54071","2.49600416180872","2.37359496296873","2.42763758256441","2.19691400151972","2.93594507686067","3.59674655016671","4.10920898931499","3.85264716999093","3.89149394020992","3.22329700481907","2.51148143088166","2.34406847947441","2.99658661254833"
"L42069","42069","3.74064180427841","2.74429844944755","2.6832666845587","2.11374796138118","2.4746903470332","3.20691201099882","3.68426650073733","4.01637199875135","3.93402952903023","3.29414541073714","2.49305680455286","2.93654720129948","3.11016455856719"
"L42079","42079","3.68749538980659","2.73747064265938","2.66619456429241","2.11449570699023","2.48627070000965","3.21147919590197","3.67481129910476","3.99803208527434","3.93155698920956","3.27762692835342","2.48106570981483","2.89512630813992","3.09680212662975"
"L42113","42113","3.81726583386532","2.77402855380079","2.6409183584077","2.12002929355633","2.46383376416327","3.2387234610566","3.835304297744","4.12206001766106","4.07771925638408","3.27151223756947","2.44338579922073","2.84670209579387","3.1376235807686"
"L51015","51015","2.38369968188927","2.39135849446961","2.37967127662673","2.26113652422212","2.98915423587006","3.46803581150476","3.92689560797637","3.61027934399151","3.69564914170087","3.14562134673624","2.53675159728979","2.27448618405307","2.9218949371942"
"L51023","51023","2.28693388137345","2.17723398467672","2.27567415939939","2.28824702250864","3.12371520853555","3.44601844343196","3.98146620653009","3.45286641742183","3.65075947304689","3.1157791780392","2.56491226937725","2.25486308981129","2.88487244451269"
"L51079","51079","2.37461839888798","2.46705811152888","2.37757117267959","2.2791768722997","2.94956062667987","3.34859356807148","3.7767183828845","3.48560131604141","3.57100517903364","3.08703149450422","2.53676626913655","2.28184934008574","2.87796256098613"
"L51091","51091","2.37752893472358","2.30067085968549","2.37034259801745","2.23824666566153","3.01885272981454","3.54567782233026","4.04204837258213","3.69120921629349","3.79221945085983","3.18689579761992","2.53439556834589","2.27761195856608","2.94797499787502"
"L51157","51157","2.52470289836331","2.57430956675249","2.46489367117358","2.25601691199568","2.88783501411346","3.37105869358924","3.80368955874743","3.62289959319732","3.6726226099919","3.14642278779129","2.49525286885471","2.39405976577023","2.93448032836172"
"L51163","51163","2.27335474810783","2.2058181162693","2.28511184937786","2.28592326774814","3.10663502966547","3.43634204518982","3.94739089327776","3.44266543800073","3.64657117555601","3.12857454956931","2.57777572045476","2.25286076390347","2.88241863309337"
"L54023","54023","2.6278443044191","2.47164625082661","2.46535973345363","2.18342206981815","2.86745499126339","3.58448880209059","4.1021269736115","3.91448416775449","3.90294986370082","3.23351879846654","2.49364027651316","2.42765521339935","3.02288262044311"
"L54031","54031","2.65963855791529","2.50128677228327","2.47172572033851","2.18672358317688","2.85744507570501","3.57957449214422","4.09045093980586","3.92307794249457","3.89338175624042","3.23371755034159","2.48406358799637","2.44168324323987","3.02689743514015"
"L54071","54071","2.52085789688906","2.42365008432648","2.44132000770702","2.2064915915825","2.9247489705754","3.5772615166567","4.07277271496138","3.83789317722285","3.86011200665595","3.21647024887025","2.5085310591551","2.35315181180773","2.99527175720087"
"N10001","10001","2.34245174439223","2.23667904903686","2.31079587680943","1.97187227759549","2.43846751266721","2.49317858212987","2.46153125523064","2.61487915369457","2.88479326312185","2.8844495969141","2.46228836203965","2.56870702027153","2.47250780782529"
"N10003","10003","2.68792166814807","2.39910191092736","2.44391955862267","2.04319311597994","2.54392960523412","2.84990011182729","2.87274209833724","3.08272471299306","3.24856611083108","3.03802857178023","2.4881520848792","2.67959257707628","2.69814767721971"
"N10005","10005","2.04389621700808","2.09903534892113","2.18089764945361","1.89975190587032","2.3218507067088","2.14695986941885","2.09690196177781","2.20282919782696","2.5666143348006","2.73786549704143","2.42826864755859","2.45273839580554","2.26480081101598"
"N11001","11001","2.55772703243579","2.57981777940675","2.47780129941232","2.18162529343398","2.76787957848892","3.07370765189743","3.43428208583947","3.39095111357609","3.50565158994046","3.08479608291293","2.48483128039092","2.50028158491757","2.83661269772105"
"N24001","24001","2.9115749898445","2.59917318640848","2.49567306812707","2.14802041795473","2.75395897439518","3.58609749469331","4.13875166532011","4.08825172859092","3.9735981293258","3.27404189079367","2.43270948336206","2.55747982878323","3.07994423813326"
"N24003","24003","2.56501467422382","2.55430060292486","2.48080752882424","2.1257124699365","2.72168960254934","2.96808866440078","3.28876873838957","3.3030359264388","3.42605323166913","3.06417926311979","2.49424020715187","2.52464294950561","2.79304448826119"
"N24005","24005","2.80389320565974","2.65800603714676","2.54680318063837","2.12315981474788","2.71975013741341","3.18680286677139","3.55028084579794","3.64146817949216","3.70661087048993","3.1666099699628","2.47565384529776","2.5670255816462","2.92883871125536"
"N24009","24009","2.34119297747595","2.43783304365311","2.40768900056549","2.11764525443901","2.69536498655027","2.73142621329148","3.00364409855617","2.95442413858125","3.13332071486202","2.95431166189711","2.50808998415684","2.48528419142586","2.64751885545455"
"N24011","24011","2.28183414578762","2.2678933191636","2.30786123127526","1.98582923204584","2.47467758376757","2.47732042124562","2.53247363707563","2.62653205144915","2.89323279786557","2.8735134918113","2.46322267232766","2.5157449289646","2.47501129273162"
"N24013","24013","2.89212912454244","2.69468985843109","2.55877042508703","2.16249832149865","2.71925765000207","3.31546963692832","3.71563934572606","3.81058887957257","3.83727677184748","3.20611598881214","2.4480483739119","2.57110790838728","2.99429935706225"
"N24015","24015","2.74199718062131","2.49029686602544","2.48495682210672","2.06505449882723","2.60154735994768","2.96576940188672","3.10038391917724","3.27810761389217","3.40865722695687","3.0863336905856","2.48744241822607","2.6485858994031","2.77992774147135"
"N24017","24017","2.35255558808741","2.49346318640637","2.41767996615829","2.18344464176973","2.77557850566827","2.89399703901603","3.22985106500814","3.10362926937541","3.2725240806257","2.99892610080349","2.50754450939885","2.45800707660981","2.72393341907729"
"N24019","24019","2.11058296334682","2.21526922766743","2.25479208761249","1.97612601047727","2.45882276974999","2.32354776008043","2.41553585438078","2.43827489833098","2.73690602028617","2.79652166885842","2.45978051996483","2.44156061123936","2.38564336599958"
"N24021","24021","2.87983082055813","2.6989544741409","2.54929727925928","2.20465015426798","2.74327212076167","3.39501355131224","3.81402361834988","3.87605718123298","3.88881481344113","3.21400122266182","2.4296576916257","2.55093743527344","3.02037586357376"
"N24023","24023","2.82276460301193","2.52615821592441","2.49623539308344","2.1259806923659","2.75277906850097","3.59880484260948","4.19067393493908","4.07439496291918","4.02503991143646","3.27004361552066","2.48224080778588","2.55473103937623","3.07665392395614"
"N24025","24025","2.80735509853855","2.61270950248013","2.53559569331093","2.09401463519848","2.67735895276894","3.11130754623392","3.40292295007989","3.53450628093583","3.61949423646882","3.14654635149384","2.48441445350596","2.60087691392543","2.88559188457839"
"N24027","24027","2.72294596934323","2.63660420804992","2.52178922552377","2.15996971113477","2.74384141827241","3.18630650021244","3.5574824627884","3.59491100333967","3.66858156160841","3.14430127977428","2.46886607479084","2.53712505463256","2.91189370578923"
"N24029","24029","2.57085399020843","2.43678723085409","2.43639403461213","2.04888421528016","2.59217605127626","2.83243245850239","2.96931453829762","3.09471238977815","3.26480819242676","3.02448010509149","2.48419331724844","2.58976231550253","2.69539990325654"
"N24031","24031","2.6928999700989","2.63914428868003","2.51073052721194","2.19912061838864","2.77079839903748","3.23099210024835","3.622566468863","3.61483033208077","3.68769043797034","3.14487893844911","2.46228643617627","2.51672678876261","2.92438877549729"
"N24033","24033","2.49958867676934","2.54183416217619","2.46175861064499","2.15879171134592","2.74819835503761","2.96991966324865","3.30263715773048","3.26290238733937","3.39682156303018","3.04924117841881","2.49457940335867","2.50036122861487","2.78221950814292"
"N24035","24035","2.45584983769813","2.37276140354575","2.38798895318039","2.0281113530888","2.55212438595455","2.69572282960218","2.80413823581624","2.91286398106406","3.11917067007354","2.96561824570561","2.47791435177823","2.56065224486792","2.61107637436462"
"N24037","24037","2.21330799977305","2.34888621378215","2.33845112310786","2.08970483611222","2.64195400245377","2.61190182319548","2.87498886275143","2.77771948453864","2.98894915964642","2.87819211352235","2.50545667127864","2.43177254062904","2.55844040256592"
"N24039","24039","1.83016798747107","1.98863669453278","2.09903202816383","1.82377885722569","2.20602147069486","1.9430176744122","1.9584130191062","1.95712171875898","2.35652945746361","2.60369274977103","2.397167926633","2.30248548221646","2.12217208887081"
"N24041","24041","2.30162064509161","2.32551805934599","2.33973224985635","2.02091221960795","2.53948730418783","2.54929513157903","2.6783826494287","2.73255086284085","2.97197304847176","2.8990613619512","2.47488118732924","2.50274430726118","2.52801325224597"
"N24043","24043","2.94934384789489","2.6890107425224","2.53919633527836","2.19387743814515","2.73162851091261","3.48904447907563","3.95606245260164","4.00472176146528","3.95307404223645","3.25112942941429","2.41447080256853","2.56374686690098","3.06127555908469"
"N24045","24045","1.92020613541247","2.05233569131321","2.13671350498481","1.86784878340163","2.27681043420463","2.03010205178758","2.01970535339174","2.06797228299181","2.45507351923154","2.6717488902489","2.41435683960814","2.37618518832887","2.19075488957544"
"N24047","24047","1.80607179748815","1.95777040207653","2.07545628526083","1.79796354478449","2.16253519520336","1.86933747262201","1.82699358896736","1.86703885077504","2.29579899882054","2.59012104543786","2.38320405721164","2.31391855404964","2.07885081605812"
"N24510","24510","2.71273991712126","2.62388207472688","2.5253996146823","2.12001792509545","2.72641250357926","3.11008496935006","3.45870959082467","3.52183163830802","3.60962120022695","3.13147794850279","2.48450464884724","2.54979858617922","2.88120671812034"
"N36003","36003","4.11778750670963","3.03159157663626","2.56131380771024","2.25661244703029","2.5151372312561","3.23465329160011","4.09019081638206","4.44519726360238","4.31953849336022","3.42013676904883","2.5121804165256","2.99493549718393","3.2916062597538"
"N36007","36007","4.01058944410601","2.88655868682304","2.66861422870171","2.11135617309475","2.50201741093396","3.16047001712412","3.69867009130816","4.12616097484184","4.03321771242815","3.18343006325716","2.50677522144274","3.08057208801624","3.16403600933982"
"N36011","36011","4.26568100943852","3.07153828571412","2.66313599279607","2.19406762286469","2.42809426573172","3.06531369026509","3.73620742104822","4.28542476361533","4.0649358175261","3.19205048852583","2.49585932903382","3.04991579576299","3.20935204019354"
