"FIPS_NHL","FIPS","Jan","Feb","Mar","Apr","May","Jun","Jul","Aug","Sep","Oct","Nov","Dec","Total"
"H24021","24021","1.09920931523523","0.360729861307745","1.26831367128908","1.26705630359637","1.06282893125963","1.50954422432112","1.6980589350855","1.49990743151698","1.94328883852874","1.25778159063756","1.45382802119497","0.934204988324548","1.27956267602479"
"H24023","24023","1.28810159065347","0.0307904700355701","1.2616392605055","1.34853459296356","1.10710170494218","1.53899682548786","1.70841762302901","1.49017936746293","1.85558133440788","1.26227279630042","1.25447669895918","1.03605242077812","1.26517872379381"
"H42013","42013","1.28925377237047","0.158721738386382","1.40145344269593","1.28066320084858","0.998618970370654","1.52432660253021","1.62093276062773","1.40902521194004","1.89445271109229","1.35738146618521","1.43529558001798","1.13877793675586","1.29240861615178"
"H42027","42027","1.13194270977608","0.437233270614469","1.50319431112355","1.24133098070791","0.994971996251866","1.53300090069102","1.58152105103169","1.44776470828123","1.90856626405235","1.23128557859065","1.5605437901465","1.12184082182361","1.30776636525758"
"H42043","42043","1.09424139948284","0.453638275903858","1.40569000060665","1.24513449119133","1.01369047159832","1.56106318827152","1.63093379265026","1.46392510940959","1.93468222121216","1.24707738948038","1.65212553772958","1.0075187155644","1.30914338275841"
"H42079","42079","1.09670309726768","0.548713302654984","1.52526275218131","1.19494471911801","0.97881471152157","1.52659624181812","1.60789098876699","1.45423330627096","1.92329358429997","1.19957605891973","1.67679595069945","1.17911321396275","1.32599482729013"
"H42113","42113","1.09258229171526","0.55336165635927","1.54837058575067","1.20335408991428","0.964411240435995","1.52196566025007","1.60455587607822","1.46266454857856","1.92617580538233","1.19798616490595","1.65795621380529","1.19379640286739","1.32726504467027"
"H42115","42115","1.15216054544737","0.580752750551909","1.53972336563043","1.16696365714748","0.996679872109798","1.50859349439316","1.59203899003042","1.41940313267263","1.94152997872873","1.16186384717354","1.76150193054365","1.20137360206092","1.33521543054084"
"H42117","42117","1.18738418063404","0.562824168595159","1.64687198985189","1.20970554128611","0.945265948732219","1.51065374828774","1.6063016842633","1.4722624058708","1.86438504233573","1.19438178531513","1.5497162396278","1.17308852017797","1.32690343791482"
"H42119","42119","1.12696779153923","0.460606085572893","1.51231094219276","1.23609092645065","0.989517875267621","1.53265195219393","1.58981929920112","1.45269429547417","1.90835535283274","1.2265581056884","1.57930253514194","1.12443459769445","1.31160914660416"
"H42131","42131","1.10068033489222","0.560839570388867","1.53965161950038","1.18733763583441","0.975972766491925","1.52095232400992","1.60276755947115","1.44795986659707","1.92326429862816","1.18911564819614","1.68188369180528","1.20333432982913","1.32781330380372"
"H51003","51003","1.18992910576137","0.313953792675352","1.19764074653331","1.32364104001415","1.2154336781205","1.63331864388079","1.76036033742937","1.51152156798245","1.78977761558406","1.23891118786205","1.285153654532","1.03231983457537","1.29099676707923"
