"","lri.dat11.date","lri.dat11.flow.unit","lri.dat15.flow.unit","lri.dat14.flow.unit","lri.dat16.flow.unit"
"1",1991-01-01,0.4874571413,0.531206296,0.506535441,0.506535441
"2",1991-01-02,0.4346123058,0.482630589,0.45114771,0.451147878
"3",1991-01-03,0.3963396016,0.444844639,0.411278788,0.411283079
"4",1991-01-04,0.3649124166,0.412172522,0.3786615,0.37866523
"5",1991-01-05,0.3362952035,0.381693019,0.348958726,0.348990777
"6",1991-01-06,0.3126408632,0.355986026,0.324422978,0.324469297
"7",1991-01-07,1.1990807429,0.910513466,1.28919174,1.49174501
"8",1991-01-08,0.9411335829,0.915367009,1.160675616,1.336553696
"9",1991-01-09,1.0461882088,1.064569452,1.157560836,1.394657299
"10",1991-01-10,0.7344969655,0.757702628,0.807082595,0.904341745
"11",1991-01-11,3.3496912997,2.339059631,3.632139429,5.015140495
"12",1991-01-12,5.9859811085,4.313351979,6.580593861,9.45017554
"13",1991-01-13,2.8634788874,2.288232136,3.082313952,4.150047487
"14",1991-01-14,1.7469260789,1.541015343,1.861165033,2.350062574
"15",1991-01-15,1.265589157,1.21271551,1.33690623,1.592220336
"16",1991-01-16,2.6689018331,2.11206575,2.875297472,3.870457464
"17",1991-01-17,1.9039875079,1.632529826,2.030134936,2.528684915
"18",1991-01-18,1.3390264789,1.245364719,1.413780216,1.700512737
"19",1991-01-19,1.0826450253,1.060829912,1.135585926,1.328637622
"20",1991-01-20,2.063423384,1.674301165,2.211454038,2.847422876
"21",1991-01-21,1.5552468685,1.368966368,1.658071404,2.05751777
"22",1991-01-22,1.1766733273,1.105399347,1.238846016,1.480082996
"23",1991-01-23,0.9959342651,0.970891052,1.040728917,1.215532036
"24",1991-01-24,0.8964065245,0.888491403,0.933086751,1.077998072
"25",1991-01-25,0.8274810011,0.824684851,0.859234467,0.98809614
"26",1991-01-26,0.7779872958,0.775277039,0.806470996,0.926045001
"27",1991-01-27,0.7328593298,0.728601743,0.758443066,0.870406441
"28",1991-01-28,0.6908772631,0.684560156,0.71386123,0.819120715
"29",1991-01-29,0.6504599348,0.64254537,0.671033839,0.770007289
"30",1991-01-30,0.611375265,0.602203535,0.629753434,0.722437063
"31",1991-01-31,0.5738862891,0.563600621,0.590351692,0.677401219
"32",1991-02-01,0.5383549142,0.527081494,0.553123787,0.635100158
"33",1991-02-02,0.5047079022,0.492649396,0.517883254,0.595168457
"34",1991-02-03,0.4726988884,0.46011792,0.484376456,0.557078554
"35",1991-02-04,0.4421666014,0.429322653,0.452472126,0.520682001
"36",1991-02-05,0.4130665383,0.400190588,0.422121458,0.485974119
"37",1991-02-06,0.386027291,0.372697993,0.394329562,0.456346799
"38",1991-02-07,1.620506108,0.981197196,1.82594682,2.434530562
"39",1991-02-08,2.0607309357,1.369187419,2.282641784,3.128735194
"40",1991-02-09,1.1102284619,0.843301075,1.185511432,1.529116617
"41",1991-02-10,0.7884627297,0.653171927,0.833223811,1.032128384
"42",1991-02-11,0.6407723159,0.559510519,0.672822153,0.811274994
"43",1991-02-12,0.5639862616,0.504468239,0.590382027,0.702267712
"44",1991-02-13,0.517125011,0.465923764,0.540736719,0.640043282
"45",1991-02-14,0.6599292494,0.595177033,0.713976637,0.929879808
"46",1991-02-15,0.5671533969,0.516371175,0.604255529,0.755448799
"47",1991-02-16,0.5167024948,0.470949006,0.547461715,0.675613201
"48",1991-02-17,0.4807715213,0.437025859,0.508262927,0.623873378
"49",1991-02-18,0.6817812666,0.5207983,0.762872335,0.919296099
"50",1991-02-19,1.0293750625,0.793871301,1.038804527,1.240442843
"51",1991-02-20,0.8126686193,0.677377713,0.827849012,0.993473935
"52",1991-02-21,0.6819436714,0.595190543,0.709140166,0.848924853
"53",1991-02-22,0.6069590355,0.541282122,0.637291973,0.762099397
"54",1991-02-23,0.5549207096,0.499254465,0.584900192,0.699285534
"55",1991-02-24,0.5134771441,0.463242444,0.541729077,0.647714314
"56",1991-02-25,0.4776110105,0.430654305,0.503574609,0.602206829
"57",1991-02-26,0.6394977089,0.594951839,0.687744895,0.859005948
"58",1991-02-27,0.5602094701,0.524321332,0.596434077,0.73425398
"59",1991-02-28,0.497001401,0.463732178,0.525973276,0.636164314
"60",1991-03-01,0.4537011794,0.422337324,0.47818522,0.57351895
"61",1991-03-02,1.1374033214,0.854806419,1.1943093,1.821838785
"62",1991-03-03,0.9324486252,0.724998605,0.963083837,1.290818199
"63",1991-03-04,1.2328594168,0.951581047,1.27278877,1.626015424
"64",1991-03-05,0.8703603566,0.72354313,0.899102357,1.132454611
"65",1991-03-06,0.7080286248,0.619050387,0.729710389,0.904988067
"66",1991-03-07,0.6262658681,0.559735785,0.644720236,0.801206363
"67",1991-03-08,0.5693524778,0.51385122,0.585187418,0.726241265
"68",1991-03-09,0.525617961,0.475672374,0.539348946,0.669907979
"69",1991-03-10,0.4881369545,0.441550278,0.500090065,0.622357067
"70",1991-03-11,0.4541273392,0.410135712,0.464523829,0.579436041
"71",1991-03-12,0.4226005437,0.381217029,0.431575548,0.539597632
