"","lri.dat11.date","lri.dat11.flow.unit","lri.dat15.flow.unit","lri.dat14.flow.unit","lri.dat16.flow.unit"
"1",1991-01-01,1.393220402,1.421532703,1.421532703,1.421532703
"2",1991-01-02,1.072604123,1.091587045,1.091587015,1.091586989
"3",1991-01-03,0.943972087,0.960164731,0.960157899,0.960159045
"4",1991-01-04,0.874429995,0.889259714,0.889137705,0.889153005
"5",1991-01-05,0.821283734,0.834994358,0.834569723,0.834516901
"6",1991-01-06,0.778378523,0.79112482,0.790373202,0.79021912
"7",1991-01-07,2.453485503,2.247128624,2.568810816,3.035563586
"8",1991-01-08,1.990146579,1.898273258,2.067876265,2.314545402
"9",1991-01-09,1.457452228,1.446237403,1.603559773,1.855925172
"10",1991-01-10,1.087091598,1.097224155,1.188711682,1.286748129
"11",1991-01-11,9.281710839,7.697261501,10.444656595,14.03995434
"12",1991-01-12,13.609841084,10.136257401,12.596679248,15.779222022
"13",1991-01-13,4.744688386,3.910058708,4.512285577,5.184987149
"14",1991-01-14,2.392192585,2.132044373,2.373325173,2.640936011
"15",1991-01-15,1.627071388,1.542604014,1.66716602,1.805101051
"16",1991-01-16,5.61022782,4.316536172,5.91589027,7.868064717
"17",1991-01-17,3.056709584,2.664292459,3.049637744,3.450040404
"18",1991-01-18,1.827834545,1.687058087,1.862721472,2.045937686
"19",1991-01-19,1.409906061,1.346479128,1.453568718,1.565331632
"20",1991-01-20,1.375880652,1.318692841,1.430006257,1.562393261
"21",1991-01-21,1.256424516,1.211038501,1.303841995,1.40709431
"22",1991-01-22,1.146773899,1.107660741,1.186262107,1.271553957
"23",1991-01-23,1.075272144,1.038074503,1.11000603,1.187431524
"24",1991-01-24,1.017005544,0.980538305,1.04817297,1.120599585
"25",1991-01-25,0.961494889,0.925278985,0.988985731,1.056938934
"26",1991-01-26,0.913528959,0.877634076,0.937790001,1.001750732
"27",1991-01-27,0.86591964,0.830443736,0.887028837,0.94686127
"28",1991-01-28,0.819820802,0.784872626,0.837948158,0.893805735
"29",1991-01-29,0.774687017,0.74048412,0.790149942,0.842229381
"30",1991-01-30,0.730639919,0.697386937,0.74377371,0.792279198
"31",1991-01-31,0.687765028,0.655612383,0.69889668,0.744066628
"32",1991-02-01,0.6465966,0.615588146,0.655945102,0.697990624
"33",1991-02-02,0.607559967,0.577661617,0.615236312,0.654308487
"34",1991-02-03,0.570485993,0.541718604,0.576671069,0.612925395
"35",1991-02-04,0.535161134,0.507572551,0.540066153,0.57368252
"36",1991-02-05,0.501483033,0.47511336,0.505306948,0.536474514
"37",1991-02-06,0.469454239,0.444333794,0.472391455,0.501305073
