"","lri.dat11.date","lri.dat11.flow.unit","lri.dat15.flow.unit","lri.dat14.flow.unit","lri.dat16.flow.unit"
"1",1991-01-01,1.56687827,1.5968021,1.5968021,1.5968021
"2",1991-01-02,1.28422722,1.30145071,1.3014498,1.30144841
"3",1991-01-03,1.16566671,1.17856209,1.17847894,1.17840033
"4",1991-01-04,1.0996099,1.11059706,1.11023399,1.10995706
"5",1991-01-05,1.04862491,1.05832592,1.05757218,1.05699273
"6",1991-01-06,1.00772342,1.01614549,1.01558785,1.01858711
"7",1991-01-07,2.58920549,2.38979458,2.72499037,3.28817503
"8",1991-01-08,2.05265338,1.92997044,2.1296587,2.43335197
"9",1991-01-09,1.51235909,1.50360392,1.60484596,1.84523873
"10",1991-01-10,1.28579975,1.2613291,1.31442594,1.42216332
"11",1991-01-11,6.81305145,6.44558672,9.27287401,13.68851292
"12",1991-01-12,11.11167032,9.09345253,11.46386566,14.99509663
"13",1991-01-13,4.95070416,4.11049763,4.88558707,5.99816808
"14",1991-01-14,2.69463028,2.37479892,2.66897373,3.08977326
"15",1991-01-15,1.93142922,1.78590112,1.92517105,2.12066349
"16",1991-01-16,4.99157794,3.92532647,5.16974764,7.17719142
"17",1991-01-17,3.32622348,2.76202931,3.32684366,4.04351667
"18",1991-01-18,2.15118139,1.9138546,2.14360949,2.43962098
"19",1991-01-19,1.74005227,1.60812812,1.72952929,1.88769622
"20",1991-01-20,1.59051187,1.48874827,1.58239909,1.71390227
"21",1991-01-21,1.49780996,1.40831495,1.48923626,1.60191342
"22",1991-01-22,1.42649838,1.3436581,1.4160844,1.51509077
"23",1991-01-23,1.36861374,1.28936062,1.35757432,1.45029595
"24",1991-01-24,1.31560328,1.2388754,1.30426015,1.39308331
"25",1991-01-25,1.2627785,1.18816045,1.25049555,1.33555593
"26",1991-01-26,1.21591373,1.14295558,1.20278839,1.28461556
"27",1991-01-27,1.16841874,1.09726181,1.15449437,1.23289176
"28",1991-01-28,1.12179428,1.05253515,1.10709296,1.18203528
"29",1991-01-29,1.07563178,1.00842586,1.06034806,1.13189167
"30",1991-01-30,1.03010688,0.96508069,1.0144535,1.08269393
"31",1991-01-31,0.98545143,0.92264584,0.9696398,1.03478798
"32",1991-02-01,0.94229445,0.88157772,0.92630828,0.98857454
"33",1991-02-02,0.90078999,0.84206559,0.88459674,0.94410265
"34",1991-02-03,0.86072494,0.80401441,0.84443157,0.90123131
"35",1991-02-04,0.8219737,0.76732611,0.80572324,0.85988732
"36",1991-02-05,0.78450544,0.73196273,0.7684409,0.82005572
"37",1991-02-06,0.74838142,0.69796084,0.73262548,0.78204835
"38",1991-02-07,0.80814394,0.75397471,0.82252248,0.93465335
"39",1991-02-08,0.78886348,0.73721382,0.79594877,0.88972661
"40",1991-02-09,0.724127,0.67507056,0.72513673,0.80307252
"41",1991-02-10,0.68441694,0.63771476,0.6835733,0.75503658
"42",1991-02-11,0.65068824,0.6059898,0.64908266,0.71633315
"43",1991-02-12,0.61984833,0.57706044,0.6177873,0.68146649
"44",1991-02-13,0.59111482,0.55010405,0.58874341,0.64928418
"45",1991-02-14,0.69722733,0.65228388,0.71233993,0.81271922
"46",1991-02-15,0.61613839,0.57580169,0.62181633,0.69554937
"47",1991-02-16,0.57863826,0.54024398,0.58177345,0.64772021
"48",1991-02-17,0.54900407,0.51223638,0.55106415,0.6125397
"49",1991-02-18,0.61925318,0.57633044,0.61673126,0.70048994
"50",1991-02-19,0.72122996,0.67315018,0.71811438,0.82546133
"51",1991-02-20,0.62773105,0.58271017,0.6300408,0.73378294
"52",1991-02-21,0.58569339,0.54424065,0.5887292,0.67898677
"53",1991-02-22,0.55437157,0.51514587,0.55741434,0.64158222
"54",1991-02-23,0.52692009,0.48948012,0.529652,0.60929085
"55",1991-02-24,0.5018174,0.46609312,0.50430206,0.57982792
"56",1991-02-25,0.47821454,0.44402091,0.48033419,0.55222307
"57",1991-02-26,0.58906225,0.54915867,0.6156523,0.7414936
"58",1991-02-27,0.51919478,0.48440219,0.53133478,0.62346622
"59",1991-02-28,0.47785811,0.44618,0.48626605,0.56542029
"60",1991-03-01,0.45003941,0.42030332,0.45692948,0.52959632
"61",1991-03-02,0.61206362,0.55675593,0.62009916,0.74559531
"62",1991-03-03,0.73332119,0.65444506,0.7353634,0.89202669
"63",1991-03-04,1.38273769,1.2408954,1.36066702,1.68413129
"64",1991-03-05,0.91078431,0.82385713,0.89723389,1.08043361
"65",1991-03-06,0.7495095,0.69435648,0.75035382,0.86508442
"66",1991-03-07,0.68256487,0.63736628,0.68697781,0.77989602
"67",1991-03-08,0.63918664,0.59834651,0.6443771,0.72752402
"68",1991-03-09,0.60562445,0.56708569,0.61062406,0.68837741
"69",1991-03-10,0.57578562,0.53897354,0.58036546,0.65421137
"70",1991-03-11,0.54835029,0.51313562,0.55254325,0.62276309
"71",1991-03-12,0.52243353,0.48863464,0.52619108,0.59320843
"72",1991-03-13,0.70072443,0.66326655,0.72470885,0.8346767
"73",1991-03-14,0.90475259,0.8725179,0.96280142,1.11589581
"74",1991-03-15,0.76003427,0.70547886,0.77008981,0.89408101
"75",1991-03-16,0.68434848,0.6275531,0.68235912,0.77724154
